frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.984353, 1, -0.000787671, 0.493766, -0.869594, -0.248191, 0.49385, -0.833375, -0.077927, 0.5575, -0.826511, -0.319165, 0.564624, -0.76114
2, 0.0333333, 0.984162, 1, 0.00315863, 0.504197, -0.863583, -0.240386, 0.492532, -0.836437, -0.0760497, 0.570238, -0.817952, -0.314753, 0.566707, -0.761429
3, 0.0666667, 0.984204, 1, 0.00288821, 0.504579, -0.863361, -0.240172, 0.491065, -0.837361, -0.0762086, 0.571446, -0.817093, -0.31462, 0.566461, -0.761667
4, 0.1, 0.984371, 1, 0.00379786, 0.504246, -0.863551, -0.239786, 0.490711, -0.837678, -0.0757471, 0.57152, -0.817085, -0.314635, 0.566751, -0.761445
5, 0.133333, 0.984401, 1, 0.0041222, 0.50502, -0.863098, -0.240168, 0.490841, -0.837493, -0.0755395, 0.573291, -0.815862, -0.315163, 0.567985, -0.760306
6, 0.166667, 0.984403, 1, 0.00469891, 0.504875, -0.86318, -0.240807, 0.489433, -0.838133, -0.0748591, 0.573532, -0.815756, -0.31582, 0.56715, -0.760656
7, 0.2, 0.984463, 1, 0.00380984, 0.505103, -0.863051, -0.241163, 0.489481, -0.838003, -0.0758335, 0.574192, -0.815201, -0.316259, 0.567648, -0.760102
8, 0.233333, 0.984009, 1, 0.0215595, 0.539394, -0.841777, -0.230911, 0.520657, -0.821946, -0.0475154, 0.607936, -0.792563, -0.296592, 0.598808, -0.74395
9, 0.266667, 0.985038, 1, 0.0253884, 0.520456, -0.853511, -0.214847, 0.49008, -0.844785, -0.0482221, 0.59043, -0.805647, -0.286994, 0.570339, -0.769641
10, 0.3, 0.985622, 1, -0.0255578, 0.522522, -0.852243, -0.2143, 0.485476, -0.847578, -0.0956836, 0.595212, -0.797851, -0.28436, 0.566544, -0.773413
11, 0.333333, 0.985541, 1, -0.0206309, 0.492199, -0.870238, -0.239019, 0.482211, -0.842818, -0.0940989, 0.567644, -0.817879, -0.308037, 0.565247, -0.765251
12, 0.366667, 0.98576, 1, -0.00770757, 0.505322, -0.862897, -0.232594, 0.479473, -0.846171, -0.0789487, 0.58044, -0.810467, -0.301486, 0.563653, -0.769027
13, 0.4, 0.986035, 1, 0.00376585, 0.48587, -0.874023, -0.246106, 0.474698, -0.845041, -0.0724034, 0.562363, -0.823715, -0.317281, 0.560267, -0.765136
