frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.752426, 1, 0.589626, 0, 0, 0, 0, 0.596524, 0, 0, 0, 0, 0, 0, 1.30673, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.772035, 1, 0.516929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.549198, 0, 0, 0, 0, 1, 0, 1
3, 0.0666667, 0.769625, 1, 0.584013, 0, 0, 0.534561, 0, 0.832217, 0, 0, 0, 0, 0, 0, 0.560545, 0, 0, 0, 0, 1, 0, 0
4, 0.1, 0.768285, 1, 0, 0, 0, 0.654943, 0, 0.736346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.764049, 1, 0.512754, 0, 0, 0.587672, 0, 0.854424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.765662, 1, 0.506074, 0, 0, 0.53776, 0, 0.796929, 0, 0, 0, 0, 0, 0, 0.590889, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.790563, 1, 0.6871, 0, 0, 0.62756, 0, 0.816898, 0, 0.820721, 0, 0, 0, 0, 2.4146, 0, 1, 0, 0, 1, 0, 1
8, 0.233333, 0.830803, 1, 0, 0, 0, 0.986464, 0, 1.64908, 0, 1.05453, 0, 0, 0, 0, 2.49417, 0, 1, 0, 0, 1, 0, 0
9, 0.266667, 0.903025, 1, 0.510579, 0, 0, 1.01019, 0, 1.41868, 0, 1.00538, 0, 0, 0, 0, 2.25733, 0, 0, 0, 0, 1, 0, 0
10, 0.3, 0.950669, 1, 0, 0, 0, 0.70851, 0, 1.7718, 0, 0.735287, 0, 0, 0, 0, 0.883187, 0, 1, 0, 0, 1, 0, 0
11, 0.333333, 0.9688, 1, 0, 0, 0, 0.69927, 0, 1.84089, 0, 0.861291, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
12, 0.366667, 0.976402, 1, 0, 0.641797, 0, 0.645403, 0, 2.27715, 0, 0.830609, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
13, 0.4, 0.981176, 1, 0, 1.00764, 0, 0, 0, 2.43086, 0, 1.02337, 0, 0.590678, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
14, 0.433333, 0.982814, 1, 0.531798, 0.699731, 0, 0, 0, 2.50316, 0, 1.01968, 0.535701, 0.636908, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
15, 0.466667, 0.982505, 1, 0, 0.880315, 0, 0, 0, 2.28239, 0, 0.997941, 0.630167, 0.517001, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.984167, 1, 0, 0.728015, 0, 0, 0, 2.44445, 0, 0.969683, 0.707078, 0.525959, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
17, 0.533333, 0.984472, 1, 0, 0.742984, 0, 0, 0, 2.12325, 0, 1.08356, 0.537434, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
18, 0.566667, 0.982994, 1, 0.553301, 1.40144, 0, 0, 0, 2.19019, 0, 0.915607, 0.659742, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
19, 0.6, 0.98163, 1, 0, 1.04373, 0, 0, 0, 2.31399, 0, 0.897147, 0.635556, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
