frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.840109, 1, 0, 0, 0, 0, 0, 0.554806, 0, 0, 0, 0, 0, 0.738268, 0.523403, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.853168, 1, 0, 0, 0, 0.527356, 0, 0.637583, 0, 0, 0, 0, 0.510229, 0.64775, 0, 0, 1, 0, 0, 1, 0, 0
3, 0.0666667, 0.855256, 1, 0, 0, 0, 0, 0, 0.791307, 0, 0, 0, 0, 0.511801, 0.716964, 0, 0, 1, 0, 0, 1, 0, 0
4, 0.1, 0.849476, 1, 0, 0, 0, 0, 0, 0.654955, 0, 0, 0, 0, 0.543836, 0.751745, 0, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.875456, 1, 0, 0, 0, 0, 0, 0.763964, 0, 0, 0, 0, 0, 0.631175, 0, 0, 1, 0, 0, 1, 0, 0
6, 0.166667, 0.880036, 1, 0, 0, 0, 0, 0, 0.849551, 0, 0, 0, 0, 0, 0.596628, 0, 0, 1, 0, 0, 1, 0, 0
7, 0.2, 0.877795, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.887306, 0, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.867934, 1, 0, 0.571041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.909432, 0, 0, 1, 0, 0, 1, 0, 0
9, 0.266667, 0.870066, 1, 0, 0.785973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.961719, 0, 0, 0, 0, 0, 1, 0, 0
10, 0.3, 0.872725, 1, 0, 0.541203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36526, 0, 0, 0, 0, 0, 1, 0, 0
11, 0.333333, 0.886302, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.709638, 0, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.888978, 1, 0, 0, 0, 0, 0, 0.638529, 0, 0, 0, 0, 0, 0.774025, 0.613097, 0, 0, 0, 0, 1, 0, 0
13, 0.4, 0.88984, 1, 0, 0, 0, 0, 0, 0.717751, 0, 0, 0, 0, 0, 0.64123, 0, 0, 0, 0, 0, 1, 0, 0
14, 0.433333, 0.888959, 1, 0, 0, 0, 0, 0, 1.14293, 0, 0, 0, 0, 0, 0.616549, 0.623209, 0, 1, 0, 0, 1, 0, 0
15, 0.466667, 0.879424, 1, 0, 0, 0, 0, 0, 0.913048, 0, 0, 0, 0, 0, 0, 0.703746, 0, 1, 0, 0, 1, 0, 0
16, 0.5, 0.874356, 1, 0, 0, 0, 0, 0, 1.03157, 0, 0, 0, 0, 0, 0, 0.63605, 0, 1, 0, 0, 1, 0, 0
17, 0.533333, 0.867345, 1, 0, 0, 0, 0, 0, 1.19727, 0, 0, 0, 0, 0.544924, 0.561804, 0.526233, 0, 0, 0, 0, 1, 0, 0
18, 0.566667, 0.87092, 1, 0, 0, 0, 0, 0, 0.950371, 0, 0, 0, 0, 0.566327, 0, 0, 0, 1, 0, 0, 1, 0, 0
19, 0.6, 0.870514, 1, 0, 0, 0, 0, 0, 1.04107, 0, 0, 0, 0, 0.555697, 0.522742, 0.756783, 0, 1, 0, 0, 1, 0, 0
20, 0.633333, 0.870995, 1, 0, 0.57377, 0, 0, 0, 1.05668, 0, 0, 0, 0, 0.561145, 0.546152, 0, 0, 1, 0, 0, 1, 0, 0
21, 0.666667, 0.87115, 1, 0, 0.514527, 0, 0, 0, 1.14811, 0, 0, 0, 0, 0, 0, 0.521628, 0, 0, 0, 0, 1, 0, 0
22, 0.7, 0.884204, 1, 0, 0, 0, 0, 0, 1.27452, 0, 0, 0, 0, 0.536953, 0.666326, 0.789442, 0, 0, 0, 0, 1, 0, 0
23, 0.733333, 0.877919, 1, 0, 0, 0, 0, 0, 0.856735, 0, 0, 0, 0, 0, 0.659982, 1.1693, 0, 0, 0, 0, 1, 0, 0
24, 0.766667, 0.884528, 1, 0, 0, 0, 0, 0, 0.91163, 0, 0, 0, 0, 0.527067, 0.721853, 0, 0, 1, 0, 0, 1, 0, 0
25, 0.8, 0.87022, 1, 0, 0, 0, 0, 0, 0.932155, 0, 0, 0, 0, 0.555891, 0.770654, 1.0455, 0, 0, 0, 0, 1, 0, 0
26, 0.833333, 0.877275, 1, 0, 0, 0, 0, 0, 1.33472, 0, 0, 0, 0, 0.524903, 0.75471, 0.515386, 0, 0, 0, 0, 1, 0, 0
27, 0.866667, 0.878502, 1, 0.517128, 0, 0, 0, 0, 0.896185, 0, 0, 0, 0, 0.527969, 0.65809, 0.76129, 0, 0, 0, 0, 1, 0, 0
28, 0.9, 0.879067, 1, 0, 0, 0, 0, 0, 0.881557, 0, 0, 0, 0, 0.508103, 0.631319, 0.756544, 0, 0, 0, 0, 1, 0, 0
29, 0.933333, 0.881757, 1, 0, 0, 0, 0, 0, 0.769514, 0, 0, 0, 0, 0, 0, 0.671663, 0, 0, 0, 0, 1, 0, 0
30, 0.966667, 0.885054, 1, 0, 0, 0, 0, 0, 0.684158, 0, 0, 0, 0, 0, 0, 0.938747, 0, 0, 0, 0, 1, 0, 0
31, 1, 0.884126, 1, 0, 0, 0, 0, 0, 0.735239, 0, 0, 0, 0, 0, 0, 0.922165, 0, 0, 0, 0, 1, 0, 0
32, 1.03333, 0.876154, 1, 0, 0, 0, 0, 0, 0.923302, 0, 0, 0, 0, 0, 0, 0.584704, 0, 0, 0, 0, 1, 0, 0
33, 1.06667, 0.882876, 1, 0, 0, 0, 0, 0, 1.07211, 0, 0, 0, 0, 0, 0, 0.979808, 0, 0, 0, 0, 1, 0, 0
34, 1.1, 0.888629, 1, 0, 0, 0, 0, 0, 0.933571, 0, 0, 0, 0, 0, 0.527059, 0.977577, 0, 0, 0, 0, 1, 0, 0
35, 1.13333, 0.886209, 1, 0, 0, 0, 0, 0, 0.782992, 0, 0, 0, 0, 0, 0.693663, 0.578054, 0, 0, 0, 0, 1, 0, 0
