frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.904091, 1, 0, 0, 0, 0, 0.657401, 0.525029, 0.673531, 0.852319, 1.14538, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
2, 0.0333333, 0.910988, 1, 0, 0, 0, 0.667131, 0.573993, 0.897519, 0.707872, 0.802048, 0.889488, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
3, 0.0666667, 0.915787, 1, 0, 0, 0, 0, 0.542159, 1.13928, 0.724633, 0.592717, 0.795375, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0
4, 0.1, 0.918727, 1, 0, 0, 0, 0.556981, 0.532739, 0.940301, 0.711429, 0.62196, 0.557347, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0
5, 0.133333, 0.919251, 1, 0, 0, 0, 0, 0.559592, 0.629008, 0.742692, 0.539954, 0.562335, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
6, 0.166667, 0.919487, 1, 0, 0, 0, 0.504175, 0.581625, 1.11975, 0.778132, 0.539534, 0.721118, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0
7, 0.2, 0.92731, 1, 0, 0, 0, 0, 0.541032, 0, 0.677768, 0.593563, 0.723753, 0, 0, 0, 0.609132, 0, 0, 1, 0, 1, 0, 0
8, 0.233333, 0.926323, 1, 0, 0, 0.543294, 0, 0.501697, 0, 0.505196, 0.589865, 0, 0.704963, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0
9, 0.266667, 0.906633, 1, 0, 0, 0.824423, 0, 0.538861, 0, 0.579826, 0.642675, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0
10, 0.3, 0.912389, 1, 0, 0, 1.01595, 0, 0, 0, 0, 0.522025, 0.59637, 0.686353, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0
