frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.969147, 1, 0, 0, 1.26522, 0, 0, 0.516483, 0, 0.590207, 0, 0, 0.557004, 0, 1.21256, 0, 0, 1, 0, 1, 0, 0
2, 0.0333333, 0.969853, 1, 0, 0.59045, 0.948596, 0, 0, 0.543374, 0, 0.624693, 0, 0, 0.635032, 0, 0.726958, 0, 0, 1, 0, 1, 0, 1
3, 0.0666667, 0.966815, 1, 0, 0, 1.20931, 0, 0, 0, 0, 0.64919, 0, 0, 0.66831, 0, 0.785533, 0, 0, 1, 0, 1, 0, 0
4, 0.1, 0.968902, 1, 0, 0, 1.08683, 0, 0, 0, 0, 0.630497, 0, 0, 0.592123, 0, 0.52062, 0, 1, 1, 0, 1, 0, 1
5, 0.133333, 0.966852, 1, 0, 0, 1.2437, 0, 0, 0, 0, 0.735839, 0, 0, 0.669645, 0, 0.858465, 0, 0, 1, 0, 1, 0, 0
6, 0.166667, 0.966862, 1, 0, 0, 1.21304, 0, 0, 0, 0, 0.681485, 0, 0, 0.638563, 0, 0.823015, 0, 0, 1, 0, 1, 0, 0
7, 0.2, 0.968407, 1, 0, 0, 0.915552, 0, 0, 0.767763, 0, 0.610148, 0, 0, 0.782316, 0, 0, 0, 1, 1, 0, 1, 0, 1
8, 0.233333, 0.969918, 1, 0, 0, 1.04109, 0, 0, 0, 0, 0.705814, 0, 0, 0.834073, 0.521083, 0, 0, 0, 1, 0, 1, 0, 0
9, 0.266667, 0.969163, 1, 0, 0, 1.08172, 0, 0, 0, 0, 0.669711, 0, 0.546095, 0.803129, 0, 0, 0, 0, 1, 0, 1, 0, 0
10, 0.3, 0.970795, 1, 0, 0.530845, 1.26709, 0, 0, 0, 0, 0.749125, 0, 0, 0.802293, 0, 0, 0, 0, 1, 0, 1, 0, 0
11, 0.333333, 0.971954, 1, 0, 0.721394, 0.929705, 0, 0, 0, 0, 0.796469, 0, 0, 0.79651, 0, 0, 0, 0, 1, 0, 1, 0, 1
12, 0.366667, 0.968197, 1, 0, 0.677838, 1.07269, 0, 0, 0, 0, 0.612363, 0, 0, 0.704977, 0, 0, 0, 0, 1, 0, 1, 0, 1
13, 0.4, 0.970556, 1, 0, 0, 1.2822, 0, 0, 0.626553, 0, 0.793607, 0, 0, 0.805763, 0, 0, 0, 0, 1, 0, 1, 0, 1
14, 0.433333, 0.969146, 1, 0, 0, 1.06013, 0, 0, 0, 0, 0.770731, 0, 0, 0.74854, 0, 0, 0, 0, 1, 0, 1, 0, 1
15, 0.466667, 0.965238, 1, 0, 0, 1.11546, 0, 0, 0.567382, 0, 0.724097, 0, 0, 0.841187, 0, 0, 0, 0, 1, 0, 1, 0, 1
16, 0.5, 0.970042, 1, 0, 0.625267, 0.857511, 0, 0, 0, 0, 0.645476, 0, 0, 0.823913, 0, 0.533319, 0, 0, 1, 0, 1, 0, 1
17, 0.533333, 0.970398, 1, 0, 0.572479, 1.02562, 0, 0, 0, 0, 0.661473, 0, 0, 0.833805, 0, 0, 0, 0, 1, 0, 1, 0, 1
18, 0.566667, 0.969539, 1, 0, 0, 1.23975, 0, 0, 0, 0, 0.797385, 0, 0, 0.764457, 0, 0, 0, 0, 1, 0, 1, 0, 1
19, 0.6, 0.970931, 1, 0, 0.558212, 1.0355, 0, 0, 0.511944, 0, 0, 0, 0, 0.817897, 0, 0, 0, 0, 1, 0, 1, 0, 1
20, 0.633333, 0.971776, 1, 0, 0, 1.04996, 0, 0, 0, 0, 0.57698, 0, 0, 0.845761, 0, 0, 0, 0, 1, 0, 1, 0, 1
21, 0.666667, 0.969598, 1, 0, 0, 0.936686, 0, 0, 0.633198, 0, 0.677594, 0, 0, 0.722448, 0, 0, 0, 1, 1, 0, 1, 0, 0
22, 0.7, 0.970743, 1, 0, 0, 1.34246, 0, 0, 0.674126, 0, 0.699624, 0, 0, 0.802155, 0, 0, 0, 0, 1, 0, 1, 0, 1
23, 0.733333, 0.969698, 1, 0, 0, 1.36122, 0, 0, 0, 0, 0.796874, 0, 0, 0.800279, 0, 0, 0, 0, 1, 0, 1, 0, 1
24, 0.766667, 0.96976, 1, 0, 0, 1.31137, 0, 0, 0, 0, 0.692232, 0, 0, 0.79632, 0, 0, 0, 0, 1, 0, 1, 0, 0
25, 0.8, 0.972123, 1, 0, 0, 1.37903, 0, 0, 0.529681, 0, 0.789954, 0, 0, 0.734021, 0, 0.668196, 0, 0, 1, 0, 1, 0, 1
26, 0.833333, 0.968076, 1, 0, 0, 1.3745, 0, 0, 0, 0, 0.780057, 0, 0, 0.80789, 0, 0, 0, 1, 1, 0, 1, 0, 1
27, 0.866667, 0.970743, 1, 0, 0, 1.38754, 0, 0, 0, 0, 0.790177, 0, 0, 0.82627, 0, 0, 0, 1, 1, 0, 1, 0, 0
