frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.890368, 1, 62.9939, 42.8651, 546.353, 0.267389, -0.157701, -0.0282715
2, 0.0333333, 0.900633, 1, 62.7414, 42.0671, 544.04, 0.325033, -0.14202, -0.0279421
3, 0.0666667, 0.900345, 1, 62.0685, 41.0765, 538.45, 0.365564, -0.138672, -0.0275408
4, 0.1, 0.913952, 1, 61.7666, 40.599, 535.832, 0.389487, -0.132957, -0.0290973
5, 0.133333, 0.905317, 1, 61.5593, 40.2334, 533.806, 0.391544, -0.132755, -0.0284369
6, 0.166667, 0.919848, 1, 61.3871, 39.785, 531.513, 0.402944, -0.123989, -0.0332386
7, 0.2, 0.910569, 1, 61.6525, 39.6529, 531.958, 0.406637, -0.122855, -0.0353108
8, 0.233333, 0.901233, 1, 61.8843, 39.277, 532.636, 0.408311, -0.124828, -0.0341399
9, 0.266667, 0.895329, 1, 62.0315, 38.9333, 532.824, 0.402876, -0.127055, -0.032193
10, 0.3, 0.893133, 1, 62.3022, 38.6008, 533.765, 0.400826, -0.129676, -0.0303722
11, 0.333333, 0.88551, 1, 62.4854, 38.6132, 534.633, 0.407356, -0.132496, -0.0280096
12, 0.366667, 0.871814, 1, 62.5922, 38.4137, 533.275, 0.403218, -0.136044, -0.0284716
13, 0.4, 0.886205, 1, 62.9818, 38.3922, 533.743, 0.406959, -0.140264, -0.0234877
14, 0.433333, 0.883509, 1, 63.2422, 38.3995, 535.123, 0.410863, -0.140902, -0.0224908
15, 0.466667, 0.87224, 1, 63.0657, 38.3072, 534.698, 0.414653, -0.141549, -0.0214648
16, 0.5, 0.8674, 1, 63.0532, 38.0571, 533.824, 0.41153, -0.143612, -0.0207098
17, 0.533333, 0.877389, 1, 62.8475, 38.0611, 533.21, 0.407635, -0.141885, -0.0217881
18, 0.566667, 0.881602, 1, 62.8653, 38.165, 533.781, 0.414262, -0.141958, -0.020251
19, 0.6, 0.884165, 1, 62.8523, 38.3421, 533.567, 0.414482, -0.140159, -0.020537
20, 0.633333, 0.887401, 1, 62.8456, 38.2552, 533.12, 0.413277, -0.141985, -0.019425
21, 0.666667, 0.889114, 1, 62.9228, 38.306, 533.12, 0.418771, -0.142717, -0.016135
22, 0.7, 0.881431, 1, 63.2581, 38.317, 534.131, 0.419561, -0.145099, -0.0143783
23, 0.733333, 0.869516, 1, 63.4981, 38.549, 534.715, 0.428189, -0.145626, -0.012659
24, 0.766667, 0.85665, 1, 63.7178, 38.609, 534.329, 0.426175, -0.148716, -0.0154761
25, 0.8, 0.863545, 1, 63.9467, 38.9331, 534.877, 0.426936, -0.156865, -0.015557
26, 0.833333, 0.867316, 1, 64.0207, 39.1299, 534.048, 0.421933, -0.155169, -0.0175517
27, 0.866667, 0.852465, 1, 64.1964, 39.3723, 534.86, 0.428956, -0.156364, -0.0172204
28, 0.9, 0.85225, 1, 64.2011, 39.5696, 534.379, 0.430243, -0.154631, -0.0197666
29, 0.933333, 0.843049, 1, 64.3469, 39.7521, 534.455, 0.431156, -0.154368, -0.021233
30, 0.966667, 0.865992, 1, 64.3296, 39.9353, 533.65, 0.430266, -0.155695, -0.0187589
31, 1, 0.872926, 1, 64.373, 40.173, 532.749, 0.429066, -0.154918, -0.0203149
32, 1.03333, 0.861458, 1, 64.4091, 40.4957, 534.142, 0.435246, -0.153943, -0.0178959
33, 1.06667, 0.849389, 1, 64.1767, 40.1152, 532.492, 0.429102, -0.155396, -0.0200625
34, 1.1, 0.865334, 1, 64.5079, 40.2025, 533.989, 0.433814, -0.154118, -0.0207111
35, 1.13333, 0.863623, 1, 64.4207, 39.8216, 533.408, 0.424348, -0.156108, -0.020093
36, 1.16667, 0.864166, 1, 64.5127, 39.6899, 532.574, 0.426842, -0.157303, -0.0182066
37, 1.2, 0.863765, 1, 64.4461, 39.5712, 531.066, 0.417767, -0.161693, -0.0175653
38, 1.23333, 0.863895, 1, 64.6777, 39.9941, 531.754, 0.423342, -0.162317, -0.0154289
39, 1.26667, 0.858513, 1, 64.6867, 39.6669, 532.166, 0.413867, -0.160088, -0.0164108
40, 1.3, 0.86719, 1, 64.7712, 39.4277, 531.891, 0.414983, -0.158775, -0.0162663
41, 1.33333, 0.862803, 1, 64.6935, 39.2745, 531.323, 0.413827, -0.15864, -0.0144206
42, 1.36667, 0.866133, 1, 64.6077, 38.948, 531.784, 0.416096, -0.157167, -0.0125794
43, 1.4, 0.869831, 1, 64.5099, 38.7965, 531.588, 0.415049, -0.151739, -0.0117815
44, 1.43333, 0.889669, 1, 64.5744, 38.7545, 531.479, 0.410143, -0.153808, -0.00996634
45, 1.46667, 0.891401, 1, 64.6778, 38.635, 531.737, 0.407702, -0.150846, -0.00786109
46, 1.5, 0.873956, 1, 64.9771, 38.1776, 532.656, 0.397576, -0.153134, -0.00712738
47, 1.53333, 0.87912, 1, 65.2669, 37.7841, 533.669, 0.39714, -0.157896, -0.00325121
48, 1.56667, 0.859765, 1, 65.4465, 37.4835, 533.482, 0.397604, -0.157373, -0.000384096
49, 1.6, 0.850316, 1, 65.6155, 37.2742, 532.568, 0.385388, -0.158767, -2.27294e-005
50, 1.63333, 0.859084, 1, 65.9455, 37.2887, 533.94, 0.383752, -0.156758, 0.000739477
51, 1.66667, 0.886491, 1, 66.0593, 36.8985, 536.095, 0.380123, -0.160098, 0.00474823
52, 1.7, 0.854263, 1, 66.2941, 36.314, 535.524, 0.374724, -0.158629, 0.0087053
53, 1.73333, 0.84811, 1, 66.3689, 35.7156, 535.734, 0.364279, -0.158938, 0.00974331
54, 1.76667, 0.842059, 1, 66.6984, 35.2799, 536.659, 0.358652, -0.157359, 0.0130637
