frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.994248, 1, 0.233115, 0.191863, -0.953334, 0.136088, 0.139962, -0.98076, 0.202654, 0.451034, -0.869195, 0.103079, 0.410974, -0.905801
2, 0.0333333, 0.994021, 1, 0.230217, 0.193786, -0.953649, 0.124438, 0.148993, -0.980977, 0.198093, 0.459702, -0.865698, 0.0899533, 0.426814, -0.899854
3, 0.0666667, 0.993789, 1, 0.228858, 0.196583, -0.953404, 0.12533, 0.151454, -0.980487, 0.194079, 0.467878, -0.86222, 0.0880349, 0.434871, -0.896179
4, 0.1, 0.993633, 1, 0.228014, 0.196358, -0.953652, 0.125656, 0.151761, -0.980397, 0.191637, 0.471617, -0.860728, 0.0867003, 0.439214, -0.894189
5, 0.133333, 0.993601, 1, 0.229644, 0.19708, -0.953112, 0.125828, 0.152859, -0.980205, 0.192561, 0.475901, -0.85816, 0.086108, 0.4442, -0.89178
6, 0.166667, 0.993617, 1, 0.230471, 0.197821, -0.952759, 0.126387, 0.152175, -0.980239, 0.193366, 0.479525, -0.855959, 0.086548, 0.446775, -0.89045
7, 0.2, 0.993645, 1, 0.259201, 0.173116, -0.950182, 0.135394, 0.142303, -0.980519, 0.221446, 0.463044, -0.858226, 0.0952697, 0.446298, -0.889799
8, 0.233333, 0.993258, 1, 0.261126, 0.187283, -0.946963, 0.141261, 0.135906, -0.980599, 0.224346, 0.47474, -0.851053, 0.101194, 0.439406, -0.892571
9, 0.266667, 0.993466, 1, 0.267428, 0.194515, -0.94374, 0.138411, 0.154251, -0.978289, 0.229883, 0.483604, -0.84456, 0.0979288, 0.459412, -0.882808
10, 0.3, 0.993128, 1, 0.269503, 0.187674, -0.944535, 0.131292, 0.168077, -0.976992, 0.229871, 0.480183, -0.846512, 0.0895475, 0.475327, -0.87524
11, 0.333333, 0.993184, 1, 0.262035, 0.194183, -0.945321, 0.138415, 0.168163, -0.975993, 0.222528, 0.488005, -0.843998, 0.0965421, 0.476441, -0.87389
12, 0.366667, 0.992993, 1, 0.277166, 0.191776, -0.941489, 0.136064, 0.161282, -0.977484, 0.235952, 0.489298, -0.839592, 0.0919959, 0.475879, -0.874686
13, 0.4, 0.994332, 1, 0.273435, 0.185889, -0.943758, 0.137451, 0.163613, -0.976902, 0.235912, 0.486924, -0.840982, 0.0976171, 0.480814, -0.871372
14, 0.433333, 0.993702, 1, 0.243037, 0.190352, -0.951157, 0.134922, 0.157401, -0.978275, 0.203571, 0.497322, -0.843345, 0.0928069, 0.478536, -0.873149
15, 0.466667, 0.99385, 1, 0.263984, 0.165726, -0.950183, 0.145133, 0.145198, -0.9787, 0.222846, 0.476193, -0.850635, 0.10185, 0.470028, -0.876755
16, 0.5, 0.994044, 1, 0.271604, 0.182623, -0.944923, 0.136306, 0.146321, -0.979801, 0.230193, 0.491922, -0.839657, 0.0916737, 0.473615, -0.875948
17, 0.533333, 0.993809, 1, 0.299795, 0.186954, -0.935506, 0.124238, 0.166451, -0.978192, 0.259698, 0.491049, -0.831522, 0.0813905, 0.491356, -0.867147
18, 0.566667, 0.993899, 1, 0.280539, 0.17726, -0.943333, 0.127245, 0.164534, -0.978129, 0.240174, 0.485937, -0.840346, 0.0848716, 0.490238, -0.867447
19, 0.6, 0.993806, 1, 0.286907, 0.189839, -0.93896, 0.1454, 0.185996, -0.971733, 0.24815, 0.49982, -0.82982, 0.105152, 0.511712, -0.852698
20, 0.633333, 0.993797, 1, 0.292077, 0.198198, -0.935633, 0.141555, 0.186256, -0.972251, 0.251718, 0.503118, -0.826747, 0.0990811, 0.508693, -0.855228
21, 0.666667, 0.993476, 1, 0.29124, 0.194887, -0.936589, 0.14196, 0.182137, -0.972971, 0.252707, 0.50232, -0.82693, 0.101331, 0.50736, -0.855756
22, 0.7, 0.994046, 1, 0.284174, 0.197934, -0.938119, 0.122459, 0.198314, -0.972458, 0.243784, 0.509022, -0.825509, 0.0807013, 0.526041, -0.846622
23, 0.733333, 0.993993, 1, 0.275755, 0.201732, -0.939821, 0.0883179, 0.20345, -0.975094, 0.235091, 0.510681, -0.827005, 0.0463553, 0.529739, -0.846893
24, 0.766667, 0.993657, 1, 0.270486, 0.205973, -0.940432, 0.110882, 0.200531, -0.973392, 0.230273, 0.511345, -0.82795, 0.0690794, 0.521986, -0.850152
25, 0.8, 0.993359, 1, 0.294315, 0.202174, -0.934079, 0.121854, 0.211167, -0.969825, 0.253657, 0.510006, -0.82192, 0.0801942, 0.535823, -0.840513
26, 0.833333, 0.993736, 1, 0.296008, 0.206645, -0.932565, 0.124718, 0.212589, -0.96915, 0.254345, 0.513405, -0.819588, 0.0818096, 0.536444, -0.839961
27, 0.866667, 0.993457, 1, 0.290038, 0.197432, -0.936428, 0.100208, 0.20898, -0.972772, 0.2472, 0.506683, -0.825932, 0.0564403, 0.535244, -0.84281
28, 0.9, 0.993117, 1, 0.295975, 0.197192, -0.93462, 0.120299, 0.207933, -0.970717, 0.254129, 0.503348, -0.825869, 0.077506, 0.530937, -0.84386
29, 0.933333, 0.993713, 1, 0.287455, 0.200108, -0.936657, 0.114258, 0.229838, -0.966499, 0.247937, 0.50868, -0.824483, 0.075111, 0.551882, -0.830533
30, 0.966667, 0.993616, 1, 0.296339, 0.204329, -0.93297, 0.121261, 0.232576, -0.964989, 0.255809, 0.510348, -0.82104, 0.080888, 0.552887, -0.829321
31, 1, 0.993586, 1, 0.291464, 0.198698, -0.935718, 0.110139, 0.232689, -0.966295, 0.250236, 0.503719, -0.826831, 0.0695208, 0.551596, -0.831209
32, 1.03333, 0.993642, 1, 0.273548, 0.196411, -0.941591, 0.123956, 0.216905, -0.968291, 0.229555, 0.506947, -0.830848, 0.0799319, 0.539675, -0.83807
33, 1.06667, 0.993812, 1, 0.272443, 0.200289, -0.941095, 0.114172, 0.226154, -0.967377, 0.229846, 0.510873, -0.828359, 0.071906, 0.548883, -0.8328
34, 1.1, 0.99367, 1, 0.267211, 0.203675, -0.941868, 0.125541, 0.217643, -0.967921, 0.227422, 0.514485, -0.826791, 0.085491, 0.540982, -0.836678
35, 1.13333, 0.993385, 1, 0.272602, 0.191981, -0.942779, 0.116584, 0.226639, -0.966976, 0.230219, 0.504738, -0.832009, 0.0751519, 0.55037, -0.831531
36, 1.16667, 0.993632, 1, 0.278193, 0.197543, -0.939992, 0.108371, 0.218632, -0.969771, 0.238891, 0.507039, -0.828156, 0.0690748, 0.5424, -0.837276
37, 1.2, 0.99386, 1, 0.283137, 0.207063, -0.93646, 0.116088, 0.215515, -0.969576, 0.244352, 0.516513, -0.820674, 0.076463, 0.541105, -0.837472
38, 1.23333, 0.993994, 1, 0.297407, 0.209353, -0.931515, 0.118126, 0.213713, -0.969728, 0.258167, 0.514597, -0.817643, 0.0775841, 0.537524, -0.839672
39, 1.26667, 0.993963, 1, 0.265384, 0.216323, -0.939561, 0.1347, 0.201098, -0.970266, 0.227561, 0.521142, -0.822573, 0.094837, 0.521753, -0.847809
40, 1.3, 0.993541, 1, 0.263504, 0.209503, -0.941634, 0.115205, 0.219305, -0.968831, 0.223994, 0.516512, -0.826464, 0.0752048, 0.539955, -0.838327
41, 1.33333, 0.99357, 1, 0.270164, 0.204429, -0.940862, 0.128557, 0.200265, -0.971271, 0.229927, 0.512205, -0.827514, 0.0868721, 0.523686, -0.847471
42, 1.36667, 0.994002, 1, 0.259888, 0.190817, -0.946598, 0.120584, 0.223533, -0.967209, 0.216823, 0.50358, -0.836298, 0.0785863, 0.545854, -0.834187
43, 1.4, 0.994055, 1, 0.274458, 0.201841, -0.940177, 0.135422, 0.188321, -0.972726, 0.234641, 0.508863, -0.828252, 0.0935447, 0.512057, -0.853843
44, 1.43333, 0.993591, 1, 0.270282, 0.210613, -0.939462, 0.132712, 0.175965, -0.97541, 0.230786, 0.518032, -0.823639, 0.0898052, 0.502683, -0.859794
45, 1.46667, 0.993022, 1, 0.262744, 0.210217, -0.941687, 0.127124, 0.210588, -0.969274, 0.222652, 0.512836, -0.829111, 0.0859615, 0.527045, -0.845479
46, 1.5, 0.993636, 1, 0.273934, 0.224281, -0.935232, 0.122968, 0.238823, -0.963246, 0.231665, 0.518603, -0.823032, 0.0803253, 0.546348, -0.833698
47, 1.53333, 0.993836, 1, 0.27093, 0.225988, -0.935696, 0.119828, 0.208361, -0.970684, 0.226025, 0.5121, -0.828653, 0.0724134, 0.511227, -0.85639
48, 1.56667, 0.993748, 1, 0.283001, 0.219575, -0.933647, 0.117118, 0.231064, -0.965864, 0.238483, 0.501495, -0.831642, 0.0718033, 0.527718, -0.846379
49, 1.6, 0.993777, 1, 0.293926, 0.22778, -0.928291, 0.122792, 0.234221, -0.964398, 0.246213, 0.504507, -0.827558, 0.0736978, 0.526972, -0.846681
50, 1.63333, 0.993744, 1, 0.293469, 0.226853, -0.928662, 0.142855, 0.231519, -0.962284, 0.243566, 0.498508, -0.831965, 0.0915223, 0.517822, -0.850579
51, 1.66667, 0.993916, 1, 0.27135, 0.226925, -0.935347, 0.144114, 0.255501, -0.956008, 0.220151, 0.498769, -0.83831, 0.0934483, 0.535898, -0.839095
52, 1.7, 0.993708, 1, 0.262504, 0.223769, -0.938626, 0.120304, 0.248101, -0.961235, 0.205617, 0.493251, -0.845236, 0.063586, 0.527107, -0.847417
53, 1.73333, 0.993727, 1, 0.260781, 0.221993, -0.939528, 0.120767, 0.248097, -0.961178, 0.20368, 0.492356, -0.846227, 0.0639854, 0.52755, -0.847111
54, 1.76667, 0.993498, 1, 0.263755, 0.238225, -0.93471, 0.128869, 0.251263, -0.959302, 0.202473, 0.499001, -0.842617, 0.0669341, 0.522272, -0.850148
55, 1.8, 0.993823, 1, 0.292147, 0.20976, -0.933087, 0.139129, 0.155742, -0.977951, 0.227655, 0.468564, -0.853593, 0.0689445, 0.434308, -0.898122
56, 1.83333, 0.99443, 1, 0.288165, 0.210434, -0.934173, 0.147769, 0.136987, -0.979489, 0.220335, 0.466758, -0.856498, 0.0731546, 0.413154, -0.907718
57, 1.86667, 0.994049, 1, 0.270131, 0.204081, -0.940946, 0.135518, 0.140732, -0.980729, 0.200696, 0.462443, -0.863636, 0.060149, 0.41681, -0.907001
58, 1.9, 0.993837, 1, 0.268277, 0.205221, -0.941229, 0.152951, 0.120278, -0.980887, 0.200385, 0.464874, -0.862402, 0.0780173, 0.39815, -0.913997
59, 1.93333, 0.994074, 1, 0.274883, 0.201163, -0.940198, 0.128584, 0.158312, -0.978981, 0.207331, 0.458853, -0.863984, 0.0562877, 0.43311, -0.899582
60, 1.96667, 0.994124, 1, 0.28274, 0.20659, -0.936685, 0.134581, 0.154104, -0.978846, 0.21587, 0.46467, -0.858768, 0.0621662, 0.430928, -0.900242
61, 2, 0.994659, 1, 0.281071, 0.199536, -0.938714, 0.139192, 0.146793, -0.979325, 0.212683, 0.455081, -0.864678, 0.0653382, 0.420187, -0.905082
62, 2.03333, 0.994332, 1, 0.282052, 0.207184, -0.936761, 0.142839, 0.160553, -0.976637, 0.21548, 0.462627, -0.859968, 0.071141, 0.433601, -0.898292
63, 2.06667, 0.994512, 1, 0.281617, 0.183997, -0.94172, 0.123353, 0.16312, -0.978865, 0.21323, 0.443456, -0.870563, 0.051545, 0.438948, -0.897033
64, 2.1, 0.99429, 1, 0.274106, 0.1842, -0.943894, 0.128785, 0.145455, -0.980947, 0.20679, 0.445271, -0.87119, 0.0570083, 0.423494, -0.904103
65, 2.13333, 0.994294, 1, 0.272474, 0.185029, -0.944205, 0.127839, 0.147966, -0.980695, 0.205034, 0.445794, -0.871337, 0.0560635, 0.425445, -0.903246
66, 2.16667, 0.994433, 1, 0.272517, 0.193011, -0.942593, 0.127241, 0.147993, -0.980769, 0.206256, 0.454018, -0.86679, 0.0560952, 0.426604, -0.902697
67, 2.2, 0.994675, 1, 0.288766, 0.192895, -0.937766, 0.124997, 0.150291, -0.980708, 0.219968, 0.449668, -0.865686, 0.0510347, 0.426398, -0.903095
68, 2.23333, 0.994251, 1, 0.296288, 0.196676, -0.934629, 0.137621, 0.163794, -0.976848, 0.226672, 0.449702, -0.863938, 0.0633743, 0.435271, -0.898066
69, 2.26667, 0.994337, 1, 0.295362, 0.192007, -0.935892, 0.134232, 0.16033, -0.977894, 0.226475, 0.445639, -0.866092, 0.0608248, 0.432562, -0.89955
