frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.980515, 1, -57.0785, -4.2655, 536.136, 0.160774, -0.101103, 0.0150078
2, 0.0333333, 0.980499, 1, -57.075, -4.22079, 535.599, 0.158659, -0.100124, 0.0182516
3, 0.0666667, 0.981122, 1, -57.1304, -4.25747, 535.72, 0.157684, -0.101307, 0.0189247
4, 0.1, 0.981329, 1, -57.0835, -4.24349, 535.326, 0.157464, -0.100919, 0.0194864
5, 0.133333, 0.981391, 1, -57.1091, -4.2457, 535.511, 0.157626, -0.101389, 0.0196941
6, 0.166667, 0.981345, 1, -57.0915, -4.23072, 535.366, 0.157331, -0.100951, 0.0196258
7, 0.2, 0.980303, 1, -56.7072, -4.48801, 534.088, 0.155155, -0.107744, 0.0182353
8, 0.233333, 0.979095, 1, -56.8133, -4.78401, 534.31, 0.156831, -0.109061, 0.0192413
9, 0.266667, 0.980135, 1, -56.8443, -4.45268, 533.437, 0.161047, -0.104932, 0.0191219
10, 0.3, 0.982103, 1, -56.8681, -4.47054, 532.362, 0.164475, -0.108424, 0.0197873
11, 0.333333, 0.982484, 1, -56.6352, -4.24197, 530.606, 0.159711, -0.107606, 0.0185723
12, 0.366667, 0.982377, 1, -56.7894, -4.0251, 530.562, 0.161676, -0.107763, 0.0189348
13, 0.4, 0.975041, 1, -56.9236, -4.17425, 531.185, 0.13431, -0.103937, 0.0193678
14, 0.433333, 0.979854, 1, -56.5011, -3.21151, 528.38, 0.167398, -0.113615, 0.0214689
15, 0.466667, 0.977136, 1, -56.2776, -2.95152, 528.056, 0.163248, -0.12118, 0.019472
16, 0.5, 0.977026, 1, -56.216, -2.92721, 527.659, 0.161809, -0.120322, 0.0191644
17, 0.533333, 0.976276, 1, -55.908, -2.55654, 525.949, 0.159032, -0.122722, 0.0181978
18, 0.566667, 0.977717, 1, -55.6354, -2.42082, 524.916, 0.156361, -0.121975, 0.0162327
19, 0.6, 0.975564, 1, -55.2125, -2.06568, 522.834, 0.165087, -0.125094, 0.0152001
20, 0.633333, 0.979898, 1, -55.0068, -1.90015, 521.779, 0.167903, -0.124158, 0.0154432
21, 0.666667, 0.978712, 1, -54.7571, -1.74871, 521.649, 0.17044, -0.125782, 0.0143296
22, 0.7, 0.979475, 1, -54.6297, -1.84697, 522.227, 0.169224, -0.124245, 0.0110728
23, 0.733333, 0.98135, 1, -54.4501, -2.46627, 525.592, 0.160316, -0.125029, 0.00765429
24, 0.766667, 0.980381, 1, -54.5439, -2.89425, 528.178, 0.152918, -0.127998, 0.00720739
25, 0.8, 0.979518, 1, -54.7499, -3.50379, 530.894, 0.141857, -0.127747, 0.00531451
26, 0.833333, 0.978852, 1, -54.73, -3.87825, 531.926, 0.141406, -0.130573, 0.00602462
