frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.961354, 1, -0.156376, 0.2422, -0.957542, -0.276713, 0.07753, -0.95782, -0.333176, 0.418007, -0.845141, -0.447096, 0.249403, -0.859013
2, 0.0333333, 0.975448, 1, -0.173539, 0.22485, -0.958815, -0.327028, 0.224073, -0.918065, -0.332955, 0.437952, -0.835068, -0.477814, 0.415544, -0.773962
3, 0.0666667, 0.974382, 1, -0.171397, 0.227362, -0.958608, -0.321984, 0.243025, -0.915022, -0.337576, 0.452687, -0.825298, -0.479058, 0.44544, -0.756364
4, 0.1, 0.974586, 1, -0.17097, 0.225806, -0.959052, -0.320339, 0.243598, -0.915447, -0.338761, 0.459205, -0.821201, -0.478929, 0.453652, -0.75155
5, 0.133333, 0.975534, 1, -0.169563, 0.227894, -0.958808, -0.318761, 0.244333, -0.915802, -0.338979, 0.465506, -0.817556, -0.478876, 0.458634, -0.748554
6, 0.166667, 0.944673, 1, -0.16929, 0.228586, -0.958691, -0.318928, 0.245147, -0.915526, -0.339772, 0.46852, -0.815502, -0.479963, 0.46162, -0.746018
7, 0.2, 0.981321, 1, -0.0399953, 0.261222, -0.96445, -0.343138, 0.251559, -0.904972, -0.184504, 0.509647, -0.840368, -0.475805, 0.457594, -0.751144
8, 0.233333, 0.981852, 1, 0.109585, 0.426243, -0.897946, -0.2903, 0.397207, -0.870605, -0.0398874, 0.656601, -0.753182, -0.429927, 0.58663, -0.686315
9, 0.266667, 0.980842, 1, 0.042152, 0.302887, -0.952094, -0.284778, 0.386933, -0.877032, -0.122833, 0.548796, -0.826883, -0.437618, 0.579919, -0.687157
10, 0.3, 0.978933, 1, 0.0241046, 0.339416, -0.940327, -0.238245, 0.360535, -0.901806, -0.156958, 0.578321, -0.800568, -0.409609, 0.561353, -0.719099
11, 0.333333, 0.953162, 1, 0.0532142, 0.337755, -0.939728, -0.23359, 0.341498, -0.910393, -0.163944, 0.579433, -0.798361, -0.437909, 0.543898, -0.715829
12, 0.366667, 0.947995, 1, -0.00589392, 0.35216, -0.935921, -0.228114, 0.329701, -0.916112, -0.2109, 0.588486, -0.780516, -0.422969, 0.534255, -0.731894
13, 0.4, 0.977218, 1, 0.0274661, 0.370832, -0.928294, -0.251916, 0.327472, -0.910659, -0.146392, 0.608928, -0.7796, -0.415153, 0.528354, -0.740601
14, 0.433333, 0.978264, 1, -0.00696649, 0.341447, -0.939875, -0.245471, 0.328068, -0.912204, -0.154376, 0.588274, -0.793789, -0.385554, 0.540894, -0.747517
15, 0.466667, 0.982934, 1, 0.0101385, 0.334779, -0.942242, -0.273234, 0.319633, -0.907292, -0.103681, 0.585769, -0.803819, -0.380556, 0.533235, -0.755538
16, 0.5, 0.981919, 1, -0.0217509, 0.353281, -0.935264, -0.265948, 0.322047, -0.908602, -0.133291, 0.596856, -0.791199, -0.37106, 0.536022, -0.758284
17, 0.533333, 0.981586, 1, -0.0214442, 0.353116, -0.935334, -0.264272, 0.318517, -0.910333, -0.134479, 0.600409, -0.788305, -0.370769, 0.537009, -0.757728
18, 0.566667, 0.97698, 1, -0.0181262, 0.311296, -0.95014, -0.232463, 0.288207, -0.928923, -0.184541, 0.541433, -0.820241, -0.390952, 0.490329, -0.778931
19, 0.6, 0.974626, 1, -0.01882, 0.328627, -0.944272, -0.238415, 0.280079, -0.9299, -0.206013, 0.54816, -0.810604, -0.415582, 0.47227, -0.777337
20, 0.633333, 0.975245, 1, -0.0295206, 0.301945, -0.952868, -0.253979, 0.271938, -0.928194, -0.205876, 0.522958, -0.827121, -0.420431, 0.461939, -0.780929
21, 0.666667, 0.977516, 1, -0.00287656, 0.295904, -0.955213, -0.2366, 0.284115, -0.929139, -0.140339, 0.533479, -0.834089, -0.367646, 0.490691, -0.789974
22, 0.7, 0.978703, 1, -0.0175852, 0.288202, -0.957408, -0.239616, 0.275459, -0.930971, -0.108231, 0.537468, -0.83631, -0.326163, 0.497238, -0.803972
23, 0.733333, 0.979555, 1, -0.00108725, 0.290403, -0.956904, -0.229564, 0.285074, -0.930609, -0.0720862, 0.545222, -0.835186, -0.297838, 0.512549, -0.805349
24, 0.766667, 0.978291, 1, -0.0226575, 0.275026, -0.96117, -0.242121, 0.285627, -0.927251, -0.0947636, 0.528761, -0.843464, -0.312294, 0.509556, -0.801764
25, 0.8, 0.979086, 1, -0.00900716, 0.294598, -0.955579, -0.236985, 0.275883, -0.931518, -0.101512, 0.541112, -0.834801, -0.324925, 0.494557, -0.806125
26, 0.833333, 0.978186, 1, -0.0160983, 0.295632, -0.955166, -0.207692, 0.292545, -0.933425, -0.128756, 0.533248, -0.836103, -0.316606, 0.504629, -0.803188
27, 0.866667, 0.978781, 1, -0.0481741, 0.311689, -0.948962, -0.223598, 0.28161, -0.933113, -0.160188, 0.540968, -0.825647, -0.330391, 0.489959, -0.806711
28, 0.9, 0.979333, 1, -0.0328634, 0.323287, -0.94573, -0.247195, 0.280534, -0.927467, -0.124394, 0.554665, -0.822723, -0.332894, 0.488604, -0.806504
29, 0.933333, 0.979646, 1, -0.0340576, 0.32548, -0.944935, -0.248064, 0.280973, -0.927102, -0.124781, 0.554009, -0.823106, -0.332879, 0.486496, -0.807783
30, 0.966667, 0.978052, 1, -0.0258902, 0.323215, -0.945971, -0.25044, 0.297557, -0.921271, -0.0926333, 0.558796, -0.824116, -0.31334, 0.509026, -0.801692
31, 1, 0.97946, 1, 0.020002, 0.331393, -0.943281, -0.269176, 0.298583, -0.915638, -0.0357844, 0.570831, -0.820288, -0.320827, 0.509754, -0.798261
32, 1.03333, 0.977779, 1, -0.026838, 0.317468, -0.947889, -0.264584, 0.292451, -0.918949, -0.0868692, 0.563539, -0.82151, -0.321008, 0.513498, -0.795785
33, 1.06667, 0.974523, 1, -0.0334847, 0.3341, -0.941943, -0.256454, 0.29886, -0.919192, -0.104439, 0.576427, -0.810447, -0.32314, 0.519201, -0.791209
34, 1.1, 0.978279, 1, -0.00214554, 0.337753, -0.941232, -0.228796, 0.313303, -0.92168, -0.0811076, 0.588498, -0.80442, -0.304256, 0.542795, -0.782816
35, 1.13333, 0.982148, 1, -0.0369935, 0.303842, -0.952004, -0.239706, 0.306039, -0.921347, -0.1031, 0.570858, -0.81455, -0.303755, 0.550091, -0.777902
36, 1.16667, 0.982903, 1, -1.22378e-005, 0.322692, -0.946504, -0.234918, 0.324662, -0.916192, -0.0514405, 0.598757, -0.799277, -0.284868, 0.576704, -0.765678
37, 1.2, 0.979828, 1, 0.0138788, 0.296353, -0.954978, -0.235886, 0.317793, -0.918349, -0.030108, 0.568988, -0.821795, -0.279495, 0.563296, -0.777548
38, 1.23333, 0.980307, 1, -0.00762633, 0.299975, -0.953917, -0.259303, 0.321536, -0.910701, -0.0525888, 0.573624, -0.817429, -0.303614, 0.566065, -0.766412
39, 1.26667, 0.979572, 1, -0.0134966, 0.320288, -0.947224, -0.257156, 0.310291, -0.9152, -0.062624, 0.588518, -0.806055, -0.304182, 0.554573, -0.774547
40, 1.3, 0.981732, 1, 0.00550171, 0.324452, -0.945886, -0.25518, 0.301873, -0.918562, -0.0492604, 0.593395, -0.803402, -0.307095, 0.547459, -0.778448
41, 1.33333, 0.981463, 1, 0.00612245, 0.323944, -0.946056, -0.25387, 0.302263, -0.918796, -0.0477108, 0.591146, -0.805152, -0.304923, 0.546057, -0.780285
42, 1.36667, 0.981884, 1, 0.00710915, 0.299181, -0.95417, -0.254565, 0.318004, -0.913274, -0.0423613, 0.565088, -0.823942, -0.303066, 0.555089, -0.774614
43, 1.4, 0.981464, 1, -0.00925813, 0.306265, -0.951901, -0.245099, 0.307086, -0.919579, -0.0477712, 0.574482, -0.817122, -0.282501, 0.552345, -0.784289
44, 1.43333, 0.983609, 1, -0.0124655, 0.314836, -0.949064, -0.271749, 0.3115, -0.91056, -0.0338161, 0.583588, -0.811345, -0.292376, 0.556061, -0.778018
45, 1.46667, 0.982133, 1, 0.0166737, 0.347348, -0.937588, -0.253281, 0.328236, -0.910005, -0.00253987, 0.612676, -0.79033, -0.271192, 0.573634, -0.772916
46, 1.5, 0.982475, 1, -0.017498, 0.316688, -0.948368, -0.264958, 0.338755, -0.902797, -0.034528, 0.587056, -0.80881, -0.282656, 0.582987, -0.76173
47, 1.53333, 0.98268, 1, -0.0138285, 0.331016, -0.943524, -0.24022, 0.329701, -0.913013, -0.0378852, 0.604976, -0.795342, -0.26368, 0.583757, -0.767919
48, 1.56667, 0.983662, 1, -0.0140689, 0.310466, -0.95048, -0.256271, 0.322221, -0.911317, -0.040734, 0.58386, -0.810832, -0.282676, 0.571738, -0.770201
49, 1.6, 0.983923, 1, -0.0139362, 0.338378, -0.940907, -0.245434, 0.315409, -0.916668, -0.0446546, 0.601283, -0.797787, -0.274479, 0.561327, -0.780752
50, 1.63333, 0.98382, 1, 0.000269549, 0.328967, -0.944341, -0.249651, 0.320596, -0.913725, -0.024085, 0.589652, -0.807298, -0.273062, 0.561468, -0.781148
51, 1.66667, 0.98319, 1, 0.00255901, 0.301492, -0.953465, -0.239935, 0.339171, -0.909612, -0.0203802, 0.571414, -0.820409, -0.26384, 0.583374, -0.768155
52, 1.7, 0.983762, 1, 0.00776323, 0.310894, -0.950413, -0.277197, 0.314337, -0.907939, -0.0175727, 0.581255, -0.813532, -0.301864, 0.5589, -0.77234
53, 1.73333, 0.983975, 1, 0.00952039, 0.314118, -0.949336, -0.2799, 0.313733, -0.907319, -0.0162116, 0.583249, -0.812132, -0.304785, 0.557095, -0.772497
54, 1.76667, 0.983492, 1, 0.00691715, 0.344206, -0.938869, -0.278, 0.306793, -0.910272, -0.0214754, 0.601428, -0.798639, -0.30408, 0.544472, -0.78172
