frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.890209, 1, 50.7367, -35.7773, 574.426, 0.137944, -0.0385596, 0.0254457
2, 0.0333333, 0.891397, 1, 50.5996, -35.5368, 573.692, 0.124386, -0.036346, 0.0293566
3, 0.0666667, 0.891047, 1, 50.5944, -35.4462, 574, 0.116726, -0.0388748, 0.0318445
4, 0.1, 0.889998, 1, 50.5508, -35.3124, 573.769, 0.108018, -0.040714, 0.0352189
5, 0.133333, 0.888244, 1, 50.523, -35.293, 574.145, 0.101589, -0.0435317, 0.0370054
6, 0.166667, 0.889718, 1, 50.4977, -35.2312, 574.122, 0.0959083, -0.045847, 0.0390699
7, 0.2, 0.902479, 1, 49.6801, -35.0229, 574.617, 0.105888, -0.0481433, 0.0323214
8, 0.233333, 0.90738, 1, 50.1614, -35.3121, 581.868, 0.096001, -0.0514088, 0.0301285
9, 0.266667, 0.921442, 1, 49.5001, -34.934, 576.376, 0.0924377, -0.0513754, 0.0254758
10, 0.3, 0.894905, 1, 48.4402, -35.0206, 568.914, 0.0898014, -0.0431646, 0.0306851
11, 0.333333, 0.905875, 1, 48.0176, -35.0566, 567.339, 0.0825716, -0.0360149, 0.0286882
12, 0.366667, 0.916428, 1, 48.2165, -35.1949, 566.929, 0.0834723, -0.0356993, 0.0273408
13, 0.4, 0.916789, 1, 48.1794, -35.3823, 566.332, 0.0889302, -0.0360561, 0.026208
14, 0.433333, 0.917746, 1, 48.1738, -35.4129, 565.856, 0.0876366, -0.0423223, 0.0287525
15, 0.466667, 0.91747, 1, 48.6945, -35.2607, 565.894, 0.0882962, -0.047734, 0.0327519
16, 0.5, 0.915648, 1, 48.7274, -35.3006, 566.299, 0.0913928, -0.0458644, 0.0325159
17, 0.533333, 0.908347, 1, 49.5654, -35.3326, 567.912, 0.0899601, -0.0468404, 0.041773
18, 0.566667, 0.898147, 1, 50.1924, -35.5547, 570.312, 0.0887133, -0.0445641, 0.0454589
19, 0.6, 0.895866, 1, 49.9635, -35.6895, 569.397, 0.0823164, -0.0466939, 0.044951
20, 0.633333, 0.892758, 1, 50.2976, -36.0509, 571.568, 0.0839416, -0.0433406, 0.0432904
21, 0.666667, 0.897969, 1, 50.2422, -35.9338, 570.155, 0.0836398, -0.0456252, 0.0431112
22, 0.7, 0.88638, 1, 50.3751, -35.9647, 571.628, 0.0885986, -0.0485005, 0.0470941
23, 0.733333, 0.898962, 1, 50.4983, -35.5489, 570.795, 0.0847164, -0.0535423, 0.0451616
24, 0.766667, 0.893794, 1, 50.8004, -35.6815, 572.377, 0.0937988, -0.0531476, 0.0445109
25, 0.8, 0.889621, 1, 50.6385, -35.567, 570.646, 0.0934907, -0.0586593, 0.0473231
26, 0.833333, 0.893489, 1, 50.7278, -35.4604, 571.997, 0.086297, -0.0561008, 0.0461581
27, 0.866667, 0.896782, 1, 50.8028, -35.4841, 571.083, 0.0858002, -0.057041, 0.0441014
28, 0.9, 0.898571, 1, 50.802, -35.4706, 570.867, 0.0853546, -0.0569691, 0.0437225
29, 0.933333, 0.8914, 1, 50.9222, -35.3231, 572.143, 0.0853384, -0.0570872, 0.0411477
