frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.967032, 1, 71.0225, -66.1492, 552.192, 0.120056, -0.0120167, -0.0728853
2, 0.0333333, 0.968736, 1, 70.9614, -66.1918, 551.316, 0.132547, -0.00629257, -0.0776065
3, 0.0666667, 0.969045, 1, 70.9548, -66.1924, 551.014, 0.13516, -0.00432328, -0.0790244
4, 0.1, 0.969242, 1, 70.9374, -66.1907, 550.765, 0.137109, -0.0035969, -0.0800662
5, 0.133333, 0.969461, 1, 70.9409, -66.2092, 550.723, 0.139134, -0.00314319, -0.0806384
6, 0.166667, 0.975014, 1, 70.3728, -65.2188, 550.096, 0.14947, -0.000316431, -0.0870733
7, 0.2, 0.978673, 1, 69.9574, -64.7539, 549.575, 0.160388, 0.00174418, -0.0925889
8, 0.233333, 0.975495, 1, 69.6124, -62.7033, 546.082, 0.243092, -0.0038895, -0.0963544
9, 0.266667, 0.975747, 1, 69.5567, -62.646, 545.69, 0.243929, -0.00359873, -0.0961342
10, 0.3, 0.971055, 1, 70.5798, -62.9448, 549.63, 0.225637, -0.0144339, -0.0918526
11, 0.333333, 0.970451, 1, 71.2392, -63.0202, 551.078, 0.221687, -0.0211257, -0.088624
12, 0.366667, 0.971714, 1, 72.0219, -62.9358, 552.521, 0.222845, -0.0263943, -0.0852208
13, 0.4, 0.974665, 1, 72.7005, -63.0923, 553.917, 0.223758, -0.031068, -0.0825947
14, 0.433333, 0.978063, 1, 73.2975, -63.1711, 555.169, 0.2233, -0.0357676, -0.0821173
15, 0.466667, 0.981812, 1, 73.6467, -63.6397, 557.036, 0.22127, -0.0381704, -0.0807134
16, 0.5, 0.983387, 1, 73.9893, -64.0584, 558.789, 0.216657, -0.0420788, -0.0820626
17, 0.533333, 0.984133, 1, 74.2416, -64.1321, 560.851, 0.216101, -0.0388814, -0.0852075
18, 0.566667, 0.984771, 1, 74.394, -64.4172, 562.387, 0.212304, -0.0379623, -0.0870562
19, 0.6, 0.985167, 1, 74.8323, -64.5456, 564.654, 0.215681, -0.0380207, -0.0876736
20, 0.633333, 0.986605, 1, 75.0787, -64.6575, 566.107, 0.216694, -0.0363626, -0.0886731
21, 0.666667, 0.986551, 1, 75.0906, -64.6381, 566.052, 0.215246, -0.0357402, -0.0889278
22, 0.7, 0.986594, 1, 75.3317, -64.5258, 567.629, 0.214905, -0.0389962, -0.0865464
23, 0.733333, 0.987014, 1, 75.5718, -64.78, 569.859, 0.214905, -0.0403836, -0.0852572
24, 0.766667, 0.986474, 1, 75.5962, -64.708, 571.357, 0.215645, -0.0419692, -0.0838383
25, 0.8, 0.98637, 1, 74.9909, -64.74, 572.826, 0.225768, -0.0415402, -0.0868456
26, 0.833333, 0.986914, 1, 74.4935, -64.6164, 573.538, 0.228437, -0.0393007, -0.0900449
27, 0.866667, 0.987031, 1, 73.934, -64.7449, 572.919, 0.225013, -0.0368791, -0.0942684
28, 0.9, 0.987178, 1, 73.4608, -65.1874, 572.688, 0.221801, -0.0383398, -0.0968763
29, 0.933333, 0.987043, 1, 73.178, -66.0721, 571.306, 0.213588, -0.0416472, -0.097957
30, 0.966667, 0.986995, 1, 73.1563, -66.3163, 569.992, 0.211418, -0.0449564, -0.0992725
31, 1, 0.987846, 1, 73.2901, -66.4195, 569.068, 0.211821, -0.0477533, -0.0980753
32, 1.03333, 0.987365, 1, 73.4317, -65.6533, 566.551, 0.213194, -0.0570625, -0.0934032
