frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.94696, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.01934, 0, 1.53202, 0, 0, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.960964, 1, 0, 0, 0, 0.52714, 0, 0, 0, 0, 0.94919, 0, 1.51183, 0, 0, 0, 0, 0, 0, 1, 1, 0
3, 0.0666667, 0.961767, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.00487, 0, 1.44491, 0, 0, 0, 0, 0, 0, 1, 1, 0
4, 0.1, 0.960763, 1, 0, 0, 0, 0.535369, 0, 0, 0, 0, 0.912192, 0, 1.31845, 0, 0, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.962963, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.744519, 0, 1.26307, 0, 0, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.963804, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.696904, 0, 1.24389, 0, 0, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.968754, 1, 0, 0, 0, 0, 0, 1.03251, 0, 0, 0, 0, 1.14458, 0, 0, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.971041, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.692293, 0, 1.31886, 0, 0, 0, 0, 0, 0, 1, 0, 0
9, 0.266667, 0.971829, 1, 0, 0, 0, 0, 0, 0.555323, 0, 0, 0.572108, 0, 1.30457, 0, 0, 0, 0, 0, 0, 1, 0, 0
10, 0.3, 0.972894, 1, 0, 0, 0, 0, 0, 0.805426, 0, 0, 0, 1.12046, 1.54954, 0, 0, 0, 0, 0, 0, 1, 1, 1
11, 0.333333, 0.971607, 1, 0, 0, 0, 0, 0, 0.695965, 0, 0, 0, 0.706222, 1.45613, 0, 0, 0, 0, 0, 1, 1, 1, 0
12, 0.366667, 0.957963, 1, 0, 0, 0, 0, 0, 0.773784, 0, 0, 0.649652, 0.546411, 1.41739, 0, 0, 0, 0, 0, 1, 1, 1, 0
13, 0.4, 0.949615, 1, 0.872029, 0, 0, 0, 0, 0, 0, 0, 0.551548, 0, 1.40216, 0, 0, 0, 0, 0, 1, 1, 1, 0
14, 0.433333, 0.966138, 1, 0, 0.636036, 0, 0, 0, 0.682422, 0, 0, 0, 0, 1.27385, 0, 0, 0, 0, 0, 0, 1, 1, 0
15, 0.466667, 0.959914, 1, 0.840376, 0, 0, 0, 0, 0.775133, 0, 0, 0, 0, 1.32096, 0, 0, 0, 0, 0, 0, 1, 1, 0
16, 0.5, 0.962531, 1, 0.888224, 0.535921, 0, 0, 0, 0.840419, 0, 0, 0, 0, 1.35953, 0, 0, 0, 0, 0, 0, 1, 1, 0
17, 0.533333, 0.961173, 1, 1.06347, 0.806207, 0, 0, 0, 0.744445, 0, 0, 0, 0, 1.3844, 0, 0, 0, 0, 0, 0, 1, 1, 0
18, 0.566667, 0.965762, 1, 1.14506, 0.690246, 0, 0, 0, 0, 0, 0, 0, 0, 1.41638, 0, 0, 0, 0, 0, 0, 1, 1, 0
19, 0.6, 0.967265, 1, 0.981389, 0.818996, 0, 0, 0, 0.524145, 0, 0, 0, 0, 1.26087, 0, 0, 0, 0, 0, 0, 1, 1, 0
20, 0.633333, 0.968328, 1, 0.89562, 0.786162, 0, 0, 0, 0.580392, 0, 0, 0, 0, 1.20206, 0, 0, 0, 0, 0, 0, 1, 1, 0
