frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.987143, 1, 0, 0, 0, 0, 0, 0.634867, 0.51119, 0, 0.958977, 0, 0.671989, 0.599961, 0, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.986558, 1, 0, 0, 0, 0, 0, 1.05792, 0.593472, 0, 1.03344, 0, 0.536814, 0.62032, 0, 0, 1, 0, 0, 1, 0, 0
3, 0.0666667, 0.99038, 1, 0, 0, 0, 0, 0, 0.973357, 0.670243, 0, 0.963825, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
4, 0.1, 0.987464, 1, 0, 0, 0, 0, 0, 0, 0.54753, 0, 1.22907, 0, 0.536582, 0, 0, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.990701, 1, 0, 0, 0, 0, 0, 1.06903, 0.536526, 0, 1.09738, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.987391, 1, 0, 0, 0, 0, 0, 0.524508, 0.577127, 0, 1.19393, 0, 0.532409, 0, 0, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.986423, 1, 0, 0, 0, 0, 0, 0.534998, 0, 0, 0.574091, 0, 0, 0.671677, 0, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.991864, 1, 0, 0, 0, 0, 0, 0.613243, 0, 0, 0.63764, 0, 0, 0.696027, 0, 0, 0, 0, 0, 1, 0, 0
9, 0.266667, 0.991408, 1, 0.544472, 0, 0, 0, 0, 0.809478, 0, 0, 0.89299, 0, 0, 0.854977, 0, 0, 1, 0, 0, 1, 0, 0
10, 0.3, 0.988426, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.07892, 0, 0.501765, 0.726472, 0, 0, 1, 0, 0, 1, 0, 1
11, 0.333333, 0.986273, 1, 0.522605, 0, 0, 0, 0, 0.506344, 0, 0, 0.854748, 0, 0, 1.13818, 0, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.992608, 1, 0, 0, 0, 0, 0, 0.560423, 0, 0, 0.758155, 0, 0, 0.691008, 0, 0, 0, 0, 0, 1, 0, 0
13, 0.4, 0.988556, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.886403, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
