frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.991674, 1, 76.4697, 28.091, 632.387, 0.159729, -0.0136839, -0.00201277
2, 0.0333333, 0.991343, 1, 76.6301, 28.1425, 633.658, 0.156162, -0.0126345, -0.00326907
3, 0.0666667, 0.991392, 1, 76.6644, 28.1814, 633.867, 0.154734, -0.0125543, -0.00376612
4, 0.1, 0.99145, 1, 76.67, 28.1903, 633.896, 0.153746, -0.0123414, -0.00390891
5, 0.133333, 0.991482, 1, 76.677, 28.2006, 633.958, 0.153314, -0.0121528, -0.00412532
6, 0.166667, 0.99201, 1, 76.8028, 28.2554, 634.771, 0.15424, -0.0106755, -0.00264784
7, 0.2, 0.991632, 1, 76.5377, 28.6353, 633.522, 0.157995, -0.0116475, -0.00160237
8, 0.233333, 0.991868, 1, 76.4751, 28.6241, 633.944, 0.157081, -0.0108081, 3.91955e-005
9, 0.266667, 0.991879, 1, 76.1641, 28.476, 633.619, 0.152428, -0.0047177, 0.00103889
10, 0.3, 0.991597, 1, 76.2432, 28.396, 633.622, 0.150815, -0.00229332, 0.00212398
11, 0.333333, 0.991582, 1, 76.0551, 29.5648, 628.821, 0.153745, 0.0039119, 0.00240858
12, 0.366667, 0.992567, 1, 76.1944, 29.8453, 628.244, 0.147203, 0.00342685, 0.00270741
13, 0.4, 0.990125, 1, 75.6918, 30.0694, 627.716, 0.136737, 0.0136901, 0.000446886
14, 0.433333, 0.988388, 1, 75.7193, 30.2633, 625.311, 0.136833, 0.00773352, 0.000376376
15, 0.466667, 0.98781, 1, 75.7533, 30.3228, 624.386, 0.136274, 0.00514608, -0.000453525
16, 0.5, 0.988823, 1, 76.1173, 29.8919, 626.864, 0.124706, 0.00385443, 0.00144879
17, 0.533333, 0.991256, 1, 76.4743, 30.3181, 628.734, 0.147584, 0.0102241, -0.00248346
18, 0.566667, 0.992622, 1, 77.4184, 31.017, 633.694, 0.162329, 0.00187527, -0.00325051
19, 0.6, 0.992035, 1, 77.5639, 31.1294, 634.307, 0.161877, 0.00215392, -0.00333388
20, 0.633333, 0.991783, 1, 77.6234, 31.5975, 633.355, 0.166684, -0.00406342, -0.00251771
21, 0.666667, 0.992152, 1, 77.9244, 31.8386, 633.911, 0.166072, -0.00801188, -0.00271479
22, 0.7, 0.991589, 1, 78.0104, 31.465, 635.332, 0.163544, -0.00744984, -0.00223156
23, 0.733333, 0.992262, 1, 78.1373, 31.2376, 633.897, 0.163322, -0.00918668, -0.000878105
24, 0.766667, 0.992216, 1, 78.5198, 31.6289, 635.416, 0.169772, -0.0113288, -0.000679294
25, 0.8, 0.991761, 1, 78.4179, 31.5252, 633.564, 0.167559, -0.0114515, -0.00189253
26, 0.833333, 0.992139, 1, 78.4297, 32.1402, 633.51, 0.168736, -0.00921582, 0.000485295
27, 0.866667, 0.992435, 1, 78.586, 32.4356, 635.119, 0.164551, -0.00682457, 0.00101754
28, 0.9, 0.991811, 1, 78.7162, 31.941, 635.435, 0.164332, -0.00756272, 0.000643233
29, 0.933333, 0.991916, 1, 78.6557, 31.4182, 634.34, 0.16471, -0.00745171, 0.00160915
30, 0.966667, 0.991833, 1, 78.7027, 31.7017, 634.256, 0.164374, -0.00854103, 0.00194064
31, 1, 0.992045, 1, 78.7286, 31.7523, 634.792, 0.16684, -0.00473373, 0.00121499
32, 1.03333, 0.992334, 1, 78.9394, 32.0367, 634.054, 0.170776, -0.00972152, 0.00300601
33, 1.06667, 0.992486, 1, 78.9666, 32.4817, 633.411, 0.174345, -0.0103803, 0.00383707
34, 1.1, 0.992215, 1, 79.2448, 32.5149, 633.998, 0.171604, -0.0112389, 0.00283353
35, 1.13333, 0.99225, 1, 79.2439, 32.5075, 633.936, 0.172032, -0.0114619, 0.00289633
36, 1.16667, 0.990797, 1, 79.3075, 32.0924, 633.789, 0.170109, -0.0155256, 0.00440824
37, 1.2, 0.990531, 1, 79.27, 32.1393, 633.833, 0.16573, -0.0153455, 0.00487486
38, 1.23333, 0.990678, 1, 79.603, 32.5525, 633.728, 0.16898, -0.0159632, 0.00623375
39, 1.26667, 0.990976, 1, 79.5649, 32.7957, 634.137, 0.173647, -0.0154477, 0.00794895
40, 1.3, 0.991437, 1, 80.3563, 32.8787, 634.62, 0.175377, -0.0216789, 0.0105082
41, 1.33333, 0.992149, 1, 81.5907, 33.4053, 635.926, 0.185799, -0.032066, 0.0141964
42, 1.36667, 0.992623, 1, 83.3704, 34.6163, 638.881, 0.19691, -0.0410211, 0.0177167
43, 1.4, 0.993176, 1, 85.2705, 35.9255, 641.143, 0.212702, -0.0520593, 0.0225416
44, 1.43333, 0.99336, 1, 87.7287, 37.7415, 644.569, 0.228049, -0.0657636, 0.0276598
45, 1.46667, 0.993677, 1, 90.6851, 39.9324, 648.395, 0.243775, -0.0799346, 0.0289946
46, 1.5, 0.993841, 1, 93.7442, 41.9731, 652.199, 0.261499, -0.0924161, 0.0318935
47, 1.53333, 0.993922, 1, 93.8942, 42.0756, 652.643, 0.258975, -0.0915858, 0.0300915
48, 1.56667, 0.994753, 1, 97.2209, 44.5896, 658.677, 0.288755, -0.108814, 0.0329184
49, 1.6, 0.99443, 1, 100.054, 47.2905, 664.221, 0.309853, -0.126517, 0.0372317
50, 1.63333, 0.994642, 1, 102.218, 49.8605, 669.643, 0.342921, -0.134342, 0.0428005
51, 1.66667, 0.994328, 1, 103.495, 52.0101, 672.849, 0.36059, -0.138731, 0.0435945
52, 1.7, 0.994023, 1, 104.94, 54.1833, 679.474, 0.370972, -0.13054, 0.0402757
53, 1.73333, 0.992136, 1, 105.497, 56.6617, 689.105, 0.380043, -0.0989203, 0.0318427
54, 1.76667, 0.992628, 1, 104.481, 57.8021, 690.345, 0.377835, -0.0901899, 0.0303841
55, 1.8, 0.993488, 1, 103.728, 58.4222, 691.165, 0.375645, -0.0916195, 0.0291727
56, 1.83333, 0.992912, 1, 102.582, 58.8287, 690.766, 0.368049, -0.0920018, 0.0266888
57, 1.86667, 0.993113, 1, 101.459, 59.3071, 690.231, 0.37226, -0.0947468, 0.0245904
58, 1.9, 0.993247, 1, 100.267, 59.5908, 689.041, 0.367441, -0.0994241, 0.0207637
59, 1.93333, 0.993041, 1, 100.223, 59.601, 688.964, 0.366158, -0.0993481, 0.0209256
60, 1.96667, 0.993645, 1, 99.3478, 60.2893, 689.078, 0.37161, -0.102702, 0.0202453
61, 2, 0.994141, 1, 98.2482, 60.2548, 688.191, 0.366567, -0.106156, 0.0155117
62, 2.03333, 0.993853, 1, 98.0519, 60.2323, 690.554, 0.355728, -0.107915, 0.00822499
63, 2.06667, 0.994327, 1, 96.6817, 59.5554, 690.299, 0.35441, -0.0913337, 0.0045078
64, 2.1, 0.994791, 1, 95.843, 58.8543, 688.61, 0.347246, -0.0899254, 0.00341151
65, 2.13333, 0.99436, 1, 95.0881, 58.4082, 688.91, 0.339787, -0.0957191, 8.88323e-005
66, 2.16667, 0.994612, 1, 94.0696, 57.6356, 688.428, 0.345471, -0.096825, 0.000481604
67, 2.2, 0.994582, 1, 93.0181, 56.719, 688.248, 0.339044, -0.0960112, 0.00171879
68, 2.23333, 0.994223, 1, 90.7201, 55.2371, 688.665, 0.320166, -0.0824911, 0.0092892
69, 2.26667, 0.994154, 1, 89.3291, 54.6149, 686.395, 0.323284, -0.0807716, 0.0138974
70, 2.3, 0.99376, 1, 88.1645, 54.49, 682.891, 0.325381, -0.0827985, 0.0189036
71, 2.33333, 0.993792, 1, 88.136, 54.5141, 683.047, 0.324347, -0.0838815, 0.0208711
72, 2.36667, 0.993879, 1, 87.7349, 54.8571, 684.461, 0.3252, -0.0800328, 0.0267394
73, 2.4, 0.99299, 1, 87.8354, 55.3507, 688.386, 0.323527, -0.0703282, 0.0363676
74, 2.43333, 0.993115, 1, 88.2892, 55.5924, 688.854, 0.317098, -0.0690246, 0.0446777
75, 2.46667, 0.993038, 1, 88.5809, 55.8867, 688.759, 0.313288, -0.0575904, 0.0538687
76, 2.5, 0.992934, 1, 88.3844, 55.4928, 685.16, 0.29637, -0.0454719, 0.0665205
77, 2.53333, 0.993076, 1, 87.9942, 55.576, 682.593, 0.287987, -0.0158604, 0.0809337
78, 2.56667, 0.992247, 1, 86.8618, 54.9357, 678.266, 0.269071, 0.0226717, 0.100466
79, 2.6, 0.991818, 1, 84.9708, 53.7861, 672.178, 0.24599, 0.0634492, 0.126198
80, 2.63333, 0.992284, 1, 83.3254, 52.8605, 668.927, 0.228698, 0.099339, 0.154297
81, 2.66667, 0.991271, 1, 82.0816, 52.0773, 668.536, 0.212206, 0.136258, 0.18072
82, 2.7, 0.989111, 1, 80.9833, 50.6575, 665.097, 0.196156, 0.161512, 0.203634
83, 2.73333, 0.98822, 1, 79.9204, 49.4921, 663.764, 0.191267, 0.198891, 0.241135
84, 2.76667, 0.988218, 1, 79.6116, 48.2579, 662.86, 0.180871, 0.198861, 0.266928
85, 2.8, 0.987109, 1, 79.6416, 47.3113, 663.739, 0.170268, 0.202404, 0.283954
86, 2.83333, 0.988318, 1, 80.8359, 47.0118, 668.875, 0.169015, 0.19861, 0.288449
87, 2.86667, 0.988618, 1, 83.228, 48.1255, 689.901, 0.169742, 0.219706, 0.280806
88, 2.9, 0.989635, 1, 84.8702, 47.2748, 690.991, 0.171113, 0.212841, 0.280236
89, 2.93333, 0.988638, 1, 84.649, 45.3066, 683.226, 0.166374, 0.200545, 0.281151
90, 2.96667, 0.987288, 1, 84.4913, 42.9425, 671.053, 0.157715, 0.180124, 0.284817
91, 3, 0.986711, 1, 84.2925, 41.6418, 667.604, 0.1513, 0.179824, 0.286767
92, 3.03333, 0.986356, 1, 84.2775, 41.0981, 666.505, 0.151388, 0.181408, 0.288128
93, 3.06667, 0.986434, 1, 83.7692, 40.728, 665.183, 0.154347, 0.189071, 0.287197
94, 3.1, 0.987178, 1, 83.2607, 40.6148, 663.795, 0.159779, 0.190542, 0.288632
