frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
2, 0.0333333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
3, 0.0666667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
4, 0.1, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
5, 0.133333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
6, 0.166667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
7, 0.2, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
8, 0.233333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
9, 0.266667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
10, 0.3, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
11, 0.333333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
12, 0.366667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
13, 0.4, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
14, 0.433333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
15, 0.466667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
16, 0.5, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
17, 0.533333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
18, 0.566667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
19, 0.6, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
20, 0.633333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
21, 0.666667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
22, 0.7, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
23, 0.733333, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
24, 0.766667, 0, 0, -1.60933e+007, -1.207e+007, 2.51457e+007, -1.11789, 0.858549, 0.374498
25, 0.8, 0.976331, 1, 135.91, 77.549, 530.764, 0.223978, 0.126776, -0.0948997
26, 0.833333, 0.84839, 1, 135.593, 77.1909, 526.923, 0.248793, 0.158634, -0.105195
27, 0.866667, 0.905129, 1, 134.718, 77.5879, 527.797, 0.247038, 0.126106, -0.0889168
28, 0.9, 0.848014, 1, 135.7, 77.9612, 529.721, 0.240195, 0.135846, -0.0915661
29, 0.933333, 0.908512, 1, 135.597, 77.8561, 530.357, 0.257717, 0.121636, -0.0872354
30, 0.966667, 0.916249, 1, 136.617, 77.726, 531.526, 0.250519, 0.128486, -0.0932455
31, 1, 0.84499, 1, 136.159, 77.382, 530.889, 0.257789, 0.14398, -0.10069
32, 1.03333, 0.815, 1, 134.868, 76.7208, 527.391, 0.278149, 0.135537, -0.0937355
33, 1.06667, 0.886197, 1, 134.601, 76.5836, 525.578, 0.278228, 0.134395, -0.0860944
