frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.890209, 1, 0, 0, 0.941232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42622, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.891397, 1, 0, 0, 0.503276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17858, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.891047, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.515928, 0, 0, 2.56491, 0, 0, 0, 0, 1, 0, 0
4, 0.1, 0.889998, 1, 0, 0, 0.561271, 0.574336, 0, 0.520233, 0, 0, 0, 0, 0, 0, 2.04162, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.888244, 1, 0, 0.587627, 0, 0.807378, 0, 0, 0, 0, 0, 0.56121, 0, 0, 2.11107, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.889718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61536, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.902479, 1, 0, 0, 0.693019, 0, 0, 0, 0, 0, 0.611206, 0, 0, 0.529654, 1.54664, 0, 1, 0, 0, 1, 0, 1
8, 0.233333, 0.90738, 1, 0, 0, 0.693207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44345, 0, 1, 0, 1, 1, 0, 1
9, 0.266667, 0.921442, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47563, 0, 0, 0, 0, 1, 0, 1
10, 0.3, 0.894905, 1, 0, 0, 0, 0.750091, 0, 0, 0, 0, 0, 0, 0, 0, 1.42114, 0, 0, 0, 0, 1, 0, 0
11, 0.333333, 0.905875, 1, 0, 0, 0, 0.936164, 0, 0, 0, 0, 0, 0, 0, 0, 1.23989, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.916428, 1, 0, 0, 0, 1.09174, 0, 0.842819, 0, 0, 0, 0, 0, 0, 1.164, 0, 0, 0, 0, 1, 0, 0
13, 0.4, 0.916789, 1, 0, 0, 0, 0.947277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
14, 0.433333, 0.917746, 1, 0, 0, 0, 1.37261, 0, 0, 0, 0.510773, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
15, 0.466667, 0.91747, 1, 0, 0, 0, 1.35209, 0, 0.672613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.915648, 1, 0, 0, 0, 1.27608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
17, 0.533333, 0.908347, 1, 0, 0, 0, 0.540127, 0, 0, 0, 0, 0, 0, 0, 0, 0.826809, 0, 0, 0, 0, 1, 0, 0
18, 0.566667, 0.898147, 1, 0, 0, 0.684937, 0, 0, 1.12955, 0, 0, 0, 0, 0, 0, 0.603952, 0, 0, 0, 0, 1, 0, 0
