frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.961013, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.0333333, 0.957146, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.677425, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.956576, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.578732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.1, 0.957199, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.518574, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.958074, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.582703, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
6, 0.166667, 0.958803, 1, 0.578743, 0, 0, 0, 0, 0, 0, 0, 0.539621, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.959726, 1, 0.554373, 0.529551, 0, 0, 0, 0.517898, 0, 0, 0.746663, 0.600309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 0.233333, 0.960237, 1, 0.569136, 0, 0, 0, 0, 0, 0, 0, 0.682098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 0.266667, 0.964195, 1, 0.574924, 0, 0, 0, 0, 0, 0, 0, 0.665768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 0.3, 0.965417, 1, 0.634419, 0, 0, 0, 0, 0, 0, 0, 0.68992, 0, 0, 0.592709, 0, 0, 0, 0, 0, 0, 0, 0
