frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.720703, 1, 0.126987, 0.247173, -0.960614, -0.028593, 0.19222, -0.980935, 0.342488, 0.302792, -0.889392, 0.192688, 0.258805, -0.946515
2, 0.0333333, 0.781554, 1, 0.145674, 0.225084, -0.963388, -0.0246018, 0.173287, -0.984564, 0.350368, 0.216878, -0.911156, 0.184881, 0.176356, -0.966808
3, 0.0666667, 0.788915, 1, 0.143116, 0.227464, -0.963212, -0.0251356, 0.180158, -0.983317, 0.344536, 0.229445, -0.910302, 0.180779, 0.19429, -0.964142
4, 0.1, 0.792954, 1, 0.143184, 0.227632, -0.963162, -0.0255133, 0.180006, -0.983335, 0.340314, 0.229513, -0.911872, 0.175781, 0.194368, -0.96505
5, 0.133333, 0.795849, 1, 0.14223, 0.229322, -0.962903, -0.0244915, 0.180783, -0.983218, 0.33455, 0.23173, -0.913443, 0.171561, 0.195836, -0.965513
6, 0.166667, 0.794503, 1, 0.140924, 0.22806, -0.963395, -0.023223, 0.180661, -0.983271, 0.331504, 0.231684, -0.914564, 0.170869, 0.197055, -0.965388
7, 0.2, 0.863388, 1, 0.146419, 0.246008, -0.958145, -0.0134552, 0.169594, -0.985422, 0.327499, 0.249596, -0.911288, 0.169555, 0.186286, -0.967754
8, 0.233333, 0.864196, 1, 0.137972, 0.21474, -0.966877, -0.0295193, 0.186883, -0.981939, 0.317516, 0.228784, -0.92024, 0.153603, 0.214098, -0.96466
9, 0.266667, 0.867081, 1, 0.154908, 0.223623, -0.962287, -0.0227648, 0.15839, -0.987114, 0.328061, 0.240414, -0.913552, 0.152941, 0.189454, -0.969905
10, 0.3, 0.868253, 1, 0.155351, 0.228854, -0.960985, -0.0133418, 0.170974, -0.985185, 0.327284, 0.243386, -0.913043, 0.161385, 0.198734, -0.966675
11, 0.333333, 0.867253, 1, 0.15772, 0.212488, -0.964351, -0.0113487, 0.17093, -0.985218, 0.331645, 0.223361, -0.916582, 0.166115, 0.194524, -0.96673
12, 0.366667, 0.868485, 1, 0.170919, 0.217877, -0.960894, -0.0213927, 0.164494, -0.986146, 0.34327, 0.22511, -0.911861, 0.154844, 0.185747, -0.97032
13, 0.4, 0.76662, 1, 0.174707, 0.224843, -0.958605, -0.0177998, 0.179105, -0.983669, 0.369759, 0.225858, -0.901258, 0.18335, 0.19272, -0.963972
14, 0.433333, 0.781408, 1, 0.167785, 0.195689, -0.966206, -0.0155987, 0.163953, -0.986345, 0.364878, 0.158682, -0.917433, 0.187114, 0.138512, -0.972524
15, 0.466667, 0.778306, 1, 0.176212, 0.221592, -0.959086, -0.00519705, 0.157352, -0.987529, 0.36187, 0.154415, -0.919351, 0.184129, 0.101037, -0.977695
16, 0.5, 0.863551, 1, 0.179305, 0.211155, -0.960866, -8.99563e-005, 0.156164, -0.987731, 0.356623, 0.123761, -0.926015, 0.180158, 0.0808585, -0.980309
17, 0.533333, 0.754486, 1, 0.179755, 0.219417, -0.958929, 0.00276885, 0.17219, -0.98506, 0.366234, 0.149644, -0.918411, 0.193426, 0.114459, -0.974416
18, 0.566667, 0.868446, 1, 0.183798, 0.249819, -0.950689, -0.0112274, 0.181888, -0.983255, 0.364136, 0.158244, -0.917804, 0.171779, 0.104464, -0.979581
19, 0.6, 0.86568, 1, 0.160218, 0.256707, -0.953117, -0.0077661, 0.187997, -0.982139, 0.345113, 0.180621, -0.921017, 0.178714, 0.125124, -0.975913
20, 0.633333, 0.741719, 1, 0.162507, 0.231724, -0.959112, -0.00685194, 0.178508, -0.983915, 0.357397, 0.174058, -0.91759, 0.191216, 0.134965, -0.972225
21, 0.666667, 0.769671, 1, 0.196965, 0.220026, -0.955402, -0.0132267, 0.202581, -0.979176, 0.390712, 0.152397, -0.90781, 0.187827, 0.153363, -0.970155
22, 0.7, 0.798706, 1, 0.187763, 0.207954, -0.959948, -0.0184109, 0.182457, -0.983041, 0.397775, 0.147868, -0.905489, 0.198944, 0.141868, -0.969688
23, 0.733333, 0.806524, 1, 0.166572, 0.206792, -0.964101, -0.0328477, 0.185289, -0.982135, 0.41839, 0.167034, -0.892776, 0.228416, 0.164554, -0.959556
24, 0.766667, 0.820947, 1, 0.164878, 0.212804, -0.963083, -0.0354231, 0.185779, -0.981953, 0.448396, 0.179551, -0.875616, 0.259839, 0.171248, -0.950346
25, 0.8, 0.835613, 1, 0.151061, 0.213346, -0.965227, -0.0469144, 0.194442, -0.979791, 0.462185, 0.195559, -0.864952, 0.277742, 0.194595, -0.94074
26, 0.833333, 0.840717, 1, 0.1581, 0.23197, -0.959789, -0.0698735, 0.166981, -0.983481, 0.495122, 0.232393, -0.837167, 0.284894, 0.187786, -0.939985
27, 0.866667, 0.854327, 1, 0.127184, 0.152573, -0.980074, -0.0812842, 0.146535, -0.98586, 0.488316, 0.162291, -0.857443, 0.296632, 0.174564, -0.938902
28, 0.9, 0.865696, 1, 0.132842, 0.144162, -0.980597, -0.0728063, 0.128794, -0.988995, 0.515529, 0.153308, -0.843046, 0.329012, 0.155814, -0.931382
29, 0.933333, 0.866337, 1, 0.1326, 0.146984, -0.980211, -0.0690071, 0.129466, -0.98918, 0.516193, 0.156828, -0.841992, 0.33354, 0.156982, -0.929574
30, 0.966667, 0.871471, 1, 0.129411, 0.149115, -0.980315, -0.0642003, 0.124976, -0.99008, 0.528572, 0.161386, -0.833406, 0.354694, 0.154254, -0.92217
31, 1, 0.879467, 1, 0.141426, 0.14953, -0.97859, -0.0654528, 0.132568, -0.98901, 0.555428, 0.16012, -0.816003, 0.372127, 0.161945, -0.913945
32, 1.03333, 0.88381, 1, 0.138981, 0.157136, -0.977749, -0.0686563, 0.127312, -0.989484, 0.56345, 0.176451, -0.807087, 0.380469, 0.165922, -0.909787
33, 1.06667, 0.876842, 1, 0.137105, 0.168923, -0.976047, -0.0765188, 0.134447, -0.987962, 0.578907, 0.192828, -0.792265, 0.392751, 0.178083, -0.902238
34, 1.1, 0.876972, 1, 0.124445, 0.163919, -0.978593, -0.0697006, 0.152139, -0.985898, 0.569971, 0.204354, -0.795847, 0.400659, 0.210853, -0.891635
