frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.982331, 1, 0, 0.55813, 0, 0, 0, 0.881572, 0, 0, 1.00548, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 0.0333333, 0.984852, 1, 0, 0.813154, 0.581183, 0, 0, 0.925546, 0, 0, 0.751706, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
3, 0.0666667, 0.986237, 1, 0, 0, 0, 0, 0, 0.796829, 0, 0, 0.770397, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
4, 0.1, 0.985843, 1, 0, 0, 0.614933, 0, 0, 1.12608, 0, 0, 0.794998, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
5, 0.133333, 0.985034, 1, 0, 0, 0.885539, 0, 0, 0.971236, 0, 0, 0.826542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.166667, 0.984304, 1, 0, 0, 1.01196, 0, 0, 1.04503, 0, 0, 0.952955, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7, 0.2, 0.98403, 1, 0, 1.03203, 0.716366, 0, 0, 0.737073, 0, 0, 1.0038, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8, 0.233333, 0.983037, 1, 0.818971, 0.796422, 1.38788, 0.566539, 0, 1.15459, 0, 0, 1.05139, 0, 0, 0.535579, 0, 0, 1, 1, 0, 0, 0, 0
9, 0.266667, 0.982911, 1, 0.712069, 0.88089, 1.22942, 0.619369, 0, 1.17979, 0, 0, 1.00467, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10, 0.3, 0.979818, 1, 0.789248, 0.797238, 0.879658, 0.592932, 0, 1.25221, 0, 0, 1.05404, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
