frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.949878, 1, 0.133399, 0.233904, -0.963065, -0.0795521, 0.245753, -0.966062, -0.158524, 0.155059, -0.975103, -0.36405, 0.15691, -0.918067
2, 0.0333333, 0.943342, 1, 0.0964614, 0.197865, -0.975471, -0.0862786, 0.231175, -0.969079, -0.173545, 0.0887198, -0.980822, -0.351108, 0.109346, -0.929928
3, 0.0666667, 0.942833, 1, 0.0943441, 0.189885, -0.977263, -0.0858003, 0.228389, -0.969782, -0.156373, 0.0666992, -0.985443, -0.333214, 0.0895523, -0.938589
4, 0.1, 0.943878, 1, 0.0560301, 0.180018, -0.982066, -0.0829141, 0.21759, -0.972512, -0.183049, 0.0546061, -0.981586, -0.320217, 0.078799, -0.944061
5, 0.133333, 0.944197, 1, 0.0672267, 0.186813, -0.980093, -0.0857379, 0.217766, -0.972228, -0.158743, 0.0720842, -0.984685, -0.309609, 0.0871467, -0.946862
6, 0.166667, 0.937932, 1, 0.0468249, 0.182677, -0.982057, -0.0878811, 0.217832, -0.972022, -0.177766, 0.0839374, -0.980487, -0.311081, 0.104504, -0.94462
7, 0.2, 0.939329, 1, 0.0803493, 0.191303, -0.978237, -0.0872629, 0.211634, -0.973446, -0.147865, 0.104491, -0.983472, -0.312132, 0.105531, -0.944159
8, 0.233333, 0.93689, 1, 0.0475787, 0.187073, -0.981193, -0.0925627, 0.21358, -0.97253, -0.169205, 0.10474, -0.979999, -0.307221, 0.115509, -0.944602
9, 0.266667, 0.936273, 1, 0.0297847, 0.191561, -0.981029, -0.0838825, 0.200607, -0.976074, -0.180541, 0.112439, -0.977119, -0.291439, 0.108719, -0.950391
10, 0.3, 0.934615, 1, 0.0412075, 0.185188, -0.981839, -0.0933552, 0.210333, -0.973162, -0.165118, 0.112242, -0.979866, -0.297832, 0.122435, -0.946734
11, 0.333333, 0.935997, 1, 0.0570432, 0.196258, -0.978892, -0.0793559, 0.223384, -0.971495, -0.151635, 0.127192, -0.980219, -0.286546, 0.139369, -0.947875
12, 0.366667, 0.93496, 1, 0.140801, 0.200353, -0.969553, -0.075812, 0.237377, -0.968455, -0.0646262, 0.145676, -0.987219, -0.28021, 0.158895, -0.946697
13, 0.4, 0.936667, 1, 0.100981, 0.200425, -0.974491, -0.0655299, 0.233303, -0.970193, -0.0940967, 0.162243, -0.982254, -0.259911, 0.177597, -0.949161
14, 0.433333, 0.96587, 1, 0.0936901, 0.181254, -0.978963, -0.0790403, 0.228853, -0.970247, -0.0947203, 0.148266, -0.984401, -0.267415, 0.17895, -0.946819
15, 0.466667, 0.942497, 1, 0.0863747, 0.190512, -0.977877, -0.0681681, 0.245991, -0.966872, -0.106788, 0.163418, -0.98076, -0.261109, 0.206331, -0.943
16, 0.5, 0.937919, 1, 0.162379, 0.210382, -0.96404, -0.0665219, 0.268138, -0.961081, -0.0382559, 0.192362, -0.980578, -0.266541, 0.232213, -0.935432
17, 0.533333, 0.943295, 1, 0.142534, 0.197241, -0.969938, -0.0674422, 0.270431, -0.960374, -0.0480046, 0.184308, -0.981695, -0.257899, 0.242061, -0.935358
18, 0.566667, 0.938517, 1, 0.107333, 0.202665, -0.973348, -0.064678, 0.27301, -0.959835, -0.0797294, 0.192338, -0.978085, -0.251444, 0.250389, -0.934923
19, 0.6, 0.96577, 1, 0.116108, 0.196674, -0.97357, -0.0666125, 0.263482, -0.962362, -0.0612627, 0.186538, -0.980536, -0.243897, 0.240695, -0.939457
20, 0.633333, 0.967486, 1, 0.10636, 0.198728, -0.974266, -0.0578615, 0.256837, -0.964721, -0.0681155, 0.191414, -0.979143, -0.231793, 0.239629, -0.942789
21, 0.666667, 0.967193, 1, 0.0968463, 0.212535, -0.972342, -0.0662497, 0.265615, -0.9618, -0.0727051, 0.2082, -0.97538, -0.234638, 0.252499, -0.938717
22, 0.7, 0.951634, 1, 0.0965271, 0.19175, -0.976685, -0.0506227, 0.241235, -0.969146, -0.0790838, 0.216582, -0.973056, -0.224932, 0.25851, -0.939456
23, 0.733333, 0.932312, 1, 0.110878, 0.202875, -0.972907, -0.0474973, 0.236093, -0.970569, -0.0683315, 0.236881, -0.969133, -0.225055, 0.262844, -0.938223
24, 0.766667, 0.956318, 1, 0.12033, 0.182206, -0.97587, -0.0463874, 0.244527, -0.968532, -0.0390617, 0.231563, -0.972035, -0.205132, 0.28517, -0.936268
25, 0.8, 0.950743, 1, 0.0434754, 0.1349, -0.989905, -0.0930198, 0.231752, -0.968317, -0.108654, 0.187129, -0.976308, -0.24287, 0.278013, -0.929367
26, 0.833333, 0.950117, 1, 0.0341493, 0.172031, -0.984499, -0.0780473, 0.227437, -0.97066, -0.114505, 0.231643, -0.966038, -0.223967, 0.283904, -0.932329
27, 0.866667, 0.951377, 1, 0.0578453, 0.170959, -0.983579, -0.0796897, 0.21605, -0.973125, -0.0722632, 0.242638, -0.967422, -0.207028, 0.286034, -0.935587
28, 0.9, 0.953308, 1, 0.0578061, 0.147214, -0.987414, -0.0701308, 0.200001, -0.977283, -0.0594145, 0.23248, -0.970785, -0.184437, 0.284656, -0.94072
29, 0.933333, 0.955733, 1, 0.0654301, 0.156334, -0.985535, -0.0794167, 0.208674, -0.974755, -0.0346745, 0.251311, -0.967285, -0.176602, 0.303583, -0.936295
30, 0.966667, 0.953272, 1, 0.0435867, 0.149988, -0.987727, -0.0910013, 0.215718, -0.972206, -0.0414461, 0.26102, -0.964443, -0.172608, 0.326174, -0.929418
31, 1, 0.951927, 1, 0.0822582, 0.167245, -0.982478, -0.0885893, 0.222097, -0.970992, 0.0165944, 0.288819, -0.95724, -0.151718, 0.344141, -0.926579
32, 1.03333, 0.951859, 1, 0.0405681, 0.151808, -0.987577, -0.0763793, 0.216897, -0.973202, -0.0138969, 0.282522, -0.95916, -0.128158, 0.347009, -0.929064
33, 1.06667, 0.949884, 1, 0.0334943, 0.154231, -0.987467, -0.0880506, 0.170783, -0.981367, -0.00351778, 0.293417, -0.955978, -0.12429, 0.311018, -0.942242
34, 1.1, 0.946543, 1, 0.0172819, 0.14292, -0.989583, -0.111609, 0.187169, -0.975967, 0.00260025, 0.291298, -0.956629, -0.125015, 0.335418, -0.933738
35, 1.13333, 0.942378, 1, 0.00604357, 0.137144, -0.990533, -0.11817, 0.180474, -0.976455, -0.00195512, 0.298901, -0.954282, -0.12486, 0.342159, -0.931309
36, 1.16667, 0.943865, 1, 0.0203352, 0.127223, -0.991666, -0.107528, 0.175793, -0.978537, 0.0168381, 0.290903, -0.956604, -0.109423, 0.340162, -0.933979
37, 1.2, 0.944413, 1, 0.0226997, 0.137539, -0.990236, -0.103327, 0.179594, -0.978299, 0.0223138, 0.305432, -0.951952, -0.102236, 0.348665, -0.931655
38, 1.23333, 0.943006, 1, 0.013388, 0.125709, -0.991977, -0.108056, 0.171281, -0.979279, 0.0164708, 0.294928, -0.955377, -0.103235, 0.341861, -0.934063
39, 1.26667, 0.934768, 1, 0.0175376, 0.122153, -0.992356, -0.111277, 0.167172, -0.979628, 0.0263362, 0.29398, -0.955449, -0.100773, 0.340831, -0.934708
40, 1.3, 0.92056, 1, 0.011387, 0.107273, -0.994164, -0.112586, 0.177176, -0.977718, 0.023918, 0.285665, -0.958031, -0.0976819, 0.355822, -0.929435
41, 1.33333, 0.916933, 1, 0.0262763, 0.12364, -0.991979, -0.107973, 0.185106, -0.976769, 0.0327376, 0.300652, -0.953172, -0.0996893, 0.362264, -0.926729
42, 1.36667, 0.915957, 1, 0.00937206, 0.131275, -0.991302, -0.116479, 0.162168, -0.979864, 0.0102491, 0.309931, -0.950704, -0.114811, 0.341077, -0.932998
43, 1.4, 0.905267, 1, 0.0202928, 0.120491, -0.992507, -0.1049, 0.158702, -0.981738, 0.0164294, 0.298879, -0.95415, -0.107926, 0.336738, -0.935393
44, 1.43333, 0.925823, 1, 0.0149839, 0.145155, -0.989296, -0.106226, 0.142675, -0.984053, 0.00730821, 0.306954, -0.951696, -0.113866, 0.305416, -0.945387
45, 1.46667, 0.951798, 1, 0.00340734, 0.133144, -0.991091, -0.0973474, 0.174705, -0.979797, -0.00929393, 0.269071, -0.963075, -0.1093, 0.309814, -0.944494
46, 1.5, 0.956696, 1, 0.0240979, 0.158819, -0.987014, -0.104937, 0.14512, -0.983833, 0.0125404, 0.288962, -0.957258, -0.11658, 0.276106, -0.954031
47, 1.53333, 0.961708, 1, 0.0368713, 0.144324, -0.988843, -0.108512, 0.162368, -0.980745, 0.0248058, 0.270472, -0.962408, -0.120282, 0.288397, -0.949926
48, 1.56667, 0.964862, 1, 0.0323914, 0.154427, -0.987473, -0.115357, 0.154367, -0.981256, 0.0159121, 0.27794, -0.960467, -0.1317, 0.277768, -0.951578
49, 1.6, 0.963495, 1, 0.0301115, 0.148502, -0.988454, -0.145423, 0.165851, -0.975369, 0.013444, 0.26861, -0.963155, -0.161746, 0.284697, -0.944873
