frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.989548, 1, -0.0823433, 0.179671, -0.980274, -0.28238, 0.252431, -0.925494, -0.0375136, 0.265289, -0.963439, -0.226539, 0.360833, -0.904699
2, 0.0333333, 0.98983, 1, -0.0912051, 0.175054, -0.980325, -0.27814, 0.254653, -0.926169, -0.0593223, 0.278799, -0.958516, -0.232338, 0.380177, -0.895257
3, 0.0666667, 0.989468, 1, -0.0883346, 0.180583, -0.979585, -0.27415, 0.260343, -0.925777, -0.0550791, 0.297398, -0.953164, -0.226283, 0.398928, -0.888624
4, 0.1, 0.989406, 1, -0.0864401, 0.182243, -0.979447, -0.272736, 0.263159, -0.925399, -0.0515403, 0.311611, -0.948811, -0.222619, 0.414165, -0.882558
5, 0.133333, 0.989234, 1, -0.0874981, 0.186151, -0.978617, -0.269632, 0.264696, -0.92587, -0.0533333, 0.32424, -0.94447, -0.220134, 0.423994, -0.878505
6, 0.166667, 0.989431, 1, -0.0846576, 0.186147, -0.978868, -0.269855, 0.26617, -0.925382, -0.0481241, 0.333686, -0.941455, -0.217654, 0.434892, -0.873783
7, 0.2, 0.988454, 1, -0.100281, 0.182192, -0.978136, -0.272138, 0.273162, -0.922672, -0.0633116, 0.339443, -0.938493, -0.217747, 0.448535, -0.866835
8, 0.233333, 0.988764, 1, -0.0851862, 0.184689, -0.979098, -0.277643, 0.279957, -0.918988, -0.0442716, 0.348855, -0.936131, -0.218556, 0.464195, -0.858345
9, 0.266667, 0.989004, 1, -0.0957685, 0.171808, -0.980464, -0.28598, 0.265468, -0.920729, -0.0568513, 0.340774, -0.938425, -0.229467, 0.45368, -0.861115
10, 0.3, 0.988921, 1, -0.086748, 0.18682, -0.978557, -0.298793, 0.274745, -0.913914, -0.0404637, 0.358022, -0.932836, -0.235939, 0.46792, -0.851694
11, 0.333333, 0.988699, 1, -0.0772333, 0.186528, -0.979409, -0.290262, 0.277804, -0.915736, -0.0284896, 0.359517, -0.932703, -0.224377, 0.473018, -0.852003
12, 0.366667, 0.989035, 1, -0.0837451, 0.187415, -0.978705, -0.276003, 0.267717, -0.92312, -0.0377499, 0.362433, -0.931245, -0.214616, 0.4631, -0.85993
13, 0.4, 0.988519, 1, -0.107156, 0.193934, -0.975145, -0.292253, 0.26445, -0.919051, -0.0618418, 0.37481, -0.925037, -0.233269, 0.464282, -0.854417
