frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.966731, 1, 30.5069, -29.5368, 517.648, 0.148777, -0.201764, 0.0801464
2, 0.0333333, 0.967916, 1, 31.547, -29.9731, 519.429, 0.169917, -0.199755, 0.0608481
3, 0.0666667, 0.96823, 1, 31.6734, -30.1217, 518.989, 0.177864, -0.189799, 0.050668
4, 0.1, 0.928056, 1, 31.408, -30.1385, 514.627, 0.15988, -0.173943, 0.0413902
5, 0.133333, 0.936026, 1, 30.7031, -30.2052, 512.537, 0.170386, -0.175499, 0.0617762
6, 0.166667, 0.969595, 1, 30.8082, -30.2278, 515.416, 0.195585, -0.193243, 0.0744405
7, 0.2, 0.966427, 1, 31.3282, -29.9712, 516.769, 0.196046, -0.187702, 0.0580481
8, 0.233333, 0.920682, 1, 30.8325, -29.7905, 512.488, 0.175038, -0.167648, 0.0480461
9, 0.266667, 0.929551, 1, 30.6038, -28.8704, 509.863, 0.181826, -0.173151, 0.0636529
10, 0.3, 0.970171, 1, 30.858, -28.3996, 512.336, 0.212703, -0.188869, 0.0773793
11, 0.333333, 0.93282, 1, 31.3664, -28.2723, 511.131, 0.18486, -0.176985, 0.0549915
12, 0.366667, 0.969919, 1, 31.1063, -28.2391, 512.937, 0.209426, -0.1872, 0.0699103
13, 0.4, 0.929516, 1, 31.0949, -28.2982, 506.919, 0.194785, -0.17036, 0.0459059
14, 0.433333, 0.936112, 1, 31.3746, -28.8713, 511.434, 0.20832, -0.175949, 0.0595402
15, 0.466667, 0.974561, 1, 31.4551, -28.1716, 507.923, 0.199964, -0.180417, 0.0666309
16, 0.5, 0.972515, 1, 32.9143, -28.1209, 516.73, 0.220595, -0.192785, 0.0504328
17, 0.533333, 0.971551, 1, 33.0126, -28.2159, 517.305, 0.214936, -0.19174, 0.0418762
18, 0.566667, 0.974416, 1, 33.4631, -28.3314, 517.487, 0.20915, -0.197281, 0.0373986
19, 0.6, 0.975601, 1, 33.7999, -28.5044, 517.827, 0.208037, -0.200991, 0.0362859
20, 0.633333, 0.975014, 1, 34.009, -28.5502, 517.261, 0.210496, -0.201908, 0.0370591
21, 0.666667, 0.975014, 1, 34.3528, -28.5893, 518.065, 0.212342, -0.205621, 0.0369213
22, 0.7, 0.973924, 1, 34.6283, -28.584, 519.583, 0.21244, -0.209278, 0.0385268
23, 0.733333, 0.975753, 1, 34.9542, -28.5396, 519.909, 0.212135, -0.21085, 0.0380964
24, 0.766667, 0.975491, 1, 35.1687, -28.5398, 519.907, 0.215364, -0.212446, 0.0391413
25, 0.8, 0.973288, 1, 35.5381, -28.8396, 524.767, 0.223285, -0.218966, 0.0405487
26, 0.833333, 0.974687, 1, 35.2804, -28.489, 519.606, 0.21508, -0.211899, 0.0396604
27, 0.866667, 0.974364, 1, 35.3948, -28.4944, 520.092, 0.215866, -0.211482, 0.0406866
28, 0.9, 0.975643, 1, 35.4815, -28.3926, 519.006, 0.217888, -0.212726, 0.0401449
29, 0.933333, 0.974938, 1, 35.6105, -28.054, 518.694, 0.220493, -0.212711, 0.0421084
30, 0.966667, 0.975928, 1, 35.5269, -27.9366, 517.165, 0.219449, -0.212877, 0.0422579
31, 1, 0.976073, 1, 35.5619, -27.948, 517.423, 0.220042, -0.212975, 0.0421899
32, 1.03333, 0.974849, 1, 35.6255, -27.8116, 516.791, 0.222433, -0.214261, 0.0416585
33, 1.06667, 0.97525, 1, 35.63, -27.8681, 516.168, 0.226167, -0.215306, 0.0422602
34, 1.1, 0.976, 1, 35.6819, -27.8927, 514.994, 0.225104, -0.214109, 0.0415946
35, 1.13333, 0.976181, 1, 35.5745, -27.6499, 515.196, 0.225667, -0.214106, 0.0422916
36, 1.16667, 0.975814, 1, 35.4398, -27.4356, 515.598, 0.224769, -0.211215, 0.0428344
37, 1.2, 0.975961, 1, 35.3378, -27.2718, 516.387, 0.23326, -0.210538, 0.04496
38, 1.23333, 0.976349, 1, 35.1375, -26.9787, 517.133, 0.231245, -0.206949, 0.0447486
39, 1.26667, 0.975881, 1, 34.8481, -26.9525, 516.641, 0.22643, -0.203509, 0.0442647
40, 1.3, 0.975332, 1, 34.4179, -27.0886, 516.968, 0.225251, -0.197808, 0.0441262
41, 1.33333, 0.976761, 1, 33.6598, -27.0337, 513.559, 0.204329, -0.183355, 0.0432926
42, 1.36667, 0.975361, 1, 32.7181, -26.8489, 513.9, 0.200334, -0.181573, 0.0530318
43, 1.4, 0.931848, 1, 32.9446, -26.8274, 513.036, 0.205894, -0.178862, 0.0456826
44, 1.43333, 0.973601, 1, 31.2693, -26.7485, 511.076, 0.212232, -0.185642, 0.0772729
45, 1.46667, 0.975336, 1, 30.9899, -26.7776, 513.719, 0.208147, -0.17851, 0.0691176
46, 1.5, 0.940573, 1, 30.0258, -27.1597, 514.942, 0.203462, -0.169182, 0.0628048
47, 1.53333, 0.942648, 1, 27.8311, -27.5211, 513.962, 0.215745, -0.163108, 0.0809781
48, 1.56667, 0.935977, 1, 25.5595, -27.7629, 517.65, 0.217446, -0.150533, 0.0856214
49, 1.6, 0.917249, 1, 23.1653, -27.7746, 523.009, 0.229743, -0.12634, 0.0839254
50, 1.63333, 0.922, 1, 20.1352, -28.0148, 524.11, 0.242846, -0.0989469, 0.0776607
51, 1.66667, 0.91768, 1, 14.1285, -28.2278, 519.918, 0.244523, -0.0388036, 0.0693503
52, 1.7, 0.91982, 1, 11.1478, -28.8808, 512.26, 0.252169, -0.0135305, 0.065814
53, 1.73333, 0.946463, 1, 7.48622, -28.9373, 494.044, 0.235283, 0.000751499, 0.0552715
54, 1.76667, 0.944341, 1, 5.35895, -28.9381, 491.837, 0.232884, 0.0118059, 0.0488142
55, 1.8, 0.942905, 1, 5.33104, -28.9132, 493.191, 0.22615, 0.0118245, 0.0437524
56, 1.83333, 0.938156, 1, 3.72116, -28.9828, 494.64, 0.213155, 0.020527, 0.0382536
57, 1.86667, 0.936062, 1, 2.42427, -28.9026, 496.057, 0.200945, 0.0306283, 0.0315182
58, 1.9, 0.937752, 1, 1.22796, -28.7727, 496.306, 0.193106, 0.0371113, 0.0251924
59, 1.93333, 0.93763, 1, 0.126333, -28.8762, 497.184, 0.184173, 0.0434022, 0.0201552
60, 1.96667, 0.936904, 1, -0.97492, -28.8647, 497.087, 0.18491, 0.0485428, 0.0153071
61, 2, 0.936318, 1, -2.01495, -28.6118, 500.335, 0.183281, 0.053474, 0.00916997
62, 2.03333, 0.934482, 1, -2.76354, -28.5134, 506.425, 0.180321, 0.0592517, 0.00431621
63, 2.06667, 0.935844, 1, -3.82144, -28.2931, 506.48, 0.18363, 0.0661397, -0.000645756
64, 2.1, 0.939452, 1, -4.73576, -28.358, 507.67, 0.180422, 0.0714857, -0.00527388
65, 2.13333, 0.938721, 1, -5.60843, -28.4003, 506.519, 0.182824, 0.0715762, -0.0112293
66, 2.16667, 0.943164, 1, -6.38618, -28.7128, 508.053, 0.177971, 0.0789028, -0.0171407
67, 2.2, 0.944368, 1, -7.10273, -28.8632, 507.621, 0.176948, 0.079218, -0.0218165
68, 2.23333, 0.943496, 1, -7.78035, -28.8463, 507.525, 0.171682, 0.0866198, -0.0252169
69, 2.26667, 0.940968, 1, -8.25222, -28.8975, 508.546, 0.167675, 0.0903437, -0.0281029
70, 2.3, 0.942899, 1, -8.52623, -28.9357, 507.545, 0.168696, 0.0900961, -0.0306545
71, 2.33333, 0.943039, 1, -8.82439, -28.5972, 506.992, 0.17196, 0.0920378, -0.0347706
72, 2.36667, 0.944592, 1, -8.99062, -28.4627, 507.918, 0.174405, 0.0937868, -0.0353218
73, 2.4, 0.949758, 1, -8.94313, -28.1917, 506.592, 0.182207, 0.08801, -0.0378885
74, 2.43333, 0.949052, 1, -9.22295, -27.596, 507.336, 0.186332, 0.0945542, -0.0375692
75, 2.46667, 0.950035, 1, -9.26882, -27.2878, 507.241, 0.188657, 0.0972243, -0.0383459
