frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
2, 0.0333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
3, 0.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
4, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
5, 0.133333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
6, 0.166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
7, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
8, 0.233333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
9, 0.266667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
10, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
11, 0.333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
12, 0.366667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
13, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
14, 0.433333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
15, 0.466667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
16, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
17, 0.533333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
18, 0.566667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
19, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
20, 0.633333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
21, 0.666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
22, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
23, 0.733333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
24, 0.766667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
25, 0.8, 0.871472, 1, 0.940647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.802761, 0, 1.73268, 0, 0, 1, 0, 1, 1, 0
26, 0.833333, 0.871478, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.699208, 0.929313, 0.66884, 2.10272, 0, 0, 1, 0, 1, 1, 0
27, 0.866667, 0.856155, 1, 0.578388, 0, 0.739413, 0, 0, 0.695647, 0, 0, 0, 0, 0.942573, 0.578958, 1.85576, 0, 0, 1, 0, 1, 1, 0
28, 0.9, 0.869564, 1, 0, 0, 0.54142, 0, 0, 1.33802, 0, 0, 0, 0, 0.952038, 0, 0.823117, 0, 0, 1, 0, 1, 1, 0
29, 0.933333, 0.862361, 1, 0, 0, 0.616397, 0, 0, 0.739457, 0, 0, 0, 0, 1.18546, 0.687544, 0.979965, 0, 0, 1, 0, 1, 1, 0
30, 0.966667, 0.834952, 1, 0, 0, 0.573756, 0, 0, 1.03402, 0, 0, 0, 0, 1.37289, 0.536776, 1.3784, 0, 0, 1, 0, 1, 1, 0
31, 1, 0.738648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.866869, 1.35628, 0.637721, 0.858703, 0, 0, 1, 0, 1, 1, 0
32, 1.03333, 0.850582, 1, 0, 0.609563, 0, 0, 0, 0.631856, 0, 0, 0, 0, 1.05342, 0.722306, 0.762204, 0, 0, 1, 0, 1, 1, 0
33, 1.06667, 0.845452, 1, 0, 0, 0.744449, 0, 0, 0, 0, 0, 0, 0, 0.982229, 0.635126, 0.509585, 0, 0, 1, 0, 1, 1, 0
34, 1.1, 0.877374, 1, 0, 0, 0.793355, 0, 0, 0, 0, 0, 0, 0.863031, 0.866518, 1.44923, 2.03777, 0, 1, 1, 0, 1, 1, 0
35, 1.13333, 0.873688, 1, 0, 0, 0.960651, 0, 0, 0.541187, 0, 0, 0, 0, 0.668022, 0.589336, 1.64922, 0, 1, 1, 0, 1, 1, 0
36, 1.16667, 0.865864, 1, 0, 0.543819, 0.539834, 0, 0, 0.647982, 0, 0, 0, 0, 0.827477, 1.04262, 2.41993, 0, 0, 1, 0, 1, 1, 0
37, 1.2, 0.831626, 1, 0, 0, 0.93567, 0.570479, 0, 0, 0, 0, 0, 0, 0.814919, 0, 1.77539, 0, 0, 0, 0, 1, 0, 1
38, 1.23333, 0.868799, 1, 0, 0, 0.933499, 0, 0, 0.657693, 0, 0, 0, 0, 0.996078, 0, 1.6585, 0, 1, 1, 0, 1, 1, 1
39, 1.26667, 0.843899, 1, 0, 0, 0.77885, 0, 0, 0, 0, 0, 0, 0.512223, 1.10884, 0.792655, 1.69237, 0, 1, 1, 0, 1, 1, 0
40, 1.3, 0.849213, 1, 0, 0, 0.781246, 0, 0, 0.511969, 0, 0, 0, 0.602782, 1.06067, 0.778905, 0.881501, 0, 1, 1, 0, 1, 1, 0
41, 1.33333, 0.834444, 1, 0, 0, 0.64487, 0, 0, 0.850574, 0, 0, 0, 0, 0.836571, 0.784035, 1.94001, 0, 1, 1, 0, 1, 1, 0
42, 1.36667, 0.825887, 1, 0, 0, 0.539295, 0, 0, 0.643441, 0, 0, 0, 0, 0.95668, 0, 2.08437, 0, 0, 1, 0, 1, 1, 0
43, 1.4, 0.852887, 1, 0, 0, 0.532628, 0, 0, 0.608876, 0, 0, 0, 0.54811, 0.941148, 0.903196, 1.95036, 0, 0, 0, 0, 1, 1, 0
44, 1.43333, 0.848132, 1, 0.52032, 0.723658, 0.681364, 0, 0, 0, 0, 0, 0, 0, 1.06025, 0, 2.7979, 0, 0, 1, 0, 1, 1, 0
45, 1.46667, 0.855307, 1, 0, 0, 0.691528, 0, 0, 0, 0, 0, 0, 0, 0.991044, 0.530544, 1.92524, 0, 0, 1, 0, 1, 1, 0
46, 1.5, 0.848002, 1, 0, 0, 0.78787, 0, 0, 0, 0, 0, 0, 0.626611, 1.05943, 0.688709, 1.63861, 0, 0, 1, 0, 1, 1, 0
47, 1.53333, 0.850466, 1, 0, 0, 0.655131, 0, 0, 0, 0, 0, 0, 0, 0.996053, 0.534293, 2.01915, 0, 0, 1, 0, 1, 1, 0
48, 1.56667, 0.85295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.678403, 1.04792, 0, 1.98384, 0, 0, 1, 0, 1, 1, 0
49, 1.6, 0.860683, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.916239, 0.902246, 2.15629, 0, 0, 1, 0, 1, 1, 0
50, 1.63333, 0.859364, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.608575, 0.839755, 0.870443, 2.09325, 0, 0, 1, 0, 1, 1, 0
51, 1.66667, 0.872228, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.797732, 1.29669, 2.12814, 0, 0, 1, 0, 1, 1, 1
52, 1.7, 0.866007, 1, 0, 0.528735, 0, 0, 0, 0, 0, 0, 0, 0, 1.05446, 1.28746, 1.36572, 0, 0, 1, 0, 1, 1, 1
53, 1.73333, 0.863679, 1, 0.805692, 1.26023, 0, 0, 0, 0, 0, 0, 0, 0, 0.915761, 2.01883, 1.65599, 0, 0, 1, 0, 1, 1, 1
54, 1.76667, 0.870107, 1, 0.933487, 1.2576, 0, 0, 0, 0, 0, 0, 0, 0, 0.952792, 1.79495, 1.99596, 0, 0, 1, 0, 1, 1, 1
55, 1.8, 0.893874, 1, 1.08265, 1.24841, 0, 0, 0, 0, 0, 0, 0, 0, 1.00453, 2.49374, 2.09044, 0, 0, 1, 0, 1, 1, 1
56, 1.83333, 0.85881, 1, 1.88381, 1.32995, 0, 0, 0, 0, 0, 0, 0, 0, 0.977277, 3.04564, 2.58769, 0.615186, 0, 1, 0, 1, 1, 1
57, 1.86667, 0.862563, 1, 1.78964, 1.47008, 0, 0, 0, 0, 0, 0, 0, 0, 1.09086, 2.26715, 1.98589, 0.779077, 0, 1, 0, 1, 1, 1
58, 1.9, 0.842042, 1, 1.58159, 0.606563, 0, 0, 0, 0, 0, 0, 0, 0, 0.94273, 2.17749, 1.38718, 0.82055, 0, 1, 0, 1, 1, 1
59, 1.93333, 0.844815, 1, 2.06857, 1.11142, 0, 0, 0, 0, 0, 0, 0, 0, 0.817401, 1.92766, 0, 0.814272, 0, 1, 0, 1, 1, 1
60, 1.96667, 0.818624, 1, 2.2662, 1.26597, 0, 0, 0, 0, 0, 0.525448, 0, 0, 0.755334, 2.35699, 0.568199, 0.758281, 0, 1, 0, 1, 1, 1
61, 2, 0.811251, 1, 2.5076, 0, 0, 0, 0, 0.604415, 0, 0, 0, 0, 0.775678, 1.93295, 0.603958, 0.678441, 0, 1, 0, 1, 0, 1
62, 2.03333, 0.795371, 1, 2.83594, 0.951824, 0, 0, 0, 0.69373, 0, 0.504885, 0, 0, 0.775317, 1.94309, 1.52698, 0.579219, 0, 1, 0, 1, 1, 1
63, 2.06667, 0.781385, 1, 2.90641, 0, 0, 0, 0, 0.833638, 0, 0, 0, 0, 0.904883, 2.15695, 1.34423, 0.62644, 0, 1, 0, 1, 1, 1
64, 2.1, 0.776634, 1, 2.60524, 0, 0, 0, 0, 1.62135, 0, 0, 0, 0, 0.937544, 2.73047, 1.13189, 0.608435, 0, 0, 0, 1, 1, 1
65, 2.13333, 0.788079, 1, 2.42389, 0, 0, 0, 0, 1.18203, 0, 0, 0, 0, 0.916416, 2.48374, 2.04081, 0.539097, 0, 0, 0, 1, 1, 1
66, 2.16667, 0.803587, 1, 3.05182, 0.887312, 0, 0, 0, 1.53723, 0, 0, 0, 0, 0.958111, 2.84354, 1.96435, 0, 0, 0, 0, 1, 1, 1
