frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.990797, 1, 58.3685, 43.5282, 642.682, 0.241203, -0.0146564, 0.00947484
2, 0.0333333, 0.990844, 1, 58.3459, 43.456, 642.598, 0.243455, -0.0151839, 0.0108506
3, 0.0666667, 0.990839, 1, 58.3072, 43.4234, 642.452, 0.245001, -0.0162302, 0.0118793
4, 0.1, 0.991007, 1, 58.3174, 43.4246, 642.561, 0.245133, -0.0163566, 0.0122272
5, 0.133333, 0.990979, 1, 58.3039, 43.4163, 642.459, 0.245577, -0.0162783, 0.0123847
6, 0.166667, 0.990982, 1, 58.3056, 43.4185, 642.484, 0.245765, -0.0164733, 0.0126736
7, 0.2, 0.992441, 1, 58.3341, 44.1156, 637.453, 0.24535, -0.0167798, 0.0129534
8, 0.233333, 0.993446, 1, 57.8854, 43.7738, 634.391, 0.23717, -0.0129776, 0.0144231
9, 0.266667, 0.994648, 1, 57.5392, 43.435, 630.884, 0.234387, -0.0155621, 0.0138704
10, 0.3, 0.994317, 1, 57.502, 43.4807, 630.519, 0.232377, -0.0156605, 0.01442
11, 0.333333, 0.993803, 1, 57.4233, 43.5375, 630.007, 0.233462, -0.0164102, 0.0153294
12, 0.366667, 0.993844, 1, 58.1026, 43.6523, 633.964, 0.233154, -0.0174882, 0.0141042
13, 0.4, 0.99166, 1, 59.1445, 44.3206, 644.247, 0.240125, -0.0175828, 0.0133106
14, 0.433333, 0.990158, 1, 58.8469, 44.0239, 643.601, 0.237967, -0.0177707, 0.014441
15, 0.466667, 0.990782, 1, 59.6596, 44.8082, 656.468, 0.252283, -0.0131687, 0.0117594
16, 0.5, 0.989766, 1, 58.6534, 43.6797, 644.854, 0.240497, -0.0169485, 0.0122528
17, 0.533333, 0.989404, 1, 58.64, 43.5261, 644.657, 0.238365, -0.0183907, 0.0122949
18, 0.566667, 0.989013, 1, 58.8117, 43.3462, 645.515, 0.237823, -0.0181497, 0.0114717
19, 0.6, 0.988993, 1, 59.1247, 43.1698, 647.169, 0.238315, -0.0206484, 0.012243
20, 0.633333, 0.988784, 1, 58.9657, 42.8646, 646.034, 0.235373, -0.0199415, 0.0122323
21, 0.666667, 0.988867, 1, 59.0501, 42.8473, 646.209, 0.237834, -0.0218259, 0.0126488
22, 0.7, 0.989048, 1, 58.9841, 42.9623, 644.83, 0.238315, -0.0237341, 0.0133184
23, 0.733333, 0.988399, 1, 58.9774, 43.0537, 645.064, 0.238768, -0.0221193, 0.0133544
24, 0.766667, 0.988464, 1, 59.0109, 43.1935, 645.283, 0.240437, -0.0231535, 0.0129748
25, 0.8, 0.988204, 1, 59.0564, 43.0134, 644.656, 0.236719, -0.0265623, 0.0108441
26, 0.833333, 0.989347, 1, 59.1884, 43.0227, 645.139, 0.237648, -0.0268486, 0.0115726
27, 0.866667, 0.989186, 1, 59.315, 43.1287, 646.2, 0.240366, -0.0265153, 0.0112397
28, 0.9, 0.988975, 1, 59.3682, 43.2059, 645.646, 0.240805, -0.0276008, 0.00974064
29, 0.933333, 0.988873, 1, 59.2602, 43.3835, 645.448, 0.242478, -0.0274345, 0.0109095
30, 0.966667, 0.989433, 1, 59.185, 43.1492, 645.711, 0.2397, -0.0252162, 0.0102425
31, 1, 0.989177, 1, 59.1443, 43.1352, 645.087, 0.237666, -0.0249733, 0.0107622
32, 1.03333, 0.989074, 1, 59.2053, 43.1653, 644.974, 0.238573, -0.0239904, 0.0105803
33, 1.06667, 0.989138, 1, 59.3314, 43.1219, 645.581, 0.238539, -0.0277822, 0.0098336
