frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.916313, 1, -0.226854, -0.015756, -0.973801, -0.435957, 0.000710108, -0.899967, -0.173152, 0.237771, -0.955763, -0.386002, 0.237476, -0.891408
2, 0.0333333, 0.915319, 1, -0.232268, -0.0257824, -0.97231, -0.423473, -0.027694, -0.905486, -0.186988, 0.24017, -0.952551, -0.381073, 0.222199, -0.897447
3, 0.0666667, 0.921317, 1, -0.228227, -0.0246844, -0.973295, -0.427508, -0.0241426, -0.903689, -0.187787, 0.251776, -0.949392, -0.389774, 0.234832, -0.890466
4, 0.1, 0.925835, 1, -0.23005, -0.0247805, -0.972863, -0.429551, -0.0235759, -0.902735, -0.196278, 0.264022, -0.944334, -0.398084, 0.246818, -0.883521
5, 0.133333, 0.927404, 1, -0.230839, -0.0251571, -0.972667, -0.430877, -0.02142, -0.902157, -0.199371, 0.270821, -0.941757, -0.401571, 0.255629, -0.879428
6, 0.166667, 0.927448, 1, -0.231103, -0.0266764, -0.972563, -0.431954, -0.0231878, -0.901597, -0.200001, 0.272706, -0.94108, -0.403005, 0.256999, -0.878373
7, 0.2, 0.927142, 1, -0.230411, -0.026756, -0.972725, -0.432283, -0.0243912, -0.901408, -0.199755, 0.274673, -0.94056, -0.403763, 0.257695, -0.87782
8, 0.233333, 0.927435, 1, -0.230717, -0.0256716, -0.972682, -0.431888, -0.0244213, -0.901597, -0.200749, 0.276762, -0.939735, -0.404008, 0.258686, -0.877416
9, 0.266667, 0.926499, 1, -0.227585, 0.00281291, -0.973754, -0.426312, -0.0207295, -0.904339, -0.197668, 0.304412, -0.931805, -0.398545, 0.263571, -0.87846
10, 0.3, 0.928107, 1, -0.208771, 0.00255801, -0.977961, -0.42835, -0.0265298, -0.903223, -0.174253, 0.304357, -0.936484, -0.396425, 0.25692, -0.881385
