frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.936163, 1, 0.055481, 0.356293, -0.932726, -0.152243, 0.389047, -0.908551, -0.0193895, 0.366989, -0.930023, -0.219209, 0.417537, -0.881822
2, 0.0333333, 0.937733, 1, 0.0772197, 0.353547, -0.932224, -0.149499, 0.394253, -0.906761, -0.00386023, 0.353584, -0.935395, -0.220811, 0.415475, -0.882396
3, 0.0666667, 0.939273, 1, 0.0778807, 0.351692, -0.93287, -0.149874, 0.392545, -0.907439, -0.00336095, 0.351194, -0.936297, -0.221138, 0.413868, -0.88307
4, 0.1, 0.940136, 1, 0.0791331, 0.351571, -0.93281, -0.149433, 0.391848, -0.907813, -0.00370561, 0.350749, -0.936462, -0.222152, 0.413351, -0.883057
5, 0.133333, 0.940805, 1, 0.082186, 0.350442, -0.932971, -0.149016, 0.391881, -0.907867, -0.00147442, 0.350232, -0.936662, -0.222196, 0.414614, -0.882453
6, 0.166667, 0.937368, 1, 0.0608236, 0.359339, -0.931223, -0.152291, 0.384794, -0.910352, -0.0166566, 0.358212, -0.933491, -0.221731, 0.405714, -0.886697
7, 0.2, 0.94311, 1, 0.0763013, 0.354613, -0.931895, -0.138757, 0.393496, -0.908795, -0.0048203, 0.342164, -0.939628, -0.210024, 0.403597, -0.890505
8, 0.233333, 0.944688, 1, 0.0728611, 0.35772, -0.930982, -0.150897, 0.383158, -0.911274, -0.0104038, 0.336291, -0.941701, -0.225879, 0.385763, -0.89452
9, 0.266667, 0.941885, 1, 0.0764885, 0.338509, -0.937849, -0.134664, 0.383243, -0.913778, -0.0143888, 0.313735, -0.949401, -0.214605, 0.381266, -0.899211
10, 0.3, 0.943033, 1, 0.0921197, 0.337344, -0.936864, -0.135746, 0.377633, -0.915951, 0.00446958, 0.31705, -0.948398, -0.213196, 0.381821, -0.899311
11, 0.333333, 0.947406, 1, 0.0906628, 0.325555, -0.941166, -0.155947, 0.364268, -0.918144, 0.00374657, 0.315951, -0.948768, -0.232495, 0.38042, -0.895113
12, 0.366667, 0.943128, 1, 0.088219, 0.339464, -0.936473, -0.1459, 0.378148, -0.914176, 0.00800719, 0.339616, -0.94053, -0.216226, 0.402314, -0.889601
13, 0.4, 0.948847, 1, 0.0778471, 0.332389, -0.939924, -0.129717, 0.373233, -0.918624, -0.00951581, 0.331562, -0.943386, -0.207207, 0.393557, -0.895644
14, 0.433333, 0.948426, 1, 0.0772411, 0.342174, -0.936457, -0.146098, 0.376598, -0.914783, -0.0128565, 0.336834, -0.941476, -0.226513, 0.39429, -0.890633
15, 0.466667, 0.941712, 1, 0.0778432, 0.332397, -0.939922, -0.166985, 0.393088, -0.904211, -0.0170624, 0.324832, -0.945618, -0.247207, 0.410428, -0.877746
16, 0.5, 0.936536, 1, 0.0934368, 0.333547, -0.938092, -0.190613, 0.368136, -0.910023, -0.000729838, 0.331389, -0.943494, -0.273693, 0.393308, -0.877725
17, 0.533333, 0.950472, 1, 0.09499, 0.358598, -0.928647, -0.18578, 0.369189, -0.910596, 0.0174616, 0.378318, -0.925511, -0.256888, 0.414003, -0.873276
18, 0.566667, 0.951884, 1, 0.0782878, 0.359948, -0.929682, -0.164965, 0.380476, -0.909958, 0.0115216, 0.385089, -0.922808, -0.225266, 0.426556, -0.87596
19, 0.6, 0.955581, 1, 0.0954597, 0.328724, -0.939589, -0.139393, 0.385508, -0.912115, 0.0329248, 0.355792, -0.933985, -0.191959, 0.431849, -0.881282
20, 0.633333, 0.951447, 1, 0.0768116, 0.316726, -0.945402, -0.154917, 0.383305, -0.910537, 0.0135184, 0.34697, -0.937779, -0.206985, 0.431552, -0.878021
21, 0.666667, 0.949323, 1, 0.0732599, 0.30138, -0.950686, -0.123219, 0.381776, -0.916004, 0.00367043, 0.341436, -0.939898, -0.180883, 0.43546, -0.881848
22, 0.7, 0.947948, 1, 0.0720439, 0.301007, -0.950897, -0.125347, 0.381244, -0.915937, 0.00239359, 0.340541, -0.940226, -0.183162, 0.434323, -0.881939
23, 0.733333, 0.950282, 1, 0.0515291, 0.279227, -0.958842, -0.121897, 0.370025, -0.92099, -0.0242258, 0.34188, -0.939431, -0.184461, 0.442992, -0.877344
24, 0.766667, 0.943671, 1, 0.0528653, 0.291804, -0.955016, -0.131285, 0.357744, -0.924545, -0.0197171, 0.357347, -0.933763, -0.193373, 0.435232, -0.879306
25, 0.8, 0.942664, 1, 0.120535, 0.315241, -0.941326, -0.143305, 0.393517, -0.908079, 0.0548012, 0.371271, -0.926906, -0.196383, 0.468504, -0.861358
26, 0.833333, 0.945804, 1, 0.11092, 0.319387, -0.94111, -0.176201, 0.375156, -0.910061, 0.0479702, 0.373755, -0.926286, -0.228826, 0.45048, -0.862964
27, 0.866667, 0.946694, 1, 0.0949022, 0.333303, -0.938031, -0.17887, 0.373967, -0.91003, 0.0384679, 0.385306, -0.921987, -0.227284, 0.445509, -0.865947
28, 0.9, 0.949585, 1, 0.109201, 0.323012, -0.940074, -0.180665, 0.382912, -0.905946, 0.0576459, 0.362888, -0.930048, -0.222575, 0.443176, -0.868363
29, 0.933333, 0.949819, 1, 0.0885403, 0.353715, -0.931153, -0.171178, 0.391249, -0.904225, 0.0430477, 0.394912, -0.91771, -0.209968, 0.450396, -0.867789
