frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.94696, 1, 0.269191, 0.315164, -0.910059, 0.117305, 0.302816, -0.945802, 0.0997075, 0.575197, -0.811916, -0.0565075, 0.569602, -0.819976
2, 0.0333333, 0.960964, 1, 0.253314, 0.319379, -0.913142, 0.0768247, 0.31015, -0.947578, 0.0417554, 0.594224, -0.803215, -0.138084, 0.590051, -0.79547
3, 0.0666667, 0.961767, 1, 0.251667, 0.321586, -0.912823, 0.0679107, 0.304486, -0.950093, 0.0221756, 0.592611, -0.805183, -0.165573, 0.58155, -0.796483
4, 0.1, 0.960763, 1, 0.245654, 0.324866, -0.9133, 0.0715582, 0.306766, -0.949091, 0.0186078, 0.592112, -0.805641, -0.159554, 0.58138, -0.797835
5, 0.133333, 0.962963, 1, 0.245503, 0.319944, -0.915076, 0.0631004, 0.314714, -0.947087, 0.0169112, 0.589715, -0.807434, -0.167406, 0.591406, -0.788806
6, 0.166667, 0.963804, 1, 0.246914, 0.31845, -0.915218, 0.0430705, 0.314019, -0.948439, 0.0359418, 0.594353, -0.803401, -0.169482, 0.599532, -0.7822
7, 0.2, 0.968754, 1, 0.296077, 0.322211, -0.899177, 0.0570786, 0.2879, -0.955958, 0.0496445, 0.610924, -0.790131, -0.197591, 0.593815, -0.779962
8, 0.233333, 0.971041, 1, 0.300923, 0.305147, -0.90351, 0.0565123, 0.315593, -0.94721, 0.0266639, 0.594612, -0.803571, -0.217504, 0.611688, -0.760612
9, 0.266667, 0.971829, 1, 0.304132, 0.307989, -0.901469, 0.0894393, 0.313773, -0.945276, 0.0239718, 0.6042, -0.796472, -0.192454, 0.61605, -0.763835
10, 0.3, 0.972894, 1, 0.237923, 0.284612, -0.928649, 0.122727, 0.313305, -0.941689, -0.0279865, 0.540443, -0.840915, -0.140463, 0.567537, -0.811278
11, 0.333333, 0.971607, 1, 0.237685, 0.273722, -0.931977, 0.125586, 0.298916, -0.94598, 0.00325788, 0.521094, -0.853493, -0.107835, 0.544987, -0.831481
12, 0.366667, 0.957963, 1, 0.235786, 0.303093, -0.923331, 0.134017, 0.314589, -0.93972, 0.0371307, 0.549787, -0.834479, -0.065567, 0.560982, -0.825227
13, 0.4, 0.949615, 1, 0.227415, 0.286802, -0.930606, 0.118654, 0.295102, -0.94807, 0.0584019, 0.539656, -0.839857, -0.051618, 0.548175, -0.834769
14, 0.433333, 0.966138, 1, 0.249065, 0.284192, -0.925852, 0.143568, 0.298769, -0.943465, 0.101338, 0.529964, -0.841944, -0.00537141, 0.545754, -0.837929
15, 0.466667, 0.959914, 1, 0.224225, 0.281426, -0.933018, 0.115423, 0.349006, -0.929985, 0.0695716, 0.519332, -0.851736, -0.0359236, 0.580944, -0.81315
16, 0.5, 0.962531, 1, 0.236791, 0.289538, -0.927415, 0.124642, 0.357493, -0.925561, 0.0976128, 0.539764, -0.836138, -0.0114375, 0.602057, -0.798371
17, 0.533333, 0.961173, 1, 0.268345, 0.282441, -0.920988, 0.12652, 0.364268, -0.92266, 0.13919, 0.536355, -0.832436, 0.000297682, 0.612329, -0.790603
18, 0.566667, 0.965762, 1, 0.245273, 0.286333, -0.926204, 0.143955, 0.362741, -0.920704, 0.124512, 0.543706, -0.829988, 0.0267133, 0.613685, -0.789099
19, 0.6, 0.967265, 1, 0.281279, 0.289861, -0.914802, 0.135859, 0.361729, -0.922331, 0.16999, 0.545193, -0.820895, 0.0267889, 0.614537, -0.788433
20, 0.633333, 0.968328, 1, 0.288418, 0.290146, -0.912486, 0.139102, 0.360222, -0.922437, 0.171603, 0.541112, -0.823256, 0.0245367, 0.609758, -0.792208
21, 0.666667, 0.966461, 1, 0.234087, 0.301421, -0.92431, 0.124846, 0.348028, -0.929134, 0.117449, 0.555955, -0.822873, 0.0102379, 0.601353, -0.798918
22, 0.7, 0.971857, 1, 0.292659, 0.271317, -0.916918, 0.112839, 0.361036, -0.9257, 0.175911, 0.535638, -0.825922, 0.000537799, 0.623669, -0.781689
23, 0.733333, 0.970751, 1, 0.325848, 0.266662, -0.907036, 0.122004, 0.324085, -0.938128, 0.2188, 0.533626, -0.816927, 0.015586, 0.598874, -0.800692
24, 0.766667, 0.974427, 1, 0.312524, 0.267485, -0.911472, 0.118075, 0.327329, -0.937504, 0.211588, 0.539254, -0.815129, 0.0185839, 0.605806, -0.795395
25, 0.8, 0.975545, 1, 0.251877, 0.300234, -0.920009, 0.121803, 0.320652, -0.939333, 0.154722, 0.569746, -0.807125, 0.024474, 0.596589, -0.802174
26, 0.833333, 0.974593, 1, 0.229511, 0.281888, -0.931592, 0.123841, 0.294976, -0.947445, 0.129835, 0.554547, -0.821961, 0.0238591, 0.573236, -0.819043
27, 0.866667, 0.97744, 1, 0.249266, 0.285854, -0.925286, 0.144055, 0.328912, -0.933309, 0.154662, 0.556838, -0.816095, 0.0516846, 0.601767, -0.796998
28, 0.9, 0.976557, 1, 0.263225, 0.286641, -0.921167, 0.118987, 0.309243, -0.94351, 0.172071, 0.552294, -0.815698, 0.0276326, 0.582936, -0.812048
29, 0.933333, 0.977439, 1, 0.258708, 0.284704, -0.923046, 0.140732, 0.337018, -0.930921, 0.168743, 0.552407, -0.816316, 0.0536378, 0.606574, -0.793216
