frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.982331, 1, 46.3452, -0.071062, 585.861, 0.177008, -0.0801844, 0.0678236
2, 0.0333333, 0.984852, 1, 46.1153, -0.57878, 583.669, 0.218258, -0.079595, 0.074362
3, 0.0666667, 0.986237, 1, 46.6758, -0.848282, 590.266, 0.256854, -0.0816772, 0.0782886
4, 0.1, 0.985843, 1, 46.1252, -1.24845, 583.398, 0.277414, -0.0810493, 0.0818436
5, 0.133333, 0.985034, 1, 45.3971, -1.61513, 574.947, 0.292025, -0.0783169, 0.085299
6, 0.166667, 0.984304, 1, 45.1684, -1.9233, 571.844, 0.316575, -0.0743002, 0.0859389
7, 0.2, 0.98403, 1, 44.6626, -4.54013, 572.715, 0.324824, -0.0667681, 0.0848011
8, 0.233333, 0.983037, 1, 43.8728, -6.60693, 572.317, 0.327083, -0.0565026, 0.081525
9, 0.266667, 0.982911, 1, 43.2715, -8.51875, 572.327, 0.31936, -0.0594502, 0.0769833
10, 0.3, 0.979818, 1, 42.993, -9.88764, 572.32, 0.316089, -0.0631565, 0.0745033
11, 0.333333, 0.979062, 1, 42.916, -10.9957, 572.919, 0.317852, -0.0647144, 0.0729785
12, 0.366667, 0.978763, 1, 42.7161, -11.8193, 571.412, 0.31622, -0.0692347, 0.0691607
13, 0.4, 0.977074, 1, 42.6192, -12.5987, 571.416, 0.314616, -0.0735612, 0.0653696
14, 0.433333, 0.97651, 1, 42.5114, -13.3806, 571.081, 0.307982, -0.0719511, 0.0627122
15, 0.466667, 0.972904, 1, 42.3132, -14.0559, 570.512, 0.30589, -0.0740291, 0.0602553
16, 0.5, 0.974846, 1, 42.171, -14.6611, 569.478, 0.307699, -0.0719237, 0.0567765
17, 0.533333, 0.973754, 1, 42.0487, -15.0937, 567.759, 0.31093, -0.0686146, 0.0553791
18, 0.566667, 0.973962, 1, 42.0905, -15.4217, 568.229, 0.304617, -0.0658924, 0.0552796
19, 0.6, 0.973062, 1, 42.0979, -15.6532, 566.648, 0.305373, -0.0666225, 0.0549009
20, 0.633333, 0.972327, 1, 42.2645, -15.8179, 566.056, 0.308875, -0.0695302, 0.0563634
21, 0.666667, 0.974162, 1, 42.5358, -15.9634, 565.556, 0.305116, -0.0715129, 0.057401
22, 0.7, 0.971672, 1, 42.853, -16.1358, 565.102, 0.309451, -0.0736535, 0.0590757
23, 0.733333, 0.972296, 1, 43.3476, -16.2024, 565.093, 0.309263, -0.0757852, 0.0585217
24, 0.766667, 0.973234, 1, 43.8811, -16.3042, 564.995, 0.311595, -0.0803407, 0.0592744
25, 0.8, 0.97175, 1, 44.4161, -16.2292, 563.498, 0.306043, -0.0852641, 0.0579023
26, 0.833333, 0.973446, 1, 44.8592, -15.9742, 562.185, 0.306665, -0.0888809, 0.0579439
27, 0.866667, 0.97231, 1, 45.2114, -15.7173, 562.332, 0.310431, -0.0895288, 0.0589153
28, 0.9, 0.973162, 1, 45.4663, -15.3616, 561.396, 0.310057, -0.0894806, 0.0575408
29, 0.933333, 0.972858, 1, 45.6864, -15.1539, 561.115, 0.306426, -0.0900306, 0.0558277
30, 0.966667, 0.973843, 1, 46.1036, -14.8272, 564.894, 0.328779, -0.0873639, 0.0521112
31, 1, 0.970291, 1, 45.8007, -14.759, 560.347, 0.305808, -0.087925, 0.0525294
32, 1.03333, 0.970879, 1, 45.9522, -14.6114, 560.423, 0.299866, -0.0886705, 0.0521212
33, 1.06667, 0.969084, 1, 46.2351, -14.3239, 559.848, 0.290925, -0.0931821, 0.0527159
