frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.947758, 1, 0.54461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.952028, 1, 0.627826, 0, 0, 0, 0, 0.616932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.953028, 1, 0.546566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.508737, 0, 0, 0, 0, 0, 0, 1, 0, 0
4, 0.1, 0.954343, 1, 0.609051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.506302, 0, 0, 0, 1, 0, 0, 1, 0, 0
5, 0.133333, 0.954496, 1, 0.604078, 0, 0, 0.536335, 0, 0, 0, 0, 0, 0, 0.585053, 0.502739, 0, 0, 1, 0, 0, 1, 0, 1
6, 0.166667, 0.954477, 1, 0.666221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.588542, 0, 0, 0, 1, 0, 0, 1, 0, 0
7, 0.2, 0.954144, 1, 0.757771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.595217, 0, 0, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.954221, 1, 0.711058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.60853, 0, 0, 0, 0, 0, 0, 1, 0, 0
9, 0.266667, 0.94541, 1, 0.545528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.571475, 0, 0, 0, 0, 0, 0, 1, 0, 1
10, 0.3, 0.946975, 1, 0.551833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.642868, 0, 0, 0, 0, 0, 0, 1, 0, 1
11, 0.333333, 0.945567, 1, 0.549515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.59976, 0, 0, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.952105, 1, 0, 0, 0, 0.57753, 0, 0.560186, 0, 0, 0, 0, 0.671917, 0, 0, 0, 0, 0, 0, 1, 0, 0
13, 0.4, 0.95442, 1, 0.731785, 0, 0, 0.787117, 0, 0.570201, 0, 0, 0, 0, 0.680837, 0, 0, 0, 0, 0, 0, 1, 0, 0
14, 0.433333, 0.95712, 1, 0.712905, 0, 0, 0.725973, 0, 0.711089, 0, 0, 0, 0, 0.675153, 0.633951, 0, 0, 0, 0, 0, 1, 0, 0
15, 0.466667, 0.960317, 1, 0.550947, 0, 0, 0.657558, 0, 0, 0, 0, 0, 0, 0.658392, 0.544446, 0, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.960327, 1, 0.65515, 0.628546, 0, 0.704753, 0, 0.544721, 0, 0, 0, 0, 0.703052, 0, 0, 0, 0, 0, 0, 1, 0, 0
17, 0.533333, 0.959094, 1, 0, 0, 0, 0.616408, 0, 0.53074, 0, 0, 0, 0, 0.725694, 0.669092, 0, 0, 0, 0, 0, 1, 0, 0
