frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.968752, 1, 0.0392613, 0.227589, -0.972965, -0.0817798, 0.247568, -0.965413, 0.0350415, 0.390932, -0.919752, -0.0854419, 0.411788, -0.907265
2, 0.0333333, 0.969035, 1, 0.0129083, 0.217717, -0.975927, -0.0804891, 0.251144, -0.964597, 0.00220484, 0.381742, -0.924266, -0.0902111, 0.414564, -0.905538
3, 0.0666667, 0.96936, 1, 0.0142833, 0.218475, -0.975738, -0.0884366, 0.250346, -0.964109, 0.00276696, 0.383868, -0.923384, -0.0989707, 0.415289, -0.90429
4, 0.1, 0.96955, 1, 0.0145922, 0.218163, -0.975803, -0.0895204, 0.252208, -0.963523, 0.00201646, 0.384503, -0.923121, -0.10101, 0.418004, -0.902812
5, 0.133333, 0.969671, 1, 0.0109766, 0.219891, -0.975463, -0.0879808, 0.252955, -0.963469, -0.00127168, 0.386645, -0.922228, -0.0991658, 0.419151, -0.902485
6, 0.166667, 0.969781, 1, 0.013973, 0.218455, -0.975747, -0.0885005, 0.252844, -0.963451, 0.00105072, 0.38532, -0.922783, -0.100297, 0.419169, -0.902351
7, 0.2, 0.969933, 1, 0.0183264, 0.218379, -0.975692, -0.0881435, 0.253251, -0.963377, 0.00530404, 0.385422, -0.922725, -0.100016, 0.419841, -0.90207
8, 0.233333, 0.970592, 1, 0.0324126, 0.205798, -0.978058, -0.118285, 0.122851, -0.985351, 0.00781258, 0.384956, -0.922902, -0.144405, 0.306529, -0.940844
9, 0.266667, 0.96756, 1, 0.0400966, 0.202552, -0.97845, -0.159902, 0.165207, -0.97321, -0.00190244, 0.39751, -0.917596, -0.20198, 0.36091, -0.910466
10, 0.3, 0.970995, 1, 0.00843152, 0.144389, -0.989485, -0.360354, 0.0316885, -0.932277, -0.0376535, 0.359228, -0.93249, -0.406223, 0.243196, -0.880817
11, 0.333333, 0.970456, 1, 0.0457279, 0.212856, -0.976013, -0.386746, 0.0650863, -0.919887, -0.0136844, 0.420482, -0.907198, -0.446654, 0.273914, -0.851746
