frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.980515, 1, 0.237109, 0.215222, -0.947343, 0.0508979, 0.260602, -0.964104, 0.348009, 0.372875, -0.860148, 0.164494, 0.421072, -0.891986
2, 0.0333333, 0.980499, 1, 0.239556, 0.227582, -0.943832, 0.0555347, 0.274458, -0.959994, 0.348335, 0.383576, -0.855296, 0.166723, 0.432471, -0.8861
3, 0.0666667, 0.981122, 1, 0.239769, 0.226294, -0.944088, 0.0534656, 0.282491, -0.957779, 0.349881, 0.381782, -0.855468, 0.165525, 0.439338, -0.88294
4, 0.1, 0.981329, 1, 0.238887, 0.226863, -0.944175, 0.0531202, 0.282803, -0.957706, 0.348506, 0.382288, -0.855803, 0.164626, 0.439444, -0.883056
5, 0.133333, 0.981391, 1, 0.239522, 0.226464, -0.94411, 0.051658, 0.281611, -0.958137, 0.349591, 0.382132, -0.85543, 0.163718, 0.438571, -0.883658
6, 0.166667, 0.981345, 1, 0.238739, 0.227194, -0.944133, 0.0534971, 0.281483, -0.958074, 0.348359, 0.382561, -0.855741, 0.165082, 0.438133, -0.883622
7, 0.2, 0.980303, 1, 0.244884, 0.224151, -0.943286, 0.0425105, 0.266849, -0.9628, 0.360938, 0.377109, -0.852943, 0.161978, 0.422606, -0.891721
8, 0.233333, 0.979095, 1, 0.254861, 0.22552, -0.940312, 0.0535023, 0.273169, -0.960477, 0.371572, 0.379394, -0.847346, 0.173625, 0.429781, -0.886083
9, 0.266667, 0.980135, 1, 0.254533, 0.229718, -0.939384, 0.0625329, 0.288547, -0.955422, 0.366656, 0.387416, -0.845856, 0.177003, 0.448156, -0.876257
10, 0.3, 0.982103, 1, 0.253456, 0.223431, -0.94119, 0.0595883, 0.279891, -0.958181, 0.369334, 0.384055, -0.846224, 0.178128, 0.442714, -0.878791
11, 0.333333, 0.982484, 1, 0.258502, 0.224066, -0.939665, 0.0535905, 0.281796, -0.957977, 0.3743, 0.380112, -0.845822, 0.172353, 0.440338, -0.881134
12, 0.366667, 0.982377, 1, 0.250805, 0.219235, -0.942885, 0.0709148, 0.273259, -0.959323, 0.366736, 0.37777, -0.850174, 0.189393, 0.434003, -0.880779
13, 0.4, 0.975041, 1, 0.252958, 0.240601, -0.937083, 0.0581959, 0.275207, -0.959622, 0.363792, 0.377769, -0.851437, 0.172717, 0.414761, -0.893388
14, 0.433333, 0.979854, 1, 0.255417, 0.237531, -0.937198, 0.0422719, 0.280367, -0.958962, 0.375102, 0.399539, -0.836461, 0.165948, 0.445626, -0.879704
15, 0.466667, 0.977136, 1, 0.250499, 0.258364, -0.933005, 0.00872203, 0.280454, -0.959828, 0.376272, 0.415532, -0.828101, 0.140435, 0.442722, -0.885593
16, 0.5, 0.977026, 1, 0.251152, 0.260405, -0.932262, 0.00964844, 0.279865, -0.959991, 0.375852, 0.416066, -0.828024, 0.140409, 0.440768, -0.886572
17, 0.533333, 0.976276, 1, 0.270126, 0.242937, -0.931672, 0.0112322, 0.272759, -0.962017, 0.39732, 0.395849, -0.827913, 0.145004, 0.431459, -0.890403
18, 0.566667, 0.977717, 1, 0.263287, 0.241275, -0.934059, 0.0263697, 0.274621, -0.961191, 0.39051, 0.392306, -0.832826, 0.159389, 0.431065, -0.888132
19, 0.6, 0.975564, 1, 0.273466, 0.231888, -0.933512, 0.0230302, 0.273458, -0.961608, 0.403209, 0.389698, -0.827984, 0.158904, 0.437667, -0.884984
20, 0.633333, 0.979898, 1, 0.271376, 0.229017, -0.93483, 0.0292274, 0.269293, -0.962615, 0.400265, 0.389722, -0.8294, 0.164048, 0.436355, -0.884693
21, 0.666667, 0.978712, 1, 0.271063, 0.225906, -0.935677, 0.0257644, 0.259732, -0.965337, 0.401962, 0.38837, -0.829214, 0.163165, 0.429506, -0.888202
22, 0.7, 0.979475, 1, 0.269348, 0.224722, -0.936457, 0.0249245, 0.275476, -0.960985, 0.399595, 0.385902, -0.831507, 0.160674, 0.443423, -0.881794
23, 0.733333, 0.98135, 1, 0.261756, 0.23213, -0.936803, 0.0384215, 0.258541, -0.965236, 0.393775, 0.384858, -0.834761, 0.176757, 0.419145, -0.890547
24, 0.766667, 0.980381, 1, 0.252349, 0.252424, -0.934132, 0.0379215, 0.265551, -0.963351, 0.387535, 0.397965, -0.831529, 0.179826, 0.418932, -0.890033
