frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.971758, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57085, 0, 0, 1, 0, 1, 0, 0
2, 0.0333333, 0.970268, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.788108, 0, 0, 1, 0, 1, 0, 0
3, 0.0666667, 0.96913, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18321, 0, 1, 1, 0, 1, 0, 0
4, 0.1, 0.970069, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21488, 0, 0, 1, 0, 1, 0, 0
5, 0.133333, 0.97037, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16421, 0, 0, 1, 0, 1, 0, 0
6, 0.166667, 0.970606, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20867, 0, 0, 1, 0, 1, 0, 0
7, 0.2, 0.970544, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25849, 0, 0, 1, 0, 1, 0, 0
8, 0.233333, 0.970336, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20746, 0, 0, 1, 0, 1, 0, 0
9, 0.266667, 0.971366, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02919, 0, 0, 1, 0, 1, 0, 0
10, 0.3, 0.971517, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11096, 0, 0, 1, 0, 1, 0, 0
11, 0.333333, 0.971237, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04953, 0, 0, 1, 0, 1, 0, 0
12, 0.366667, 0.971751, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.865275, 0, 0, 1, 0, 1, 0, 0
13, 0.4, 0.970985, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.692203, 0, 0, 0, 0, 1, 0, 0
14, 0.433333, 0.971179, 1, 0, 0, 0, 0, 0, 0.630718, 0, 0, 0, 0, 0, 0, 0.937072, 0, 0, 1, 0, 1, 0, 0
15, 0.466667, 0.971479, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.599374, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.971485, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.746012, 0, 0, 0, 0, 1, 0, 0
