frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.868649, 1, 0, 0, 0.928162, 0, 0, 0, 0.524265, 0.893804, 0, 0, 0, 0, 3.99594, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.869458, 1, 0, 0, 0.733487, 0, 0, 0, 0.529099, 0.972708, 0, 0, 0, 0, 3.91923, 0, 0, 1, 0, 1, 0, 0
3, 0.0666667, 0.870705, 1, 0, 0, 0.954605, 0, 0, 0, 0.578675, 1.02841, 0, 0, 0, 0, 3.87214, 0, 0, 1, 0, 1, 0, 0
4, 0.1, 0.869659, 1, 0, 0, 1.05889, 0, 0, 0, 0.571929, 1.11148, 0, 0, 0, 0, 4.19889, 0, 0, 1, 0, 1, 0, 0
5, 0.133333, 0.870148, 1, 0, 0, 1.02377, 0, 0, 0, 0.58477, 1.1521, 0, 0, 0, 0, 4.35492, 0, 0, 1, 0, 1, 0, 0
6, 0.166667, 0.872124, 1, 0, 0, 1.27048, 0, 0.527137, 0, 0.582627, 0.933874, 0, 0, 0, 0, 4.25413, 0, 1, 0, 0, 1, 0, 1
7, 0.2, 0.88905, 1, 0, 0, 1.08905, 0, 0, 0, 0.52688, 1.0034, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
8, 0.233333, 0.844499, 1, 0, 0.548385, 0.645019, 0, 0, 0, 0, 0.755761, 0, 0, 0, 0, 4.88453, 0, 0, 0, 0, 1, 0, 1
9, 0.266667, 0.863471, 1, 0.501187, 0, 0.892813, 0, 0, 0, 0, 0.712011, 0, 0, 0, 0, 4.35112, 0, 0, 0, 0, 1, 0, 1
10, 0.3, 0.85159, 1, 1.10308, 0, 0.904035, 0, 0, 0, 0, 0, 0, 0, 0, 0.564715, 4.59693, 0, 1, 0, 1, 1, 0, 1
11, 0.333333, 0.836033, 1, 1.42183, 0, 0.837192, 0, 0, 0, 0, 0, 0, 0, 0, 0.679403, 4.80596, 0.502714, 0, 0, 1, 1, 0, 1
12, 0.366667, 0.832567, 1, 1.18956, 0.661694, 1.14126, 0, 0, 0, 0, 0, 0, 0, 0, 0.58441, 4.75789, 0.548334, 1, 0, 1, 1, 0, 1
13, 0.4, 0.833837, 1, 1.01098, 0, 0.988274, 0, 0, 0, 0, 0.715849, 0, 0.816155, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
14, 0.433333, 0.833983, 1, 1.00584, 0, 1.09163, 0, 0, 0.627414, 0, 0.666537, 0, 0.825681, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
15, 0.466667, 0.849405, 1, 1.05116, 0, 0.761864, 0, 0, 0, 0, 0.636596, 0, 0.685912, 0, 0, 5, 0, 0, 0, 1, 1, 0, 0
16, 0.5, 0.866898, 1, 0.877669, 0, 0.741511, 0, 0, 0.557885, 0, 0.61726, 0, 0.738642, 0, 0, 5, 0, 0, 0, 1, 1, 0, 0
17, 0.533333, 0.865056, 1, 1.08151, 0, 0.961475, 0, 0, 0.548478, 0, 0, 0, 0.727028, 0, 0, 5, 0, 0, 0, 1, 1, 0, 0
18, 0.566667, 0.841621, 1, 1.12384, 0, 0, 0, 0, 0.512329, 0, 0, 0, 0.694963, 0, 0, 4.64588, 0, 0, 0, 0, 1, 0, 0
19, 0.6, 0.837216, 1, 1.02581, 0, 0, 0, 0, 0, 0, 0, 0, 0.861342, 0, 0, 3.98544, 0, 0, 0, 1, 1, 0, 0
20, 0.633333, 0.863553, 1, 0.784545, 0, 0, 0, 0, 0, 0, 0, 0, 1.22562, 0, 0, 3.10777, 0, 0, 0, 1, 1, 0, 0
21, 0.666667, 0.858305, 1, 0.58362, 0, 0, 0, 0, 0, 0, 0, 0, 0.795078, 0, 0, 2.8447, 0, 0, 0, 0, 1, 0, 0
