frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.961086, 1, 0.0838078, 0.474531, -0.87624, -0.190838, 0.484298, -0.853836, 0.146621, 0.655396, -0.740917, -0.127547, 0.678756, -0.723202
2, 0.0333333, 0.967961, 1, 0.058295, 0.475814, -0.877612, -0.164073, 0.495235, -0.853125, 0.12001, 0.690863, -0.712956, -0.101027, 0.720194, -0.686377
3, 0.0666667, 0.967199, 1, 0.134253, 0.469644, -0.872588, -0.159491, 0.493693, -0.854886, 0.195988, 0.691462, -0.695319, -0.095426, 0.733408, -0.673058
4, 0.1, 0.967265, 1, 0.128895, 0.470667, -0.872845, -0.156227, 0.494075, -0.855268, 0.189921, 0.697341, -0.691119, -0.0928436, 0.738195, -0.668168
5, 0.133333, 0.967451, 1, 0.131245, 0.470734, -0.872459, -0.155178, 0.494106, -0.855441, 0.192008, 0.698744, -0.689123, -0.0920112, 0.739874, -0.666424
6, 0.166667, 0.967435, 1, 0.130807, 0.469982, -0.87293, -0.156559, 0.494701, -0.854845, 0.191543, 0.69851, -0.689489, -0.0933434, 0.740653, -0.665372
7, 0.2, 0.967486, 1, 0.129735, 0.470972, -0.872556, -0.156344, 0.494889, -0.854775, 0.190517, 0.699536, -0.688732, -0.0931364, 0.740915, -0.66511
8, 0.233333, 0.967568, 1, 0.130418, 0.469385, -0.873309, -0.156577, 0.494302, -0.855073, 0.191344, 0.697765, -0.690298, -0.0931565, 0.740076, -0.66604
9, 0.266667, 0.967599, 1, 0.130495, 0.469996, -0.872969, -0.156257, 0.4948, -0.854843, 0.191344, 0.698718, -0.689334, -0.0929258, 0.740882, -0.665176
10, 0.3, 0.969248, 1, 0.188258, 0.46076, -0.867328, -0.162818, 0.507274, -0.846265, 0.247834, 0.684185, -0.685908, -0.0989338, 0.751267, -0.652541
11, 0.333333, 0.970376, 1, 0.130972, 0.473634, -0.870929, -0.154362, 0.518072, -0.841293, 0.192126, 0.702968, -0.68478, -0.0894419, 0.760241, -0.643454
12, 0.366667, 0.96981, 1, 0.155517, 0.465828, -0.871102, -0.153132, 0.505733, -0.84899, 0.216683, 0.693195, -0.687408, -0.0883418, 0.750328, -0.655137
13, 0.4, 0.970973, 1, 0.196771, 0.473606, -0.858474, -0.140258, 0.518323, -0.843605, 0.258731, 0.69477, -0.671084, -0.0740939, 0.760713, -0.644845
14, 0.433333, 0.973087, 1, 0.171811, 0.466975, -0.867419, -0.158922, 0.514821, -0.842439, 0.234234, 0.696145, -0.678613, -0.0923535, 0.761466, -0.641592
15, 0.466667, 0.971856, 1, 0.162268, 0.465064, -0.870278, -0.153693, 0.524187, -0.837619, 0.222484, 0.696468, -0.682226, -0.0888792, 0.768108, -0.634121
16, 0.5, 0.970571, 1, 0.138729, 0.47254, -0.870322, -0.149562, 0.538936, -0.828963, 0.19986, 0.705149, -0.680309, -0.083518, 0.779025, -0.621406
17, 0.533333, 0.970292, 1, 0.140049, 0.472314, -0.870233, -0.152103, 0.535937, -0.830443, 0.201359, 0.704271, -0.680777, -0.0860552, 0.776362, -0.624385
18, 0.566667, 0.971158, 1, 0.140268, 0.469201, -0.87188, -0.168346, 0.53404, -0.828529, 0.20266, 0.703722, -0.680959, -0.101193, 0.777244, -0.621008
19, 0.6, 0.971369, 1, 0.115502, 0.473613, -0.873127, -0.160401, 0.541207, -0.825449, 0.178555, 0.709597, -0.681609, -0.0927295, 0.781573, -0.616884
20, 0.633333, 0.970184, 1, 0.110891, 0.462743, -0.879529, -0.149683, 0.519947, -0.840982, 0.172514, 0.701647, -0.691325, -0.084139, 0.764933, -0.638591
21, 0.666667, 0.970953, 1, 0.0937095, 0.460189, -0.882861, -0.167161, 0.52345, -0.835498, 0.15622, 0.703696, -0.693114, -0.100567, 0.769957, -0.63012
22, 0.7, 0.973108, 1, 0.130047, 0.463831, -0.876327, -0.165379, 0.525791, -0.834382, 0.195102, 0.700873, -0.686084, -0.0960457, 0.770978, -0.629577
23, 0.733333, 0.969072, 1, 0.134179, 0.463312, -0.875978, -0.135294, 0.534087, -0.834534, 0.195468, 0.701832, -0.684999, -0.0692237, 0.777375, -0.625217
24, 0.766667, 0.971426, 1, 0.121508, 0.461196, -0.878939, -0.159588, 0.528605, -0.833732, 0.184344, 0.701622, -0.688291, -0.0923989, 0.773826, -0.626622
25, 0.8, 0.970838, 1, 0.134923, 0.452109, -0.881699, -0.166208, 0.521418, -0.836958, 0.198469, 0.690487, -0.695585, -0.0982463, 0.766361, -0.634853
26, 0.833333, 0.973017, 1, 0.187413, 0.446244, -0.875067, -0.139301, 0.521222, -0.841976, 0.248849, 0.682015, -0.687699, -0.072517, 0.768506, -0.635719
27, 0.866667, 0.970373, 1, 0.158713, 0.459255, -0.874011, -0.131436, 0.511681, -0.849062, 0.22242, 0.693586, -0.685177, -0.0638096, 0.758842, -0.648141
28, 0.9, 0.971591, 1, 0.171739, 0.447998, -0.877385, -0.132638, 0.518394, -0.844793, 0.236119, 0.685197, -0.689023, -0.0633269, 0.766126, -0.639563
29, 0.933333, 0.971483, 1, 0.173516, 0.449015, -0.876514, -0.131244, 0.519671, -0.844226, 0.23768, 0.68566, -0.688025, -0.0621263, 0.766906, -0.638746
30, 0.966667, 0.970813, 1, 0.142047, 0.453695, -0.879763, -0.13731, 0.513835, -0.846829, 0.207329, 0.690597, -0.692885, -0.0680127, 0.759788, -0.646604
31, 1, 0.968634, 1, 0.134214, 0.4454, -0.885215, -0.130709, 0.519526, -0.844398, 0.199642, 0.687098, -0.698598, -0.0605453, 0.765955, -0.640037
32, 1.03333, 0.97185, 1, 0.123605, 0.457982, -0.880326, -0.140122, 0.502658, -0.853054, 0.188713, 0.700327, -0.688426, -0.0718898, 0.755231, -0.651505
33, 1.06667, 0.971686, 1, 0.102408, 0.49164, -0.864756, -0.193434, 0.5153, -0.834895, 0.16982, 0.727268, -0.665013, -0.124227, 0.764951, -0.631995
34, 1.1, 0.971406, 1, 0.113782, 0.5043, -0.856, -0.198844, 0.507305, -0.838512, 0.180161, 0.738076, -0.65022, -0.131741, 0.761202, -0.634993
35, 1.13333, 0.971484, 1, 0.113317, 0.504975, -0.855663, -0.19828, 0.507065, -0.838791, 0.179383, 0.738827, -0.649581, -0.131532, 0.761214, -0.635021
36, 1.16667, 0.971075, 1, 0.100607, 0.488577, -0.866701, -0.176006, 0.502295, -0.846594, 0.165354, 0.730167, -0.662959, -0.11005, 0.758791, -0.64197
37, 1.2, 0.966785, 1, 0.108137, 0.441152, -0.890893, -0.15323, 0.459911, -0.874644, 0.16955, 0.691304, -0.70239, -0.0902787, 0.724055, -0.683808
38, 1.23333, 0.96776, 1, 0.124059, 0.426389, -0.895992, -0.154788, 0.440632, -0.884242, 0.184287, 0.67494, -0.714489, -0.0932114, 0.705674, -0.702378
39, 1.26667, 0.971272, 1, 0.0687656, 0.419825, -0.904996, -0.144166, 0.437182, -0.887743, 0.131852, 0.67435, -0.726544, -0.0799782, 0.701409, -0.708258
40, 1.3, 0.971768, 1, 0.0652434, 0.411437, -0.9091, -0.14187, 0.432265, -0.890517, 0.127672, 0.670243, -0.731078, -0.0782349, 0.699412, -0.710424
41, 1.33333, 0.971927, 1, 0.0667214, 0.410909, -0.909231, -0.139509, 0.434362, -0.889869, 0.129183, 0.670238, -0.730817, -0.0757018, 0.701584, -0.708555
42, 1.36667, 0.971497, 1, 0.0897928, 0.409896, -0.907702, -0.158343, 0.43152, -0.888098, 0.150441, 0.667428, -0.72932, -0.0963536, 0.699849, -0.707762
43, 1.4, 0.96882, 1, 0.0941334, 0.409561, -0.907413, -0.155763, 0.423454, -0.892426, 0.15393, 0.666439, -0.729496, -0.094932, 0.693092, -0.714571
