frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.752426, 1, 39.5162, 4.53415, 631.489, 0.233102, -0.150931, -0.00076109
2, 0.0333333, 0.772035, 1, 38.7112, 4.27069, 625.235, 0.256852, -0.135079, 0.00242737
3, 0.0666667, 0.769625, 1, 38.2691, 3.94469, 621.043, 0.271878, -0.127957, 0.00421297
4, 0.1, 0.768285, 1, 37.9693, 3.74829, 616.921, 0.295723, -0.123345, 0.00472812
5, 0.133333, 0.764049, 1, 37.9231, 3.59441, 615.472, 0.304951, -0.123541, 0.00569659
6, 0.166667, 0.765662, 1, 37.6813, 3.51155, 613.106, 0.31699, -0.121978, 0.00745449
7, 0.2, 0.790563, 1, 37.8894, 2.35225, 623.239, 0.335211, -0.11809, 0.00377497
8, 0.233333, 0.830803, 1, 35.8009, 1.77654, 605.504, 0.319145, -0.0882706, -0.00576776
9, 0.266667, 0.903025, 1, 35.4323, 2.07061, 602.269, 0.305933, -0.0884561, -0.00710985
10, 0.3, 0.950669, 1, 35.0093, 1.97479, 596.505, 0.323698, -0.0792869, -0.00386221
11, 0.333333, 0.9688, 1, 35.465, 1.73064, 595.848, 0.320327, -0.0787184, -0.00638194
12, 0.366667, 0.976402, 1, 35.5323, 1.92845, 596.251, 0.331131, -0.0737817, -0.00492341
13, 0.4, 0.981176, 1, 35.7135, 1.72267, 594.262, 0.333094, -0.0796125, -0.00723572
14, 0.433333, 0.982814, 1, 36.0084, 1.96598, 595.255, 0.336821, -0.0821653, -0.00827343
15, 0.466667, 0.982505, 1, 35.7467, 1.94071, 595.202, 0.340038, -0.0778626, -0.00851677
16, 0.5, 0.984167, 1, 35.7236, 1.73658, 594.902, 0.340991, -0.0765235, -0.00814266
17, 0.533333, 0.984472, 1, 35.6791, 1.46383, 596.192, 0.341171, -0.0737593, -0.00821164
18, 0.566667, 0.982994, 1, 35.6728, 1.38819, 597.22, 0.341554, -0.0725986, -0.00968822
19, 0.6, 0.98163, 1, 35.412, 0.890719, 598.383, 0.337261, -0.0701268, -0.0107788
20, 0.633333, 0.981454, 1, 35.296, 0.812361, 597.141, 0.339864, -0.0703658, -0.00960788
21, 0.666667, 0.980967, 1, 35.1632, 0.557116, 596.88, 0.342175, -0.0676042, -0.010384
22, 0.7, 0.980316, 1, 35.3174, 0.402492, 597.036, 0.343796, -0.0709006, -0.00980242
23, 0.733333, 0.982384, 1, 35.3196, 0.113273, 597.009, 0.341301, -0.0714749, -0.0124651
24, 0.766667, 0.981103, 1, 35.6937, 0.0527864, 598.349, 0.344046, -0.0719104, -0.00677464
25, 0.8, 0.980605, 1, 36.2955, -0.0626361, 600.85, 0.348166, -0.0742373, 0.00178024
26, 0.833333, 0.980536, 1, 36.3285, 0.134062, 601.42, 0.350088, -0.0744237, 0.00424701
27, 0.866667, 0.980852, 1, 36.3106, 0.137963, 601.051, 0.347157, -0.0758571, 0.00478132
28, 0.9, 0.980292, 1, 36.4111, 0.197382, 602.665, 0.348321, -0.0739771, 0.0041979
29, 0.933333, 0.979743, 1, 36.221, 0.0927898, 601.924, 0.353282, -0.072319, 0.00603983
30, 0.966667, 0.980063, 1, 36.3152, 5.78201e-005, 601.948, 0.349775, -0.0732978, 0.00677949
31, 1, 0.979408, 1, 36.3348, -0.116411, 601.593, 0.348997, -0.0745323, 0.00574852
32, 1.03333, 0.979272, 1, 36.3308, -0.116915, 601.629, 0.347788, -0.0745091, 0.00555317
33, 1.06667, 0.980975, 1, 36.3324, 0.0840565, 602.441, 0.346514, -0.0734666, 0.00595115
34, 1.1, 0.980232, 1, 36.2329, 0.0249089, 602.654, 0.345905, -0.0732287, 0.00534558
35, 1.13333, 0.980501, 1, 36.1609, -0.156169, 603.051, 0.342528, -0.0729464, 0.0045221
36, 1.16667, 0.981009, 1, 36.2158, -0.115955, 602.458, 0.342074, -0.0736679, 0.00214061
37, 1.2, 0.980787, 1, 36.1318, -0.271568, 603, 0.342602, -0.074609, 0.00351249
38, 1.23333, 0.98124, 1, 36.0899, -0.0718292, 601.923, 0.33973, -0.0746409, 0.00324496
39, 1.26667, 0.981816, 1, 36.1141, -0.0701574, 602.141, 0.343765, -0.0747221, 0.0034519
40, 1.3, 0.980179, 1, 35.999, 0.0604905, 601.633, 0.340055, -0.0747752, 0.00275228
41, 1.33333, 0.980838, 1, 36.0633, -0.0408259, 602.638, 0.337489, -0.073505, 0.00419052
42, 1.36667, 0.982207, 1, 36.0409, 0.00725467, 602.278, 0.344396, -0.0749497, 0.00484484
43, 1.4, 0.981496, 1, 36.3912, 0.0198418, 604.504, 0.343953, -0.0779303, 0.00669294
44, 1.43333, 0.981461, 1, 36.3684, 0.0113232, 604.245, 0.344819, -0.0775082, 0.00669847
45, 1.46667, 0.980177, 1, 36.8157, 0.240552, 607.212, 0.350898, -0.0760867, 0.0104686
46, 1.5, 0.980205, 1, 36.7674, 0.0934441, 607.612, 0.34639, -0.0733782, 0.011333
47, 1.53333, 0.980069, 1, 36.9374, 0.135064, 608.003, 0.349209, -0.0763982, 0.0130227
48, 1.56667, 0.979324, 1, 36.9424, -0.0851374, 607.771, 0.342336, -0.0781428, 0.0123592
49, 1.6, 0.980322, 1, 37.0524, 0.136379, 607.647, 0.344718, -0.0787531, 0.0133791
50, 1.63333, 0.980205, 1, 36.8675, -0.124514, 608.682, 0.342073, -0.0754387, 0.0133301
51, 1.66667, 0.980688, 1, 37.3239, -0.214077, 608.924, 0.338773, -0.0763823, 0.012079
52, 1.7, 0.980247, 1, 37.1576, -0.0623243, 608.836, 0.338543, -0.0770773, 0.0131476
53, 1.73333, 0.980853, 1, 37.12, -0.437577, 608.559, 0.340465, -0.078263, 0.0136205
54, 1.76667, 0.980588, 1, 37.1861, -0.189718, 609.418, 0.344998, -0.0782923, 0.0133508
55, 1.8, 0.981438, 1, 37.5599, -0.0623344, 610.205, 0.344392, -0.07927, 0.0129681
