frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.986617, 1, 0, 0, 0, 0, 0, 0.770291, 0, 0, 0.618063, 0, 0, 0, 1.10983, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.986843, 1, 0, 0, 0, 0, 0, 0.63825, 0, 0, 0.754142, 0, 0, 0.660421, 0.999202, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.986994, 1, 0, 0, 0.563092, 0, 0, 0.854639, 0, 0, 0.53431, 0.553833, 0, 0, 1.36954, 0, 1, 0, 0, 1, 0, 0
4, 0.1, 0.987024, 1, 0, 0, 0.530849, 0, 0, 0.8804, 0, 0, 0.601026, 0.67034, 0, 0.587564, 1.29179, 0, 1, 0, 0, 1, 0, 0
5, 0.133333, 0.986978, 1, 0, 0.51952, 0.575054, 0, 0, 0.846323, 0, 0, 0.625462, 0.560952, 0, 0, 1.42263, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.987015, 1, 0, 0, 0.542684, 0, 0, 0.800203, 0, 0, 0.713508, 0.577297, 0, 0, 1.30534, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.986662, 1, 0.542345, 0, 0.787927, 0, 0, 0.87488, 0, 0, 0.630447, 0.532044, 0, 0, 0.989678, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.98718, 1, 0, 0.615783, 0.725103, 0, 0, 0.740129, 0, 0, 0.86483, 0.561045, 0, 0.627228, 0.821319, 0, 0, 0, 0, 1, 0, 0
9, 0.266667, 0.987397, 1, 0, 0, 0.733167, 0, 0, 0.633488, 0, 0, 0.880679, 0.555791, 0, 0, 1.30802, 0, 0, 0, 0, 1, 0, 0
10, 0.3, 0.987613, 1, 0, 0, 0.877123, 0, 0, 0, 0, 0, 0.870242, 0.663418, 0, 0.580975, 1.26943, 0, 0, 0, 0, 1, 0, 0
11, 0.333333, 0.987086, 1, 0, 0, 0.764758, 0, 0, 0.618636, 0, 0, 0.846886, 0.576304, 0, 0, 1.21368, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.987774, 1, 0, 0, 0.705061, 0, 0, 0.512853, 0, 0, 1.12526, 0.580598, 0, 0.596008, 0.876548, 0, 0, 0, 0, 0, 0, 0
13, 0.4, 0.987291, 1, 0, 0, 0.880702, 0, 0, 0, 0, 0, 0.792282, 0, 0, 0, 1.06077, 0, 0, 0, 0, 1, 0, 0
14, 0.433333, 0.987833, 1, 0, 0.530912, 0.914119, 0, 0, 0, 0, 0, 0.996431, 0, 0, 0.845427, 0.572311, 0, 0, 0, 0, 1, 0, 0
15, 0.466667, 0.987887, 1, 0, 0.520377, 0.884573, 0, 0, 0.551135, 0, 0, 1.08126, 0.525897, 0, 0.513504, 1.49122, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.986763, 1, 0, 0, 0.835854, 0, 0, 0, 0, 0, 0.944187, 0, 0, 0, 1.25361, 0, 0, 0, 0, 1, 0, 0
17, 0.533333, 0.986957, 1, 0, 0.633403, 0.990393, 0, 0, 0.742414, 0, 0, 0.877469, 0, 0, 0.526315, 1.15725, 0, 0, 0, 0, 1, 0, 0
18, 0.566667, 0.987363, 1, 0, 0, 0.958464, 0, 0, 0.545228, 0, 0, 1.06502, 0.521838, 0, 0, 1.16961, 0, 0, 0, 0, 1, 0, 1
19, 0.6, 0.986839, 1, 0, 0.691685, 1.16033, 0, 0, 0.882798, 0, 0, 0.98154, 0.62201, 0, 0, 1.515, 0, 0, 0, 0, 1, 0, 1
