frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.841106, 1, 0.0252519, 0.38442, -0.922813, -0.201539, 0.365456, -0.908749, -0.0779229, 0.568785, -0.818787, -0.301197, 0.556825, -0.774097
2, 0.0333333, 0.847567, 1, 0.0125474, 0.383157, -0.923598, -0.200397, 0.36628, -0.908669, -0.0868971, 0.582336, -0.80829, -0.296328, 0.571966, -0.764882
3, 0.0666667, 0.88105, 1, 0.0104324, 0.364489, -0.931149, -0.208676, 0.366379, -0.906764, -0.0927184, 0.573686, -0.81381, -0.305298, 0.579473, -0.755648
4, 0.1, 0.885095, 1, 0.00884989, 0.361683, -0.932259, -0.208848, 0.364842, -0.907344, -0.0964584, 0.574693, -0.812664, -0.307341, 0.581274, -0.753433
5, 0.133333, 0.88463, 1, 0.00952762, 0.360943, -0.932539, -0.210719, 0.365441, -0.90667, -0.0971092, 0.573838, -0.813191, -0.310185, 0.581542, -0.75206
6, 0.166667, 0.884558, 1, 0.00891541, 0.360779, -0.932609, -0.208164, 0.365415, -0.90727, -0.0976244, 0.573945, -0.813054, -0.307647, 0.581779, -0.752919
7, 0.2, 0.882295, 1, 0.0253374, 0.336069, -0.941496, -0.217469, 0.364131, -0.905602, -0.0826421, 0.550641, -0.830641, -0.314727, 0.580114, -0.751276
8, 0.233333, 0.87451, 1, 0.0615547, 0.358406, -0.931534, -0.213916, 0.376203, -0.901505, -0.0420576, 0.568253, -0.821778, -0.308048, 0.591129, -0.745434
9, 0.266667, 0.879775, 1, 0.0159335, 0.363866, -0.931315, -0.208519, 0.375247, -0.903166, -0.0899384, 0.574517, -0.813536, -0.306217, 0.589021, -0.747854
10, 0.3, 0.879821, 1, 0.0291693, 0.372578, -0.927542, -0.209036, 0.38166, -0.900355, -0.0774454, 0.580633, -0.810474, -0.307484, 0.593743, -0.743588
11, 0.333333, 0.874092, 1, 0.0423289, 0.372083, -0.927234, -0.18382, 0.369104, -0.911028, -0.0632321, 0.579999, -0.812159, -0.284063, 0.583496, -0.760815
12, 0.366667, 0.88394, 1, 0.0371825, 0.371045, -0.92787, -0.20358, 0.373642, -0.904957, -0.0674664, 0.579031, -0.81251, -0.301317, 0.587159, -0.751301
13, 0.4, 0.876042, 1, 0.032836, 0.372928, -0.927279, -0.199598, 0.379137, -0.903557, -0.0722449, 0.582635, -0.809517, -0.297453, 0.593392, -0.747936
14, 0.433333, 0.882149, 1, 0.0603468, 0.36356, -0.929614, -0.188464, 0.37926, -0.905894, -0.0521675, 0.572181, -0.818467, -0.292259, 0.592937, -0.75034
15, 0.466667, 0.884777, 1, 0.0316191, 0.366238, -0.929984, -0.182717, 0.390834, -0.902144, -0.0740363, 0.574493, -0.815154, -0.279182, 0.601889, -0.748189
16, 0.5, 0.885026, 1, 0.0304173, 0.377459, -0.925526, -0.197754, 0.387317, -0.900488, -0.0738461, 0.584234, -0.808219, -0.294253, 0.598678, -0.744983
17, 0.533333, 0.870495, 1, 0.0211446, 0.393495, -0.919083, -0.21022, 0.388167, -0.897292, -0.0813212, 0.600763, -0.795281, -0.306558, 0.601357, -0.737829
18, 0.566667, 0.871446, 1, 0.0189162, 0.390098, -0.920579, -0.205383, 0.3867, -0.899045, -0.0857026, 0.597743, -0.797094, -0.303725, 0.599986, -0.740114
19, 0.6, 0.833455, 1, -0.0161687, 0.417036, -0.908746, -0.189002, 0.39066, -0.900923, -0.113719, 0.62201, -0.774707, -0.285144, 0.60303, -0.745016
20, 0.633333, 0.828843, 1, -0.00639373, 0.428865, -0.903346, -0.192241, 0.408564, -0.892255, -0.0998533, 0.633515, -0.76726, -0.283148, 0.620933, -0.730937
21, 0.666667, 0.879824, 1, 0.0200414, 0.403856, -0.914603, -0.207723, 0.400758, -0.892325, -0.0805939, 0.612274, -0.786528, -0.301776, 0.615822, -0.727801
