frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.959576, 1, 50.4184, -56.3674, 526.206, 0.111377, 0.0237814, 0.0653677
2, 0.0333333, 0.95839, 1, 50.3311, -56.2881, 526.322, 0.103867, 0.0241265, 0.0684188
3, 0.0666667, 0.958353, 1, 50.3095, -56.2634, 526.511, 0.0997413, 0.0228387, 0.0699437
4, 0.1, 0.958284, 1, 50.3116, -56.2623, 526.727, 0.0978762, 0.022356, 0.0706044
5, 0.133333, 0.958207, 1, 50.3027, -56.2447, 526.681, 0.0968825, 0.0222556, 0.0708003
6, 0.166667, 0.958289, 1, 50.3123, -56.256, 526.81, 0.0969463, 0.0226067, 0.0706342
7, 0.2, 0.958213, 1, 50.3143, -56.2563, 526.828, 0.0967245, 0.0224974, 0.0706219
8, 0.233333, 0.95811, 1, 50.3159, -56.2593, 526.854, 0.0964973, 0.0224473, 0.0705951
9, 0.266667, 0.960724, 1, 50.1282, -55.9232, 525.657, 0.104646, 0.0155355, 0.0679512
10, 0.3, 0.966416, 1, 50.3145, -56.3843, 524.409, 0.104618, 0.00658625, 0.0654066
11, 0.333333, 0.968979, 1, 50.4974, -56.2425, 523.702, 0.104107, 0.0039049, 0.0647701
12, 0.366667, 0.969253, 1, 49.8861, -55.0342, 522.464, 0.112991, 0.0093719, 0.0645727
13, 0.4, 0.964423, 1, 49.2921, -54.3243, 523.822, 0.120036, 0.0183782, 0.0638543
14, 0.433333, 0.964318, 1, 49.1649, -54.2426, 524.575, 0.120105, 0.0271568, 0.0646182
15, 0.466667, 0.961512, 1, 49.8005, -54.1338, 527.257, 0.121708, 0.0273809, 0.0676695
16, 0.5, 0.959441, 1, 49.9976, -54.0119, 527.641, 0.130349, 0.0277461, 0.0679186
17, 0.533333, 0.960062, 1, 49.7772, -54.2459, 527.054, 0.136952, 0.0238295, 0.0708354
18, 0.566667, 0.961733, 1, 49.9056, -53.6993, 525.95, 0.149845, 0.0207396, 0.0706277
19, 0.6, 0.962065, 1, 50.2557, -52.5767, 525.333, 0.165092, 0.01936, 0.0717977
20, 0.633333, 0.958801, 1, 50.7835, -51.4862, 524.685, 0.179198, 0.0174571, 0.0739878
21, 0.666667, 0.957517, 1, 50.8229, -51.4396, 524.709, 0.184938, 0.0156191, 0.0752447
22, 0.7, 0.959609, 1, 51.2684, -51.8608, 524.567, 0.188179, 0.0118225, 0.0724815
23, 0.733333, 0.956883, 1, 51.9395, -51.6468, 523.904, 0.195835, 0.00580451, 0.0718408
24, 0.766667, 0.956443, 1, 52.417, -51.3281, 524.199, 0.207799, -0.00020319, 0.0684182
25, 0.8, 0.958383, 1, 52.9565, -51.258, 523.612, 0.216463, -0.00871923, 0.0650281
