frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.890368, 1, -0.0428474, 0.106548, -0.993384, -0.227411, 0.160611, -0.960463, 0.115766, 0.377721, -0.918654, -0.0703251, 0.43288, -0.898704
2, 0.0333333, 0.900633, 1, -0.0568981, 0.11438, -0.991806, -0.2395, 0.167664, -0.95631, 0.0845473, 0.436274, -0.895833, -0.099872, 0.487494, -0.867396
3, 0.0666667, 0.900345, 1, -0.0346416, 0.117711, -0.992443, -0.236399, 0.17884, -0.955056, 0.102903, 0.474386, -0.874282, -0.100528, 0.53208, -0.840705
4, 0.1, 0.913952, 1, -0.0771709, 0.126564, -0.988952, -0.178671, 0.184026, -0.966546, 0.0539683, 0.504149, -0.861929, -0.0480393, 0.555859, -0.829887
5, 0.133333, 0.905317, 1, -0.0371347, 0.118118, -0.992305, -0.228957, 0.183377, -0.956008, 0.0928854, 0.497301, -0.862592, -0.10027, 0.557252, -0.824267
6, 0.166667, 0.919848, 1, -0.0434237, 0.115283, -0.992383, -0.224908, 0.183313, -0.956981, 0.0763884, 0.505305, -0.859553, -0.105789, 0.567018, -0.816884
7, 0.2, 0.910569, 1, -0.0595731, 0.112218, -0.991896, -0.205124, 0.169657, -0.963919, 0.0578005, 0.505191, -0.86107, -0.0879779, 0.557595, -0.825438
8, 0.233333, 0.901233, 1, -0.0531433, 0.111233, -0.992372, -0.219389, 0.175557, -0.959713, 0.0662855, 0.505204, -0.860451, -0.100456, 0.563518, -0.819973
9, 0.266667, 0.895329, 1, -0.0550283, 0.108891, -0.992529, -0.200838, 0.172383, -0.964338, 0.0664934, 0.498044, -0.864599, -0.0796284, 0.555934, -0.827403
10, 0.3, 0.893133, 1, -0.063793, 0.113286, -0.991512, -0.178362, 0.156541, -0.971433, 0.0608967, 0.500348, -0.86368, -0.0539884, 0.540591, -0.839551
11, 0.333333, 0.88551, 1, -0.052026, 0.116756, -0.991797, -0.216347, 0.185916, -0.958452, 0.0752985, 0.508697, -0.857646, -0.0900404, 0.570688, -0.816216
12, 0.366667, 0.871814, 1, -0.0256061, 0.12072, -0.992356, -0.197032, 0.175232, -0.96461, 0.10463, 0.506678, -0.855763, -0.0674187, 0.558506, -0.826756
13, 0.4, 0.886205, 1, -0.0384362, 0.144153, -0.988809, -0.183057, 0.196403, -0.963284, 0.0953085, 0.530271, -0.842454, -0.0502396, 0.578387, -0.814214
14, 0.433333, 0.883509, 1, -0.0417093, 0.140966, -0.989136, -0.20155, 0.197668, -0.959325, 0.0923401, 0.530821, -0.842438, -0.0688198, 0.582178, -0.810144
15, 0.466667, 0.87224, 1, -0.0330042, 0.136756, -0.990055, -0.189526, 0.199452, -0.961405, 0.101785, 0.530508, -0.841547, -0.0558875, 0.587307, -0.807432
16, 0.5, 0.8674, 1, -0.0345818, 0.13964, -0.989598, -0.186751, 0.199079, -0.962025, 0.10205, 0.530356, -0.841611, -0.0512884, 0.58444, -0.809814
17, 0.533333, 0.877389, 1, -0.0396345, 0.150118, -0.987873, -0.188787, 0.195195, -0.962423, 0.0952153, 0.537243, -0.838036, -0.0550573, 0.578974, -0.813485
18, 0.566667, 0.881602, 1, -0.0348707, 0.146332, -0.988621, -0.19162, 0.200967, -0.960674, 0.0998757, 0.538568, -0.836641, -0.0581524, 0.588193, -0.806627
19, 0.6, 0.884165, 1, -0.0375826, 0.141786, -0.989184, -0.193357, 0.208672, -0.958681, 0.0949378, 0.535664, -0.839077, -0.0621835, 0.595206, -0.801163
20, 0.633333, 0.887401, 1, -0.0346177, 0.149537, -0.98815, -0.193462, 0.207558, -0.958901, 0.0998407, 0.540638, -0.83531, -0.0604194, 0.59287, -0.803029
21, 0.666667, 0.889114, 1, -0.022856, 0.152811, -0.987991, -0.206148, 0.195944, -0.958702, 0.111833, 0.547637, -0.829208, -0.0730812, 0.587408, -0.805985
22, 0.7, 0.881431, 1, 0.00638117, 0.150936, -0.988523, -0.197453, 0.19153, -0.96142, 0.142614, 0.543974, -0.826894, -0.0624703, 0.58363, -0.809613
23, 0.733333, 0.869516, 1, -0.000665919, 0.170985, -0.985273, -0.198669, 0.21759, -0.955607, 0.135878, 0.568043, -0.811705, -0.0637879, 0.611269, -0.788848
24, 0.766667, 0.85665, 1, -0.0114378, 0.177302, -0.98409, -0.205132, 0.226196, -0.952238, 0.128304, 0.57212, -0.810072, -0.067232, 0.616989, -0.784094
25, 0.8, 0.863545, 1, -0.02048, 0.168969, -0.985409, -0.170604, 0.211855, -0.962295, 0.128526, 0.565748, -0.8145, -0.0227648, 0.606243, -0.794954
26, 0.833333, 0.867316, 1, -0.02041, 0.160011, -0.986904, -0.199795, 0.226927, -0.953198, 0.12729, 0.554443, -0.822429, -0.0540307, 0.614831, -0.786806
27, 0.866667, 0.852465, 1, -0.0398416, 0.158568, -0.986544, -0.192229, 0.210176, -0.958579, 0.109155, 0.55951, -0.821604, -0.044884, 0.606197, -0.794047
28, 0.9, 0.85225, 1, -0.0418269, 0.164151, -0.985548, -0.172184, 0.220808, -0.959998, 0.10516, 0.565237, -0.818198, -0.0264824, 0.615963, -0.78733
29, 0.933333, 0.843049, 1, -0.0388937, 0.17543, -0.983723, -0.163566, 0.215011, -0.962817, 0.107857, 0.575148, -0.810908, -0.0177311, 0.612062, -0.790611
30, 0.966667, 0.865992, 1, -0.0224135, 0.153412, -0.987908, -0.174001, 0.248799, -0.952797, 0.125368, 0.554512, -0.822678, -0.0280806, 0.637875, -0.769628
31, 1, 0.872926, 1, -0.0284945, 0.17273, -0.984557, -0.189393, 0.222987, -0.956246, 0.118265, 0.570509, -0.812732, -0.044072, 0.616792, -0.785892
32, 1.03333, 0.861458, 1, -0.0297296, 0.162866, -0.9862, -0.195238, 0.219495, -0.955879, 0.116678, 0.566962, -0.815439, -0.0505526, 0.617962, -0.784581
33, 1.06667, 0.849389, 1, 0.0149574, 0.166262, -0.985968, -0.191318, 0.248272, -0.94961, 0.162899, 0.561853, -0.81104, -0.0449641, 0.637099, -0.769469
34, 1.1, 0.865334, 1, 0.0259988, 0.160674, -0.986665, -0.193327, 0.226511, -0.95463, 0.172404, 0.560323, -0.810133, -0.0479717, 0.623619, -0.780255
35, 1.13333, 0.863623, 1, 0.0147885, 0.163975, -0.986354, -0.193357, 0.239875, -0.951353, 0.16343, 0.556605, -0.814544, -0.0461931, 0.627256, -0.777442
36, 1.16667, 0.864166, 1, -0.00299367, 0.15702, -0.987591, -0.183548, 0.232921, -0.955017, 0.147308, 0.554029, -0.819361, -0.034844, 0.623243, -0.781252
37, 1.2, 0.863765, 1, 0.0425643, 0.164479, -0.985462, -0.21729, 0.228225, -0.949051, 0.196313, 0.548237, -0.812956, -0.0650349, 0.611584, -0.788502
38, 1.23333, 0.863895, 1, 0.0273013, 0.153321, -0.987799, -0.20719, 0.239405, -0.948556, 0.181578, 0.544394, -0.818941, -0.0549953, 0.62434, -0.779214
39, 1.26667, 0.858513, 1, 0.0128525, 0.154737, -0.987872, -0.188439, 0.23759, -0.952912, 0.165709, 0.53963, -0.825433, -0.0373686, 0.616208, -0.786696
40, 1.3, 0.86719, 1, 0.00872839, 0.165224, -0.986217, -0.185656, 0.226306, -0.9562, 0.160042, 0.549787, -0.81983, -0.0357658, 0.60784, -0.793254
41, 1.33333, 0.862803, 1, 0.0141497, 0.143238, -0.989587, -0.212807, 0.244238, -0.946077, 0.164842, 0.529958, -0.831848, -0.0648098, 0.621008, -0.781121
42, 1.36667, 0.866133, 1, 0.00330579, 0.146961, -0.989137, -0.220721, 0.214123, -0.951543, 0.152082, 0.535473, -0.830746, -0.0743099, 0.597305, -0.798564
43, 1.4, 0.869831, 1, 0.0274877, 0.142837, -0.989364, -0.193032, 0.202363, -0.960098, 0.170713, 0.529992, -0.830642, -0.0511214, 0.587369, -0.807703
44, 1.43333, 0.889669, 1, 0.0119423, 0.140663, -0.989985, -0.188639, 0.188824, -0.963722, 0.157783, 0.525211, -0.836217, -0.0440947, 0.572036, -0.819042
45, 1.46667, 0.891401, 1, -0.00741762, 0.129945, -0.991493, -0.198837, 0.192424, -0.960956, 0.13491, 0.516368, -0.845673, -0.0585275, 0.573366, -0.817206
46, 1.5, 0.873956, 1, 0.0345789, 0.120801, -0.992074, -0.200802, 0.185782, -0.961854, 0.179269, 0.496673, -0.849222, -0.0576672, 0.55919, -0.827032
47, 1.53333, 0.87912, 1, -0.00850026, 0.122954, -0.992376, -0.21235, 0.198308, -0.95686, 0.141603, 0.501009, -0.853779, -0.0651912, 0.568724, -0.819941
48, 1.56667, 0.859765, 1, -0.024068, 0.137463, -0.990214, -0.220442, 0.199836, -0.95471, 0.124449, 0.514545, -0.848384, -0.0751262, 0.569323, -0.818674
49, 1.6, 0.850316, 1, 0.0366559, 0.147826, -0.988334, -0.212684, 0.192383, -0.957995, 0.18559, 0.510199, -0.839793, -0.0655572, 0.553854, -0.830029
50, 1.63333, 0.859084, 1, 0.0141811, 0.148698, -0.988781, -0.201233, 0.181478, -0.962586, 0.161, 0.511649, -0.843975, -0.0559991, 0.543769, -0.837364
51, 1.66667, 0.886491, 1, -0.0509216, 0.161066, -0.985629, -0.135547, 0.206201, -0.969076, 0.0984611, 0.520818, -0.84797, 0.0120126, 0.560768, -0.827886
52, 1.7, 0.854263, 1, -0.0267112, 0.139752, -0.989826, -0.202555, 0.192023, -0.96026, 0.122085, 0.497669, -0.858732, -0.056755, 0.54343, -0.837533
53, 1.73333, 0.84811, 1, -0.00616536, 0.153421, -0.988142, -0.20954, 0.200735, -0.956974, 0.142551, 0.500686, -0.853811, -0.0637412, 0.542543, -0.837606
54, 1.76667, 0.842059, 1, -0.028366, 0.148546, -0.988499, -0.197683, 0.189737, -0.961728, 0.119046, 0.492409, -0.862184, -0.0529772, 0.528113, -0.84752
55, 1.8, 0.868232, 1, -0.0216265, 0.158963, -0.987048, -0.22529, 0.20733, -0.951976, 0.129012, 0.496945, -0.858138, -0.0785056, 0.537466, -0.839623
56, 1.83333, 0.854998, 1, -0.00899258, 0.152623, -0.988244, -0.213436, 0.204898, -0.955229, 0.137859, 0.485626, -0.863228, -0.0701658, 0.530422, -0.844825
57, 1.86667, 0.867269, 1, -0.0213307, 0.165121, -0.986043, -0.234643, 0.197684, -0.951769, 0.129542, 0.496219, -0.858479, -0.0872262, 0.521744, -0.848631
58, 1.9, 0.873305, 1, -0.012166, 0.161297, -0.986831, -0.233749, 0.197055, -0.952119, 0.138233, 0.485224, -0.863394, -0.086851, 0.513878, -0.853455
59, 1.93333, 0.874085, 1, -0.0284626, 0.176435, -0.983901, -0.218384, 0.210334, -0.952926, 0.123798, 0.493686, -0.860784, -0.0694946, 0.520538, -0.851006
60, 1.96667, 0.901576, 1, -0.0376385, 0.186562, -0.981722, -0.16319, 0.200413, -0.966025, 0.11174, 0.511693, -0.851871, -0.0150547, 0.522842, -0.852297
61, 2, 0.888399, 1, -0.0385815, 0.168214, -0.984995, -0.212972, 0.209424, -0.95435, 0.110166, 0.486161, -0.866897, -0.0680875, 0.518721, -0.852228
62, 2.03333, 0.889662, 1, -0.011883, 0.17278, -0.984889, -0.219847, 0.187676, -0.957312, 0.136087, 0.489187, -0.861496, -0.0740302, 0.497861, -0.864091
63, 2.06667, 0.884457, 1, -0.0143345, 0.167304, -0.985801, -0.213978, 0.209833, -0.954035, 0.134547, 0.479055, -0.867412, -0.0690193, 0.512317, -0.856019
64, 2.1, 0.887125, 1, -0.0219, 0.165875, -0.985904, -0.228654, 0.207769, -0.951078, 0.132277, 0.475633, -0.869641, -0.0789374, 0.506891, -0.858388
65, 2.13333, 0.888869, 1, -0.0264812, 0.164664, -0.985994, -0.227073, 0.205064, -0.952043, 0.127246, 0.477137, -0.869568, -0.0777452, 0.50679, -0.858557
66, 2.16667, 0.883233, 1, -0.0447737, 0.169336, -0.984541, -0.225627, 0.20286, -0.952859, 0.107191, 0.477593, -0.872018, -0.0776588, 0.501288, -0.861789
67, 2.2, 0.888458, 1, -0.033627, 0.188022, -0.981589, -0.153692, 0.224146, -0.96236, 0.117166, 0.501201, -0.857362, -0.00587526, 0.530482, -0.847676
68, 2.23333, 0.860076, 1, -0.0165724, 0.176823, -0.984103, -0.221988, 0.189901, -0.956378, 0.131833, 0.479577, -0.86754, -0.0757492, 0.485243, -0.871092
69, 2.26667, 0.867978, 1, 0.0162661, 0.181509, -0.983255, -0.236604, 0.201576, -0.950466, 0.1639, 0.488933, -0.856785, -0.0916056, 0.499774, -0.861298
70, 2.3, 0.878452, 1, -0.0217315, 0.178855, -0.983635, -0.207878, 0.187977, -0.959923, 0.126162, 0.489279, -0.862954, -0.061612, 0.492197, -0.868301
71, 2.33333, 0.880192, 1, -0.00452215, 0.182274, -0.983237, -0.23665, 0.195485, -0.951726, 0.142332, 0.491579, -0.859123, -0.0922144, 0.496235, -0.863277
72, 2.36667, 0.880477, 1, -0.0223351, 0.189439, -0.981638, -0.23265, 0.198953, -0.951994, 0.118758, 0.501519, -0.856957, -0.0938316, 0.502848, -0.859267
73, 2.4, 0.90336, 1, -0.0384426, 0.186806, -0.981644, -0.228318, 0.198445, -0.953148, 0.103105, 0.49933, -0.860255, -0.0892182, 0.502738, -0.859823
74, 2.43333, 0.890615, 1, -0.0647247, 0.226747, -0.971801, -0.195194, 0.247215, -0.949096, 0.0717535, 0.546904, -0.834115, -0.0613603, 0.560094, -0.826153
75, 2.46667, 0.874407, 1, -0.0583088, 0.229115, -0.971651, -0.251966, 0.235026, -0.938763, 0.0773263, 0.538617, -0.838995, -0.119147, 0.535457, -0.836116
76, 2.5, 0.88086, 1, -0.0524542, 0.219285, -0.97425, -0.248188, 0.235633, -0.939617, 0.0805562, 0.530979, -0.843547, -0.118619, 0.537082, -0.835148
77, 2.53333, 0.880789, 1, -0.0507221, 0.221961, -0.973735, -0.247637, 0.235304, -0.939844, 0.0821075, 0.532675, -0.842327, -0.118008, 0.536261, -0.835762
78, 2.56667, 0.887762, 1, -0.0256793, 0.223267, -0.974419, -0.244003, 0.238935, -0.939879, 0.107586, 0.537004, -0.836691, -0.113901, 0.542359, -0.83239
