frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.947066, 1, 0, 0, 0, 0, 0.814694, 0.600802, 0.88072, 2.2015, 0.81247, 0, 0, 0, 1.64519, 0, 0, 1, 0, 1, 1, 0
2, 0.0333333, 0.945477, 1, 0, 0, 0, 0.554339, 0.912355, 1.06765, 1.01595, 2.42558, 1.05451, 0, 0, 0.694111, 1.49571, 0, 0, 1, 0, 1, 1, 0
3, 0.0666667, 0.945722, 1, 0, 0, 0, 0.567217, 0.892917, 0.856005, 1.03041, 2.37981, 0.864534, 0.577535, 0, 0, 1.5857, 0, 0, 1, 0, 1, 1, 0
4, 0.1, 0.946397, 1, 0, 0, 0, 0.516737, 0.89796, 1.04917, 1.00918, 2.40472, 0.821627, 0.615816, 0, 0, 1.37423, 0, 0, 1, 0, 1, 1, 0
5, 0.133333, 0.945985, 1, 0, 0, 0, 0.557417, 0.889972, 0.842148, 1.01859, 2.43244, 0.887095, 0.579975, 0, 0.506512, 1.49908, 0, 0, 1, 0, 1, 1, 0
6, 0.166667, 0.946643, 1, 0, 0, 0, 0, 0.935345, 0.833471, 1.0219, 2.47747, 0.777496, 0.746254, 0, 0.525358, 1.61781, 0, 0, 1, 0, 1, 1, 0
7, 0.2, 0.950296, 1, 0, 0, 0, 0, 0.875064, 0, 0.96191, 2.25184, 0.804622, 0.580733, 0, 0, 1.39872, 0, 1, 1, 0, 1, 1, 0
8, 0.233333, 0.949289, 1, 0, 0, 0, 0.517834, 1.06614, 0.776965, 1.09283, 2.21603, 1.07731, 0.686794, 0, 0, 1.04169, 0, 1, 1, 0, 1, 1, 0
9, 0.266667, 0.953737, 1, 0, 0, 0, 0, 0.823028, 1.27419, 0.781529, 1.74477, 0.747888, 0, 0, 0.623267, 0, 0, 1, 1, 0, 1, 1, 0
10, 0.3, 0.950939, 1, 0, 0, 0, 0, 0.809884, 0.925532, 0.725036, 1.75786, 0.709104, 0.582509, 0, 0.563854, 0.772308, 0, 1, 1, 0, 1, 1, 1
11, 0.333333, 0.952068, 1, 0, 0, 0, 0, 0.799151, 1.12788, 0.640748, 1.64432, 0.543416, 0.570213, 0, 0.565332, 0.692158, 0, 1, 1, 0, 1, 1, 1
12, 0.366667, 0.952455, 1, 0, 0, 0.697188, 0, 0.958942, 0.547714, 0.721191, 1.45923, 0.52371, 0.93128, 0, 0.61013, 0.955712, 0, 1, 1, 0, 1, 0, 1
13, 0.4, 0.953167, 1, 0, 0, 1.66195, 0, 1.53895, 1.01157, 1.36733, 1.68384, 0.615372, 1.08834, 0, 1.6732, 2.19748, 0, 1, 1, 1, 0, 0, 1
14, 0.433333, 0.942541, 1, 0, 0, 1.33959, 0, 1.17711, 0.749499, 0.874979, 1.49016, 0.600401, 0.990953, 0, 1.16125, 1.44676, 0, 1, 1, 0, 1, 0, 1
15, 0.466667, 0.94735, 1, 0, 0, 0.513847, 0.555584, 0.797531, 0.576, 0.770622, 1.75224, 0, 0, 0, 0, 1.45226, 0, 1, 1, 0, 1, 0, 1
16, 0.5, 0.942793, 1, 0, 0, 0, 0, 0.864992, 0.776788, 0.924463, 2.05153, 0, 0, 0, 0, 1.4548, 0, 1, 1, 0, 1, 0, 1
17, 0.533333, 0.943032, 1, 0, 0, 0, 0, 0.867447, 0.695374, 0.919415, 2.17795, 0.527763, 0, 0, 0, 1.17598, 0, 0, 1, 0, 1, 1, 0
18, 0.566667, 0.943579, 1, 0, 0, 0, 0, 0.842163, 0.83481, 0.851355, 2.27922, 0, 0, 0, 0, 1.85374, 0, 0, 1, 0, 1, 1, 1
19, 0.6, 0.944394, 1, 0, 0, 0, 0, 0.802051, 0.69973, 0.822481, 2.08038, 0, 0, 0, 0, 1.83173, 0, 0, 1, 0, 1, 1, 1
20, 0.633333, 0.945672, 1, 0, 0.543283, 0, 0, 0.815766, 0.619531, 0.838655, 2.04997, 0, 0, 0, 0, 1.35585, 0, 0, 1, 0, 1, 0, 1
21, 0.666667, 0.9459, 1, 0, 0, 0, 0, 0.739585, 0, 0.816916, 1.96022, 0, 0, 0, 0, 1.5664, 0, 0, 1, 0, 1, 1, 0
22, 0.7, 0.941461, 1, 0, 0, 0, 0, 0.767885, 0.664719, 0.813367, 2.11394, 0.506714, 0, 0, 0, 0.849256, 0, 0, 1, 0, 1, 1, 0
23, 0.733333, 0.944363, 1, 0, 0.598827, 0, 0, 0.731556, 0, 0.761972, 2.13602, 0, 0, 0, 0, 1.65419, 0, 0, 1, 0, 1, 1, 0
24, 0.766667, 0.946246, 1, 0, 0.558733, 0, 0, 0.70699, 0, 0.767849, 2.03041, 0, 0.552287, 0, 0, 1.61349, 0, 1, 1, 0, 1, 0, 1
25, 0.8, 0.946567, 1, 0, 0.642436, 0, 0, 0.723608, 0, 0.782523, 1.99573, 0, 0, 0, 0, 0.835111, 0, 0, 1, 0, 1, 1, 0
26, 0.833333, 0.943828, 1, 0, 0, 0, 0, 0.985508, 0.753544, 1.05108, 1.93596, 0.881124, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1
27, 0.866667, 0.942582, 1, 0, 0, 0, 0, 1.017, 0.526699, 1.06639, 1.94781, 0.822399, 0, 0, 0, 0.500487, 0, 1, 1, 0, 1, 1, 1
28, 0.9, 0.949755, 1, 0, 0, 0, 0, 0.8014, 0, 0.883269, 1.88711, 0, 0, 0, 0, 0.737404, 0, 0, 1, 0, 1, 0, 0
29, 0.933333, 0.949919, 1, 0, 0, 0, 0, 0.812726, 0, 0.932511, 1.902, 0.62619, 0.561357, 0, 0, 1.04219, 0, 1, 1, 0, 1, 1, 0
30, 0.966667, 0.949948, 1, 0, 0, 0, 0, 0.733769, 0.549846, 0.845977, 1.90774, 0.615798, 0, 0, 0, 1.03511, 0, 0, 1, 0, 1, 1, 0
31, 1, 0.947626, 1, 0, 0, 0, 0, 0.891091, 0, 0.97755, 2.0411, 0.515811, 0.572884, 0, 0, 1.49558, 0, 0, 1, 0, 1, 0, 0
32, 1.03333, 0.954668, 1, 0, 0, 0, 0, 0.750723, 0, 0.845551, 1.98409, 0, 0.527972, 0, 0, 1.20169, 0, 0, 1, 0, 1, 1, 0
33, 1.06667, 0.951879, 1, 0, 0, 0, 0, 0.784621, 0, 0.893463, 1.83337, 0, 0, 0, 0, 0.889761, 0, 0, 1, 0, 1, 0, 0
34, 1.1, 0.949598, 1, 0, 0, 0, 0, 0.884072, 0.778107, 0.944486, 1.84293, 0.72998, 0, 0, 0.572055, 0.50231, 0, 0, 1, 0, 1, 0, 0
35, 1.13333, 0.948686, 1, 0, 0, 0, 0, 1.00972, 0.574106, 1.1078, 2.02561, 0.762138, 0, 0, 0, 0.793902, 0, 0, 1, 0, 1, 0, 0
36, 1.16667, 0.950731, 1, 0, 0, 0, 0, 0.741384, 0, 0.774515, 1.76966, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
37, 1.2, 0.950434, 1, 0, 0, 0, 0, 0.764653, 0, 0.867915, 1.82468, 0.822262, 0, 0, 0, 0.871934, 0, 0, 1, 0, 1, 1, 0
