frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.939255, 1, 0.0438853, 0.257635, -0.965245, -0.148647, 0.277612, -0.949124, 0.109107, 0.213996, -0.970722, -0.0809125, 0.253668, -0.963901
2, 0.0333333, 0.937243, 1, 0.0551731, 0.260694, -0.963844, -0.154624, 0.271149, -0.950037, 0.120679, 0.204109, -0.971481, -0.0872096, 0.237003, -0.967587
3, 0.0666667, 0.937721, 1, 0.0550512, 0.259256, -0.964238, -0.148271, 0.266722, -0.9523, 0.116758, 0.195056, -0.973818, -0.0848903, 0.224495, -0.970771
4, 0.1, 0.938036, 1, 0.0540179, 0.255711, -0.965243, -0.145571, 0.266558, -0.952762, 0.113707, 0.182811, -0.976551, -0.0838495, 0.215481, -0.972901
5, 0.133333, 0.939386, 1, 0.0539692, 0.251799, -0.966273, -0.145133, 0.265505, -0.953123, 0.111815, 0.168983, -0.979256, -0.0849744, 0.204477, -0.975176
6, 0.166667, 0.942878, 1, 0.0642037, 0.261936, -0.962947, -0.122429, 0.279492, -0.952311, 0.117615, 0.178342, -0.976914, -0.0663015, 0.216029, -0.974133
7, 0.2, 0.941501, 1, 0.058532, 0.261346, -0.963469, -0.147114, 0.262193, -0.953736, 0.11065, 0.165638, -0.979959, -0.0939488, 0.188425, -0.977584
8, 0.233333, 0.945779, 1, 0.0642172, 0.248382, -0.966531, -0.146337, 0.267764, -0.952307, 0.121594, 0.147662, -0.981535, -0.0859641, 0.190295, -0.977956
9, 0.266667, 0.944396, 1, 0.0593424, 0.247949, -0.966954, -0.150928, 0.254436, -0.95524, 0.112706, 0.150569, -0.982154, -0.0960265, 0.179106, -0.979132
10, 0.3, 0.949345, 1, 0.0592917, 0.242746, -0.968276, -0.147519, 0.259835, -0.954318, 0.112631, 0.145365, -0.982946, -0.0916041, 0.184434, -0.978567
