frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.991365, 1, 0.0313293, 0.286474, -0.957576, -0.147357, 0.35147, -0.924529, -0.0546737, 0.41475, -0.908291, -0.226521, 0.478801, -0.848197
2, 0.0333333, 0.991603, 1, 0.0313579, 0.282471, -0.958763, -0.158138, 0.339882, -0.927077, -0.0544433, 0.414595, -0.908376, -0.23752, 0.471282, -0.849398
3, 0.0666667, 0.991386, 1, 0.0299247, 0.285789, -0.957825, -0.15804, 0.340397, -0.926905, -0.054377, 0.420945, -0.905455, -0.236143, 0.474845, -0.847796
4, 0.1, 0.991344, 1, 0.0332482, 0.290117, -0.956413, -0.156436, 0.341187, -0.926887, -0.0512899, 0.428558, -0.902057, -0.234964, 0.479077, -0.845741
5, 0.133333, 0.991263, 1, 0.0306723, 0.289671, -0.956635, -0.156068, 0.341763, -0.926737, -0.0540762, 0.429766, -0.901319, -0.234719, 0.481113, -0.844652
6, 0.166667, 0.991266, 1, 0.0302012, 0.292058, -0.955924, -0.155767, 0.342161, -0.92664, -0.0542269, 0.432499, -0.900002, -0.234288, 0.481835, -0.84436
7, 0.2, 0.990838, 1, 0.00201042, 0.28004, -0.959986, -0.171, 0.345451, -0.922726, -0.0886777, 0.419821, -0.903264, -0.253997, 0.48307, -0.837931
8, 0.233333, 0.991541, 1, 0.0156687, 0.279173, -0.960113, -0.162441, 0.359588, -0.918863, -0.0744509, 0.413209, -0.907588, -0.243779, 0.49139, -0.836126
9, 0.266667, 0.99132, 1, 0.0280492, 0.270934, -0.962189, -0.156306, 0.338316, -0.92796, -0.0655618, 0.404837, -0.912035, -0.242165, 0.47131, -0.84807
10, 0.3, 0.991162, 1, 0.02991, 0.281235, -0.959173, -0.164681, 0.317384, -0.933888, -0.058539, 0.414655, -0.908094, -0.247834, 0.451715, -0.857048
11, 0.333333, 0.991768, 1, 0.0575536, 0.277778, -0.95892, -0.164532, 0.339648, -0.92605, -0.0378232, 0.408626, -0.911918, -0.252066, 0.471044, -0.845329
12, 0.366667, 0.99192, 1, 0.0481977, 0.274018, -0.960516, -0.153978, 0.338486, -0.928288, -0.0474714, 0.408891, -0.911348, -0.241783, 0.473464, -0.846979
13, 0.4, 0.991867, 1, 0.00261967, 0.27492, -0.961463, -0.162991, 0.34095, -0.925844, -0.0897752, 0.411907, -0.906793, -0.247567, 0.476459, -0.843622
14, 0.433333, 0.991753, 1, 0.0378946, 0.284372, -0.957965, -0.168674, 0.353623, -0.920054, -0.0551947, 0.422037, -0.904897, -0.253223, 0.490281, -0.833968
15, 0.466667, 0.991901, 1, 0.0377701, 0.273217, -0.961211, -0.167941, 0.349248, -0.921858, -0.0573718, 0.415241, -0.907901, -0.253982, 0.489687, -0.834086
16, 0.5, 0.991919, 1, 0.0455808, 0.266873, -0.962653, -0.183303, 0.317536, -0.93036, -0.0516028, 0.40893, -0.911106, -0.272923, 0.460158, -0.844848
17, 0.533333, 0.991855, 1, 0.0446799, 0.268005, -0.962381, -0.183113, 0.316947, -0.930599, -0.0523832, 0.411103, -0.910083, -0.272722, 0.460702, -0.844616
18, 0.566667, 0.992313, 1, 0.0393385, 0.268962, -0.962347, -0.160295, 0.318733, -0.934192, -0.0546697, 0.409405, -0.910713, -0.247664, 0.459687, -0.852849
19, 0.6, 0.991958, 1, 0.0503976, 0.27734, -0.959449, -0.162435, 0.335161, -0.928053, -0.0476829, 0.417116, -0.907602, -0.252789, 0.475108, -0.842834
20, 0.633333, 0.991924, 1, 0.0344381, 0.274931, -0.960847, -0.159222, 0.344032, -0.92536, -0.058678, 0.413099, -0.908794, -0.244208, 0.481227, -0.841892
21, 0.666667, 0.991224, 1, 0.0268174, 0.288276, -0.957172, -0.160008, 0.342176, -0.925912, -0.0661808, 0.423509, -0.903471, -0.245918, 0.477334, -0.843609
22, 0.7, 0.991589, 1, 0.0160033, 0.307337, -0.951466, -0.165469, 0.34937, -0.922258, -0.0743078, 0.441082, -0.894385, -0.249514, 0.48344, -0.839064
23, 0.733333, 0.991846, 1, 0.024307, 0.300467, -0.953483, -0.167667, 0.331675, -0.928375, -0.0649488, 0.435465, -0.89786, -0.25153, 0.468151, -0.847093
24, 0.766667, 0.991806, 1, 0.0210445, 0.300422, -0.953574, -0.167342, 0.332671, -0.928077, -0.0685264, 0.436306, -0.897185, -0.251432, 0.469836, -0.846189
25, 0.8, 0.9917, 1, 0.0171506, 0.315343, -0.948823, -0.198761, 0.351005, -0.915035, -0.0690158, 0.449525, -0.890598, -0.278464, 0.485759, -0.82855
26, 0.833333, 0.991648, 1, 0.0117492, 0.284405, -0.958632, -0.203387, 0.356876, -0.911742, -0.0770137, 0.417881, -0.905231, -0.282921, 0.488415, -0.825474
27, 0.866667, 0.991262, 1, 0.0103046, 0.294581, -0.955571, -0.201712, 0.353611, -0.913385, -0.0787304, 0.429178, -0.899782, -0.282438, 0.487006, -0.826471
28, 0.9, 0.991248, 1, 0.0276906, 0.294855, -0.955141, -0.203583, 0.337317, -0.919114, -0.0606907, 0.426037, -0.902668, -0.28504, 0.468731, -0.836088
29, 0.933333, 0.991212, 1, 0.0264295, 0.29533, -0.95503, -0.202996, 0.337358, -0.919229, -0.0623757, 0.425848, -0.902642, -0.284899, 0.468137, -0.836469
30, 0.966667, 0.991361, 1, 0.00830703, 0.287311, -0.957801, -0.186147, 0.332508, -0.924547, -0.0812258, 0.424534, -0.901761, -0.268975, 0.469456, -0.84099
31, 1, 0.991582, 1, 0.00610737, 0.290534, -0.956845, -0.189123, 0.320525, -0.928168, -0.0824151, 0.422109, -0.902791, -0.272203, 0.452688, -0.849105
32, 1.03333, 0.990845, 1, -0.0087827, 0.29741, -0.954709, -0.185114, 0.335752, -0.923582, -0.0965042, 0.431654, -0.896862, -0.266901, 0.469595, -0.841572
33, 1.06667, 0.990828, 1, 0.00791088, 0.310138, -0.950659, -0.186206, 0.354964, -0.916148, -0.0814211, 0.443923, -0.892358, -0.268652, 0.488332, -0.830276
34, 1.1, 0.991025, 1, -0.000910226, 0.301075, -0.9536, -0.172146, 0.342246, -0.923706, -0.0906731, 0.436174, -0.895282, -0.255804, 0.477089, -0.840803
35, 1.13333, 0.990779, 1, 0.0138274, 0.306175, -0.951875, -0.180576, 0.341951, -0.922205, -0.078959, 0.438255, -0.895376, -0.267142, 0.474636, -0.838663
36, 1.16667, 0.99072, 1, 0.0232584, 0.289846, -0.956791, -0.190493, 0.340366, -0.920795, -0.0686554, 0.426445, -0.901904, -0.274758, 0.477045, -0.834827
37, 1.2, 0.991299, 1, 0.0316819, 0.318017, -0.947555, -0.208057, 0.333489, -0.919509, -0.057023, 0.454411, -0.888965, -0.29142, 0.472087, -0.83199
38, 1.23333, 0.991787, 1, 0.0156952, 0.305092, -0.952194, -0.187948, 0.32762, -0.925927, -0.0729873, 0.440205, -0.894926, -0.271498, 0.464194, -0.843097
39, 1.26667, 0.992171, 1, 0.0345071, 0.309265, -0.95035, -0.175492, 0.330147, -0.927473, -0.056862, 0.442459, -0.894984, -0.262008, 0.465327, -0.845472
40, 1.3, 0.992028, 1, 0.0296652, 0.319277, -0.947197, -0.177313, 0.322016, -0.929982, -0.059018, 0.453648, -0.889224, -0.262609, 0.459483, -0.848476
41, 1.33333, 0.992163, 1, 0.02666, 0.314269, -0.948959, -0.177503, 0.320704, -0.930399, -0.0615147, 0.447412, -0.89221, -0.262054, 0.45665, -0.850175
42, 1.36667, 0.991756, 1, 0.0187466, 0.308673, -0.950983, -0.176728, 0.325424, -0.928906, -0.0682115, 0.436118, -0.8973, -0.259398, 0.455068, -0.851837
43, 1.4, 0.991869, 1, 0.0276534, 0.312953, -0.949366, -0.182928, 0.35103, -0.918322, -0.0554371, 0.441031, -0.895778, -0.259922, 0.480507, -0.837588
44, 1.43333, 0.992713, 1, 0.0466961, 0.318789, -0.946675, -0.198313, 0.335013, -0.921107, -0.0338675, 0.444088, -0.895343, -0.274146, 0.464078, -0.842304
45, 1.46667, 0.991774, 1, 0.0484266, 0.321201, -0.945772, -0.177301, 0.367332, -0.913034, -0.0196883, 0.434783, -0.90032, -0.239354, 0.484245, -0.841556
46, 1.5, 0.98774, 1, 0.0280905, 0.33388, -0.942197, -0.200921, 0.353864, -0.913461, -0.0352671, 0.441472, -0.896582, -0.25995, 0.466019, -0.845726
47, 1.53333, 0.986434, 1, 0.0112013, 0.3727, -0.927884, -0.179848, 0.351852, -0.918616, -0.0422867, 0.480675, -0.875879, -0.232834, 0.46588, -0.853665
48, 1.56667, 0.985242, 1, 0.011915, 0.38478, -0.922932, -0.190125, 0.357133, -0.914499, -0.0305005, 0.49637, -0.867575, -0.232611, 0.475311, -0.848511
