frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
2, 0.0333333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
3, 0.0666667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
4, 0.1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
5, 0.133333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
6, 0.166667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
7, 0.2, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
8, 0.233333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
9, 0.266667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
10, 0.3, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
11, 0.333333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
12, 0.366667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
13, 0.4, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
14, 0.433333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
15, 0.466667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
16, 0.5, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
17, 0.533333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
18, 0.566667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
19, 0.6, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
20, 0.633333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
21, 0.666667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
22, 0.7, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23, 0.733333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
24, 0.766667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
25, 0.8, 0.955204, 1, -0.029044, 0.297669, -0.954227, -0.253145, 0.275488, -0.927375, -0.0110373, 0.613625, -0.789521, -0.236068, 0.596161, -0.767375
26, 0.833333, 0.954554, 1, -0.019271, 0.313543, -0.949378, -0.241047, 0.275218, -0.930673, -0.00225919, 0.64447, -0.764626, -0.22604, 0.615646, -0.754908
27, 0.866667, 0.951414, 1, -0.0381587, 0.283069, -0.95834, -0.206013, 0.281997, -0.937036, -0.0218634, 0.629829, -0.776426, -0.189282, 0.631449, -0.751961
28, 0.9, 0.951234, 1, -0.0357119, 0.261729, -0.96448, -0.224843, 0.306903, -0.924801, -0.0239454, 0.617429, -0.786262, -0.208962, 0.655706, -0.725523
29, 0.933333, 0.951336, 1, -0.0260101, 0.256676, -0.966147, -0.224181, 0.30915, -0.924213, -0.0151392, 0.610888, -0.791572, -0.208501, 0.655903, -0.725478
30, 0.966667, 0.953649, 1, -0.0633829, 0.303867, -0.950604, -0.251933, 0.26505, -0.930741, -0.0478702, 0.648738, -0.759504, -0.238573, 0.617298, -0.749684
31, 1, 0.954411, 1, -0.0141734, 0.286247, -0.958051, -0.253321, 0.298422, -0.920202, 0.000693696, 0.631668, -0.775239, -0.236841, 0.643193, -0.728155
32, 1.03333, 0.951919, 1, -0.0200873, 0.233975, -0.972035, -0.251963, 0.274982, -0.927847, -0.00930349, 0.593539, -0.804751, -0.237703, 0.627916, -0.741093
33, 1.06667, 0.955353, 1, -0.0349774, 0.267154, -0.963019, -0.250054, 0.298294, -0.921137, -0.020887, 0.62201, -0.78273, -0.233378, 0.646834, -0.726045
34, 1.1, 0.959834, 1, 0.0258479, 0.30778, -0.951107, -0.248596, 0.287929, -0.924823, 0.0484225, 0.667937, -0.742641, -0.226831, 0.654557, -0.721182
35, 1.13333, 0.967908, 1, -0.0534177, 0.305027, -0.950844, -0.243962, 0.289483, -0.925571, -0.0314282, 0.666462, -0.744876, -0.222658, 0.652702, -0.724157
36, 1.16667, 0.96915, 1, -0.0215498, 0.304131, -0.952386, -0.240304, 0.30517, -0.92148, 0.00135982, 0.661583, -0.749871, -0.217134, 0.662209, -0.71717
37, 1.2, 0.967952, 1, -0.0191741, 0.302364, -0.953, -0.209323, 0.300985, -0.930372, 0.0037553, 0.656161, -0.754612, -0.186307, 0.656195, -0.73123
38, 1.23333, 0.960133, 1, -0.050504, 0.27235, -0.960872, -0.254134, 0.27611, -0.926919, -0.0290677, 0.628342, -0.777394, -0.232378, 0.629546, -0.741399
39, 1.26667, 0.960552, 1, -0.0539911, 0.254139, -0.96566, -0.237181, 0.270231, -0.933124, -0.0317916, 0.603044, -0.797074, -0.214069, 0.615594, -0.758431
40, 1.3, 0.955354, 1, -0.0942901, 0.246196, -0.964623, -0.248678, 0.265656, -0.931443, -0.0702439, 0.589725, -0.804543, -0.223723, 0.603857, -0.765052
