frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.958889, 1, 1.51687, 0, 0, 0, 0, 0.702642, 0, 0, 0, 0.508483, 0, 0, 4.52727, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.95894, 1, 1.25826, 0, 0, 0, 0, 1.08692, 0, 0, 0, 0.516144, 0, 0, 4.15242, 0, 1, 0, 1, 1, 0, 0
3, 0.0666667, 0.958341, 1, 1.33284, 0, 0.630624, 0, 0, 0.898244, 0, 0, 0, 0.523311, 0, 0, 4.37065, 0, 1, 0, 0, 1, 0, 0
4, 0.1, 0.9575, 1, 1.32442, 0, 0, 0, 0, 0.828287, 0, 0, 0, 0, 0, 0, 4.379, 0, 1, 0, 0, 1, 0, 0
5, 0.133333, 0.957703, 1, 1.36073, 0, 0.575329, 0, 0, 0.876664, 0, 0, 0, 0, 0, 0, 4.50163, 0, 1, 0, 0, 1, 0, 0
6, 0.166667, 0.956362, 1, 1.32056, 0, 0, 0, 0, 0.696931, 0, 0, 0, 0, 0, 0, 4.44033, 0, 1, 0, 0, 1, 0, 0
7, 0.2, 0.956672, 1, 1.32976, 0, 0.622148, 0, 0, 0.799494, 0, 0, 0, 0, 0, 0, 4.38551, 0, 1, 0, 0, 1, 0, 0
8, 0.233333, 0.957754, 1, 1.46047, 0, 0.609294, 0, 0, 0.984741, 0, 0, 0, 0, 0, 0, 4.28641, 0, 1, 0, 0, 1, 0, 0
9, 0.266667, 0.950877, 1, 1.34301, 0, 0.750036, 0, 0, 0.677302, 0, 0, 0, 0, 0, 0, 4.87052, 0, 1, 0, 0, 1, 0, 0
10, 0.3, 0.953559, 1, 1.47226, 0, 0.546593, 0, 0, 0.83355, 0, 0, 0, 0, 0, 0, 4.96277, 0, 1, 0, 0, 1, 0, 0
11, 0.333333, 0.950092, 1, 1.39803, 0, 0.73905, 0, 0, 0, 0, 0, 0, 0.520924, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.956606, 1, 1.34914, 0, 0.918802, 0, 0, 0.592501, 0, 0, 0, 0.530339, 0, 0, 5, 0, 1, 0, 0, 1, 0, 0
13, 0.4, 0.953903, 1, 1.44515, 0, 0.851903, 0, 0, 0.588123, 0, 0, 0, 0, 0, 0, 4.99142, 0, 1, 0, 0, 1, 1, 0
14, 0.433333, 0.951438, 1, 1.43491, 0.595591, 1.01472, 0, 0, 0.874911, 0, 0, 0, 0.51127, 0, 0, 5, 0, 1, 0, 0, 1, 0, 0
15, 0.466667, 0.955146, 1, 1.39238, 0, 0.907319, 0, 0, 0.854824, 0, 0, 0, 0, 0, 0, 4.59161, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.956421, 1, 1.37178, 0, 0.772863, 0, 0, 0.817939, 0, 0, 0, 0.506023, 0, 0, 4.7627, 0, 0, 0, 0, 1, 0, 0
17, 0.533333, 0.954079, 1, 1.15204, 0, 0.661735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9819, 0, 0, 0, 0, 1, 0, 0
18, 0.566667, 0.951417, 1, 1.41172, 0, 0.820337, 0, 0, 0.693337, 0, 0, 0, 0, 0, 0, 4.75901, 0, 0, 0, 0, 1, 0, 0
19, 0.6, 0.948099, 1, 1.48516, 0.545823, 1.08142, 0, 0, 0.91042, 0, 0, 0, 0, 0, 0, 4.73551, 0, 0, 0, 0, 1, 0, 0
20, 0.633333, 0.948812, 1, 1.35954, 0.589271, 0.911767, 0, 0, 0.863211, 0, 0, 0, 0, 0, 0, 4.87216, 0, 0, 0, 0, 1, 0, 1
21, 0.666667, 0.947511, 1, 1.32246, 0, 1.01195, 0, 0, 1.04737, 0, 0, 0, 0.504394, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
22, 0.7, 0.949727, 1, 1.21934, 0, 1.31082, 0, 0, 0.698803, 0, 0, 0, 0.904043, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
23, 0.733333, 0.955861, 1, 1.02817, 0, 1.55067, 0, 0, 0.558263, 0, 0, 0, 0.976414, 0, 0, 4.98766, 0, 1, 0, 0, 1, 0, 1
24, 0.766667, 0.960325, 1, 0.945142, 0, 1.59082, 0, 0, 0, 0, 0, 0, 0.955428, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
25, 0.8, 0.959135, 1, 0.553535, 0, 1.95527, 0, 0, 0, 0, 0, 0, 0.812755, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
26, 0.833333, 0.960603, 1, 0, 0, 2.0673, 0, 0, 0, 0, 0, 0, 0.829534, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
27, 0.866667, 0.962468, 1, 0.562682, 0, 1.62733, 0, 0, 0, 0, 0, 0, 0.667666, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
28, 0.9, 0.955687, 1, 1.09093, 0, 1.4001, 0, 0, 0, 0, 0, 0, 0.744512, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
29, 0.933333, 0.94758, 1, 1.17133, 0, 1.4307, 0, 0, 0.795402, 0, 0, 0, 0.802795, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
30, 0.966667, 0.945106, 1, 1.26339, 0, 1.04835, 0, 0, 1.07111, 0, 0, 0, 0.599731, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
31, 1, 0.945178, 1, 1.24203, 0, 0.997638, 0, 0, 0.986789, 0, 0, 0, 0, 0, 0, 4.94664, 0, 0, 0, 0, 1, 0, 1
32, 1.03333, 0.945095, 1, 1.27488, 0.544971, 1.11664, 0, 0, 0.966308, 0, 0, 0, 0.517391, 0, 0, 5, 0, 1, 0, 0, 1, 0, 1
33, 1.06667, 0.947708, 1, 1.33865, 0, 0.918266, 0, 0, 0.632894, 0, 0, 0, 0.64266, 0, 0.769108, 5, 0, 0, 0, 0, 1, 0, 1
34, 1.1, 0.946383, 1, 1.39567, 0.518841, 0.743554, 0, 0, 0.545984, 0, 0, 0, 0.62503, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
35, 1.13333, 0.951311, 1, 1.36063, 0, 0.918499, 0, 0, 0.712084, 0, 0, 0, 0.710403, 0, 0.525204, 4.97495, 0, 0, 0, 0, 1, 0, 1
36, 1.16667, 0.951039, 1, 1.28871, 0, 1.06451, 0, 0, 0.71946, 0, 0, 0, 0.741156, 0, 0, 4.91182, 0, 0, 0, 0, 1, 0, 1
37, 1.2, 0.945596, 1, 1.05624, 0, 0.792406, 0, 0, 0.809876, 0, 0, 0, 0, 0, 0, 4.99267, 0, 0, 0, 0, 1, 0, 1
38, 1.23333, 0.947303, 1, 1.14199, 0, 0.69338, 0, 0, 0.919121, 0, 0, 0, 0, 0, 0, 4.94154, 0, 0, 0, 0, 1, 0, 0
39, 1.26667, 0.947351, 1, 1.34324, 0, 0.812524, 0, 0, 0.984136, 0, 0, 0, 0, 0, 0, 4.62764, 0, 0, 0, 0, 1, 0, 1
40, 1.3, 0.94489, 1, 1.44125, 0.675773, 1.00221, 0, 0, 0.782942, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
41, 1.33333, 0.947263, 1, 1.15803, 0, 0.863028, 0, 0, 0.598564, 0, 0, 0, 0, 0, 0, 4.79447, 0, 0, 0, 0, 1, 0, 0
42, 1.36667, 0.943281, 1, 1.34185, 0, 0.954104, 0, 0, 0.704644, 0, 0, 0, 0.641326, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
43, 1.4, 0.942841, 1, 1.36897, 0.516392, 0.779849, 0, 0, 0.884127, 0, 0, 0, 0.548338, 0, 0, 4.87379, 0, 0, 0, 0, 1, 0, 1
44, 1.43333, 0.946536, 1, 1.16614, 0, 0.938826, 0, 0, 0.611008, 0, 0, 0, 0.60651, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
45, 1.46667, 0.945089, 1, 1.32196, 0, 0.914801, 0, 0, 0.92981, 0, 0, 0, 0.515003, 0, 0, 5, 0, 0, 0, 0, 1, 0, 1
46, 1.5, 0.944812, 1, 1.48313, 0.588737, 1.03233, 0, 0, 1.04008, 0, 0, 0, 0.682939, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0
47, 1.53333, 0.949072, 1, 1.17707, 0, 0.895498, 0, 0, 1.08457, 0, 0, 0, 0.527108, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0
48, 1.56667, 0.950314, 1, 0.92041, 0, 0.755755, 0, 0, 0, 0, 0, 0, 0.567834, 0, 0, 4.83622, 0, 0, 0, 0, 1, 0, 1
49, 1.6, 0.969674, 1, 0.94334, 0, 0.896752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0
50, 1.63333, 0.967837, 1, 1.0265, 0, 0, 0, 0.730249, 0, 0, 0.615639, 0, 0, 0.502342, 0, 5, 0, 0, 1, 0, 1, 0, 0
51, 1.66667, 0.963126, 1, 1.24461, 0, 0, 0, 0.961026, 0, 0, 0.776557, 0, 0, 0.588439, 0, 5, 0, 0, 1, 0, 1, 0, 0
52, 1.7, 0.959547, 1, 1.31166, 0, 0.508609, 0, 1.13133, 0, 0.623946, 1.00662, 0, 0, 0.747634, 0, 5, 0, 0, 1, 0, 1, 0, 0
53, 1.73333, 0.951238, 1, 1.51198, 0.756074, 0, 0, 1.24049, 0, 0.721455, 1.11442, 0, 0, 0.88504, 0.55096, 5, 0, 0, 1, 0, 1, 0, 0
54, 1.76667, 0.956063, 1, 1.43039, 0.662563, 0.543475, 0, 1.36638, 0, 0.847433, 1.32961, 0, 0, 0.91003, 0.590764, 5, 0, 0, 1, 0, 1, 0, 0
55, 1.8, 0.953565, 1, 1.41587, 0.739825, 0, 0, 1.45137, 0, 0.95798, 1.39341, 0, 0, 0.808609, 0, 5, 0, 0, 1, 0, 1, 0, 0
56, 1.83333, 0.953668, 1, 1.43612, 0.686373, 0, 0, 1.4368, 0, 0.93912, 1.48036, 0, 0, 0.829138, 0.517497, 5, 0, 0, 1, 0, 1, 0, 0
57, 1.86667, 0.951829, 1, 1.45545, 0, 0, 0, 1.46011, 0, 0.937313, 1.44864, 0, 0, 0.85548, 0.944296, 5, 0, 0, 1, 0, 1, 0, 0
58, 1.9, 0.949201, 1, 1.21362, 0, 0, 0, 1.54553, 0, 0.990289, 1.452, 0, 0, 0.691114, 0.886854, 5, 0, 0, 1, 0, 1, 0, 0
59, 1.93333, 0.956943, 1, 1.24236, 0.622835, 0, 0, 1.6413, 0, 1.05948, 1.7103, 0, 0, 0, 0.811917, 5, 0, 0, 1, 0, 1, 0, 0
60, 1.96667, 0.956482, 1, 1.17514, 0, 0, 0, 1.64311, 0, 1.06849, 1.60329, 0, 0, 0.560722, 0.803451, 5, 0, 0, 1, 0, 1, 0, 0
61, 2, 0.961635, 1, 1.24134, 0.725258, 0.595649, 0, 1.64277, 0, 1.04783, 1.51411, 0, 0, 0, 0.591616, 5, 0, 0, 1, 0, 1, 0, 0
62, 2.03333, 0.962953, 1, 1.07281, 0, 0.621149, 0, 1.58127, 0, 0.989218, 1.52067, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
63, 2.06667, 0.966928, 1, 1.02665, 0, 1.11555, 0, 1.75663, 0, 1.22882, 1.79959, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
64, 2.1, 0.962246, 1, 1.05995, 0, 0.927018, 0, 1.89541, 0, 1.40479, 2.03737, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
65, 2.13333, 0.959377, 1, 1.02824, 0, 0.875237, 0, 1.96164, 0, 1.46794, 2.181, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
66, 2.16667, 0.962554, 1, 1.03792, 0, 0.650077, 0, 2.0091, 0, 1.55619, 2.30278, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
67, 2.2, 0.96218, 1, 1.03381, 0, 0.733407, 0, 2.02824, 0, 1.6295, 2.26793, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
68, 2.23333, 0.962325, 1, 1.14442, 0, 0.678196, 0, 1.98974, 0, 1.59236, 2.2817, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
69, 2.26667, 0.960324, 1, 1.1283, 0.57863, 0.974707, 0, 2.04379, 0, 1.5885, 2.20291, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
70, 2.3, 0.958546, 1, 1.14869, 0, 0.997654, 0, 2.06879, 0, 1.71128, 2.26737, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
71, 2.33333, 0.958997, 1, 0.81035, 0, 1.02117, 0, 2.10566, 0, 1.69618, 2.46752, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
72, 2.36667, 0.961091, 1, 0.861409, 0, 0.96582, 0, 2.15561, 0, 1.76625, 2.61995, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
73, 2.4, 0.961263, 1, 0.691068, 0, 0.757371, 0, 2.12628, 0, 1.75634, 2.499, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
74, 2.43333, 0.962464, 1, 0.864902, 0, 0.793509, 0, 2.14863, 0, 1.76902, 2.55845, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
75, 2.46667, 0.961745, 1, 0.991527, 0, 0.850378, 0, 2.15134, 0, 1.74597, 2.55673, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
76, 2.5, 0.96195, 1, 1.00259, 0, 0.742332, 0, 2.14672, 0, 1.74541, 2.59597, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
77, 2.53333, 0.961827, 1, 1.00153, 0, 0.691151, 0, 2.12878, 0, 1.72872, 2.56829, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
78, 2.56667, 0.961884, 1, 1.11941, 0, 0.864105, 0, 2.10661, 0, 1.75014, 2.59216, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
79, 2.6, 0.963662, 1, 1.04677, 0, 0.891506, 0, 2.12108, 0, 1.76043, 2.49613, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
80, 2.63333, 0.963455, 1, 1.03717, 0, 0.769499, 0, 2.13873, 0, 1.80237, 2.5247, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
81, 2.66667, 0.950775, 1, 0.935775, 0, 0.813411, 0, 2.38642, 0, 1.95768, 2.76411, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
82, 2.7, 0.944091, 1, 1.18306, 0, 0.925053, 0, 2.3623, 0, 1.99913, 2.59409, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
83, 2.73333, 0.963796, 1, 1.02741, 0.541455, 1.25803, 0, 2.20613, 0, 1.83974, 2.39587, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
84, 2.76667, 0.963611, 1, 0.958263, 0, 0.964711, 0, 2.1865, 0, 1.82014, 2.5211, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
85, 2.8, 0.966347, 1, 0.662201, 0, 0.926261, 0, 2.05183, 0, 1.75403, 2.41339, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
86, 2.83333, 0.966528, 1, 0.866167, 0, 0.928573, 0, 2.10231, 0, 1.7797, 2.39367, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
87, 2.86667, 0.964749, 1, 0.824948, 0, 0.936646, 0, 2.08575, 0, 1.75748, 2.38956, 0.509002, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
88, 2.9, 0.965906, 1, 0.997705, 0, 0.861618, 0, 2.07505, 0, 1.73407, 2.52426, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
89, 2.93333, 0.966227, 1, 0.809441, 0, 1.00425, 0, 2.0015, 0, 1.66502, 2.28005, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
90, 2.96667, 0.965424, 1, 0.856505, 0, 0.932068, 0, 2.02338, 0, 1.72536, 2.40301, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
91, 3, 0.965321, 1, 0.951958, 0, 1.13698, 0, 2.00028, 0, 1.66361, 2.29116, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
92, 3.03333, 0.968889, 1, 0.978539, 0, 1.15682, 0, 2.02211, 0, 1.68964, 2.44257, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
93, 3.06667, 0.964739, 1, 0.914441, 0, 0.818066, 0, 2.0109, 0, 1.64473, 2.36308, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
94, 3.1, 0.96429, 1, 0.93646, 0, 0.916703, 0, 1.91504, 0, 1.57278, 2.20724, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
95, 3.13333, 0.967361, 1, 0.835199, 0, 0.860558, 0, 1.96014, 0, 1.60201, 2.29409, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
96, 3.16667, 0.968791, 1, 0.769181, 0, 0.93414, 0, 1.8584, 0, 1.51385, 2.22293, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
97, 3.2, 0.966178, 1, 1.09273, 0, 0.753351, 0, 1.7663, 0, 1.41958, 2.0905, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
98, 3.23333, 0.967448, 1, 1.271, 0.644969, 0.915341, 0, 1.84455, 0, 1.50317, 2.17686, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
99, 3.26667, 0.965292, 1, 1.00882, 0, 0.877846, 0, 1.84617, 0.503889, 1.52593, 2.17933, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 1
