frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.850515, 1, -0.026297, 0.226196, -0.973727, -0.229384, 0.203418, -0.951842, 0.0162469, 0.40328, -0.914932, -0.188468, 0.399891, -0.896977
2, 0.0333333, 0.857744, 1, 0.031347, 0.219108, -0.975197, -0.221327, 0.21123, -0.952048, 0.0660258, 0.40747, -0.910829, -0.186037, 0.424595, -0.886064
3, 0.0666667, 0.855591, 1, 0.0303662, 0.220957, -0.974811, -0.220708, 0.2055, -0.953445, 0.0630146, 0.416477, -0.90696, -0.188206, 0.427091, -0.884404
4, 0.1, 0.852137, 1, 0.0311408, 0.221187, -0.974734, -0.218876, 0.206961, -0.953552, 0.0623916, 0.422499, -0.904213, -0.18754, 0.434661, -0.880851
5, 0.133333, 0.851366, 1, 0.029175, 0.222909, -0.974403, -0.217904, 0.206726, -0.953825, 0.0600705, 0.429004, -0.901303, -0.187134, 0.439374, -0.878596
6, 0.166667, 0.849882, 1, 0.0296563, 0.22241, -0.974502, -0.217262, 0.206917, -0.95393, 0.0599985, 0.430559, -0.900566, -0.18693, 0.441724, -0.877461
7, 0.2, 0.826213, 1, 0.0101728, 0.210443, -0.977553, -0.213007, 0.208825, -0.954474, 0.0451158, 0.424636, -0.904239, -0.176591, 0.446228, -0.877323
8, 0.233333, 0.845832, 1, -0.000783257, 0.212674, -0.977123, -0.216126, 0.217783, -0.951767, 0.0344715, 0.432466, -0.900991, -0.178528, 0.459319, -0.870146
9, 0.266667, 0.842137, 1, 0.0330948, 0.219868, -0.974968, -0.230084, 0.229258, -0.945781, 0.0686686, 0.441922, -0.894422, -0.191283, 0.47753, -0.857541
10, 0.3, 0.85018, 1, 0.0283651, 0.207046, -0.97792, -0.228388, 0.228675, -0.946333, 0.0633668, 0.438462, -0.896513, -0.18863, 0.484331, -0.854308
11, 0.333333, 0.822778, 1, 0.0366119, 0.211998, -0.976584, -0.242807, 0.228442, -0.942793, 0.0752008, 0.441559, -0.894075, -0.200157, 0.48462, -0.851517
12, 0.366667, 0.821319, 1, -0.00252856, 0.219576, -0.975592, -0.25415, 0.224277, -0.940801, 0.0362587, 0.458346, -0.888034, -0.21296, 0.486368, -0.847404
