frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.974867, 1, 0, 0, 0.64911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76057, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.974414, 1, 0, 0.647369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73844, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.974011, 1, 0, 0, 0.534535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5974, 0, 0, 0, 0, 1, 0, 0
4, 0.1, 0.973901, 1, 0, 0, 0.544714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51086, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.973834, 1, 0, 0, 0.530669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54186, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.973857, 1, 0, 0, 0.533757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49327, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.973966, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01354, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.974343, 1, 0, 0, 0.571335, 0, 0, 0, 0, 0, 0, 0.615586, 0, 0, 1.42922, 0, 0, 0, 0, 1, 0, 0
9, 0.266667, 0.97515, 1, 0, 0, 0.558301, 0, 0, 0.616991, 0, 0, 0, 0, 0, 0, 1.59445, 0, 0, 0, 0, 1, 0, 0
10, 0.3, 0.972799, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.553515, 0, 0, 1.72583, 0, 0, 0, 0, 1, 0, 0
11, 0.333333, 0.97284, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54172, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.97275, 1, 0, 0, 0, 0, 0, 0.741694, 0, 0, 0, 0, 0, 0, 1.40502, 0, 0, 0, 0, 1, 0, 0
13, 0.4, 0.974753, 1, 0, 0, 0.555325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4484, 0, 0, 0, 0, 1, 0, 0
14, 0.433333, 0.975754, 1, 0.505552, 0, 0.526165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35757, 0, 0, 0, 0, 1, 0, 0
15, 0.466667, 0.974972, 1, 0, 0, 0, 0, 0, 0.53469, 0, 0, 0, 0, 0, 0, 1.77142, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.973832, 1, 0.616782, 0, 0.537455, 0, 0, 0.565185, 0, 0, 0, 0, 0, 0, 1.7061, 0, 0, 0, 0, 1, 0, 0
17, 0.533333, 0.970196, 1, 0.528545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44674, 0, 0, 0, 0, 1, 0, 0
18, 0.566667, 0.972159, 1, 0.552953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29263, 0, 0, 0, 0, 1, 0, 0
19, 0.6, 0.972401, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37807, 0, 0, 0, 0, 1, 0, 0
20, 0.633333, 0.97315, 1, 0, 0.62378, 0, 0, 0, 0.632766, 0, 0, 0, 0, 0, 0, 1.47183, 0, 0, 0, 0, 1, 0, 0
21, 0.666667, 0.97434, 1, 0, 0, 0, 0, 0, 0.592981, 0, 0, 0, 0, 0, 0, 1.50771, 0, 0, 0, 0, 1, 0, 0
22, 0.7, 0.97431, 1, 0, 0, 0, 0, 0, 0.625238, 0, 0, 0, 0, 0, 0, 1.26372, 0, 0, 0, 0, 1, 0, 0
23, 0.733333, 0.974513, 1, 0, 0, 0.778205, 0, 0, 0.798888, 0, 0, 0, 0, 0, 0, 1.44168, 0, 0, 0, 0, 1, 0, 0
24, 0.766667, 0.974985, 1, 0.577546, 0.539143, 0.634653, 0, 0, 0.944581, 0, 0, 0, 0, 0, 0, 1.39153, 0, 0, 0, 0, 1, 0, 0
25, 0.8, 0.97616, 1, 0, 0, 0, 0, 0, 0.859789, 0, 0, 0, 0, 0, 0, 1.46555, 0, 0, 0, 0, 1, 0, 0
26, 0.833333, 0.975967, 1, 0, 0, 0.59435, 0, 0, 0.564964, 0, 0, 0, 0, 0, 0, 1.81361, 0, 0, 0, 0, 1, 0, 0
27, 0.866667, 0.973655, 1, 0.629227, 0, 0.577181, 0, 0, 0.545004, 0, 0, 0, 0, 0, 0, 1.59488, 0, 0, 0, 0, 1, 0, 0
28, 0.9, 0.975206, 1, 0, 0, 0.639803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1684, 0, 0, 0, 0, 1, 0, 0
29, 0.933333, 0.975116, 1, 0.58462, 0, 0.585307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.910003, 0, 0, 0, 0, 1, 0, 0
30, 0.966667, 0.974345, 1, 0.50119, 0.50421, 0.561662, 0, 0, 0.724565, 0, 0, 0, 0, 0, 0, 1.01223, 0, 0, 0, 0, 1, 0, 0
31, 1, 0.974949, 1, 0, 0, 0.527805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.949349, 0, 0, 0, 0, 1, 0, 0
32, 1.03333, 0.975541, 1, 0, 0, 0.574758, 0, 0, 0.679435, 0, 0, 0, 0, 0, 0, 1.13191, 0, 0, 0, 0, 1, 0, 0
33, 1.06667, 0.974827, 1, 0.573854, 0, 0.558029, 0, 0, 0.614676, 0, 0, 0, 0, 0, 0, 1.07884, 0, 0, 0, 0, 1, 0, 0
34, 1.1, 0.975339, 1, 0.612099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37216, 0, 0, 0, 0, 1, 0, 0
35, 1.13333, 0.975177, 1, 0.704109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28923, 0, 0, 0, 0, 1, 0, 0
36, 1.16667, 0.97648, 1, 0.564871, 0, 0, 0, 0, 0.722217, 0, 0, 0, 0, 0, 0, 0.977106, 0, 0, 0, 0, 1, 0, 0
37, 1.2, 0.974197, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58, 0, 0, 0, 0, 1, 0, 0
38, 1.23333, 0.973541, 1, 0, 0, 0, 0, 0, 0.547318, 0, 0, 0, 0, 0, 0, 1.58862, 0, 0, 0, 0, 1, 0, 0
39, 1.26667, 0.974568, 1, 0.52923, 0.561175, 0, 0, 0, 0.50363, 0, 0, 0, 0, 0, 0, 1.61181, 0, 0, 0, 0, 1, 0, 0
