frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.936534, 1, 1.09624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.0333333, 0.929806, 1, 0.548519, 0, 0, 0, 0, 0, 0, 0, 0, 0.501884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.0666667, 0.9312, 1, 0, 0, 0, 0, 0, 0.597636, 0, 0, 0, 0.521203, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
4, 0.1, 0.929017, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.508613, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
5, 0.133333, 0.92302, 1, 0, 0, 0, 0, 0, 0.65704, 0, 0, 0, 0.541762, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
6, 0.166667, 0.919555, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.527256, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
7, 0.2, 0.914768, 1, 0, 0.546631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
8, 0.233333, 0.9169, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
9, 0.266667, 0.915547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
10, 0.3, 0.932377, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00551, 0, 0, 1, 0, 0, 1, 0, 1
11, 0.333333, 0.937175, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.610055, 1.01298, 0, 0, 1, 0, 0, 1, 0, 1
12, 0.366667, 0.942584, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.584695, 1.52718, 0, 0, 1, 0, 0, 0, 0, 1
13, 0.4, 0.943326, 1, 0, 0, 0.591758, 0, 0, 0, 0, 0, 0, 0.530142, 0.557102, 1.34555, 0, 0, 1, 0, 0, 0, 0, 1
14, 0.433333, 0.938651, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5069, 0.906208, 0, 0, 1, 0, 0, 1, 0, 1
15, 0.466667, 0.91819, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.646298, 0, 0, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.914141, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.648028, 0, 0, 0, 0, 0, 0, 1, 0, 1
17, 0.533333, 0.905463, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.694217, 0, 0, 0, 0, 0, 0, 1, 0, 0
18, 0.566667, 0.903463, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.765372, 0, 0, 0, 1, 0, 0, 1, 0, 0
