frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.752426, 1, 0.0830638, 0.334506, -0.938726, -0.132306, 0.226191, -0.965056, 0.227657, 0.540313, -0.810083, 0.0190105, 0.44897, -0.893345
2, 0.0333333, 0.772035, 1, 0.123846, 0.376048, -0.918286, -0.170821, 0.2339, -0.957137, 0.247391, 0.592511, -0.766634, -0.0387397, 0.474416, -0.879448
3, 0.0666667, 0.769625, 1, 0.122965, 0.386188, -0.914187, -0.173693, 0.2372, -0.955807, 0.238179, 0.613253, -0.753121, -0.0499247, 0.489969, -0.870309
4, 0.1, 0.768285, 1, 0.11997, 0.388197, -0.913734, -0.183141, 0.231953, -0.955331, 0.230628, 0.632335, -0.739569, -0.0641566, 0.504432, -0.861065
5, 0.133333, 0.764049, 1, 0.133702, 0.379316, -0.915556, -0.175534, 0.225186, -0.958373, 0.24411, 0.630518, -0.736789, -0.0564764, 0.505977, -0.860696
6, 0.166667, 0.765662, 1, 0.127818, 0.381253, -0.915592, -0.18604, 0.221257, -0.957306, 0.236168, 0.641374, -0.729975, -0.068953, 0.511823, -0.856319
7, 0.2, 0.790563, 1, 0.00282041, 0.184666, -0.982797, -0.200714, 0.178888, -0.963178, 0.114099, 0.497985, -0.859647, -0.0903273, 0.493158, -0.865238
8, 0.233333, 0.830803, 1, 0.0263998, 0.18775, -0.981862, -0.279724, 0.304955, -0.910361, 0.11059, 0.490788, -0.864232, -0.199739, 0.58907, -0.783008
9, 0.266667, 0.903025, 1, -0.0600026, 0.103894, -0.992777, -0.234538, 0.242419, -0.941395, 0.0273344, 0.406801, -0.913108, -0.150015, 0.52855, -0.835542
10, 0.3, 0.950669, 1, -0.0949604, 0.108271, -0.989576, -0.205954, 0.249675, -0.946174, -0.0182221, 0.425913, -0.90458, -0.131627, 0.548762, -0.825551
11, 0.333333, 0.9688, 1, -0.119692, 0.107681, -0.986954, -0.25191, 0.245974, -0.935969, -0.0422833, 0.423008, -0.905139, -0.177154, 0.541598, -0.821759
12, 0.366667, 0.976402, 1, -0.115095, 0.132854, -0.98443, -0.252081, 0.21303, -0.943967, -0.0432714, 0.454488, -0.889701, -0.182401, 0.520651, -0.834058
13, 0.4, 0.981176, 1, -0.119895, 0.14957, -0.981455, -0.266883, 0.186577, -0.945496, -0.041876, 0.471765, -0.880729, -0.190943, 0.499518, -0.844998
14, 0.433333, 0.982814, 1, -0.108881, 0.196028, -0.974535, -0.266111, 0.195267, -0.943957, -0.028232, 0.516031, -0.856104, -0.187418, 0.510557, -0.83917
