frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
2, 0.0333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
3, 0.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
4, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
5, 0.133333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
6, 0.166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
7, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
8, 0.233333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
9, 0.266667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
10, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
11, 0.333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
12, 0.366667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
13, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
14, 0.433333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
15, 0.466667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
16, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
17, 0.533333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
18, 0.566667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
19, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
20, 0.633333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
21, 0.666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
22, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
23, 0.733333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
24, 0.766667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
25, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
26, 0.833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
27, 0.866667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
28, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
29, 0.933333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
30, 0.966667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
32, 1.03333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
33, 1.06667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
34, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
35, 1.13333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
36, 1.16667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
37, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
38, 1.23333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
39, 1.26667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
40, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
41, 1.33333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
42, 1.36667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
43, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
44, 1.43333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
45, 1.46667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
46, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
47, 1.53333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
48, 1.56667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
49, 1.6, 0.917637, 1, 0, 0, 2.84853, 0, 0, 0, 0, 0, 0, 0.730481, 0, 0, 2.96137, 0, 0, 0, 0, 1, 1, 0
50, 1.63333, 0.921047, 1, 0, 0.755741, 2.10724, 0, 0, 0.552649, 0, 0, 0, 0.623765, 0, 0, 2.50424, 0, 0, 0, 0, 1, 1, 0
51, 1.66667, 0.92893, 1, 0, 0, 2.27771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95877, 0, 1, 0, 0, 1, 1, 0
52, 1.7, 0.921703, 1, 0, 0, 2.32955, 0.581367, 0, 0, 0, 0, 0, 0.627494, 0, 0, 3.50158, 0, 1, 0, 0, 1, 1, 1
53, 1.73333, 0.921951, 1, 0, 0, 2.12495, 0.790626, 0, 0, 0, 0, 0, 0.914323, 0, 0, 3.4447, 0, 1, 0, 0, 1, 1, 1
54, 1.76667, 0.910298, 1, 0, 0, 1.8683, 0.723046, 0, 0, 0, 0, 0, 0.786403, 0, 0, 3.15326, 0, 0, 0, 0, 1, 1, 1
55, 1.8, 0.906975, 1, 0, 0.505527, 1.82848, 0.729227, 0, 0, 0, 0, 0, 0.788202, 0, 0, 3.53276, 0, 0, 0, 0, 1, 1, 0
56, 1.83333, 0.917525, 1, 0, 0.622322, 2.39901, 0.596606, 0, 0, 0, 0, 0, 0.942258, 0, 0, 3.37021, 0, 0, 0, 0, 1, 1, 0
57, 1.86667, 0.928985, 1, 0, 0, 1.99043, 0, 0, 0.648842, 0, 0, 0, 0.665641, 0, 0, 3.32936, 0, 0, 0, 0, 1, 1, 1
58, 1.9, 0.922667, 1, 0, 0.76988, 1.97041, 0.659316, 0, 0, 0, 0, 0, 0.938092, 0, 0.612466, 2.76527, 0, 0, 0, 0, 1, 1, 1
59, 1.93333, 0.916619, 1, 0, 0.76877, 2.09058, 0.674678, 0, 0, 0, 0, 0, 0.820646, 0, 0.725773, 2.19807, 0, 0, 0, 0, 1, 1, 0
60, 1.96667, 0.920222, 1, 0, 0.669837, 1.95621, 0.598634, 0, 0, 0, 0, 0, 0.777247, 0, 1.18809, 2.78724, 0, 0, 0, 0, 1, 1, 1
61, 2, 0.910378, 1, 0, 0, 2.56389, 0, 0, 0, 0, 0, 0, 0.722317, 0, 0.799215, 2.42289, 0, 0, 0, 0, 1, 1, 1
62, 2.03333, 0.916384, 1, 0, 0, 2.54773, 0, 0, 0, 0, 0, 0, 0.599993, 0, 0, 3.2703, 0, 0, 0, 0, 1, 1, 1
63, 2.06667, 0.907323, 1, 0, 0, 2.4972, 0.59853, 0, 0, 0, 0, 0, 0.671288, 0, 0, 3.43481, 0, 0, 0, 0, 1, 1, 0
64, 2.1, 0.875747, 1, 0, 0.836975, 2.06226, 0, 0, 0.573206, 0, 0, 0, 0, 0, 0.672347, 4.80268, 0, 0, 0, 0, 1, 0, 0
65, 2.13333, 0.830214, 1, 0, 1.54784, 1.87037, 0, 0, 0, 0, 0, 0, 0, 0, 1.1442, 4.07953, 0, 0, 0, 0, 1, 1, 1
66, 2.16667, 0.818481, 1, 0, 0.550147, 2.12758, 0, 0, 0, 0, 0, 0.962889, 0, 0, 0.753436, 4.32928, 0, 0, 0, 0, 0, 1, 0
67, 2.2, 0.785516, 1, 0, 0.633135, 2.13771, 0, 0, 0, 0, 0, 0.893057, 0, 0, 1.18206, 5, 0, 1, 0, 0, 0, 1, 1
68, 2.23333, 0.663433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
69, 2.26667, 0.611173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
70, 2.3, 0.61468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
71, 2.33333, 0.627577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
72, 2.36667, 0.690894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
