frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.984353, 1, 0, 0, 1.85095, 0, 0, 0.924087, 0, 0, 0, 0, 0.75361, 0, 2.4522, 0, 0, 0, 0, 1, 0, 0
2, 0.0333333, 0.984162, 1, 0, 0, 1.56671, 0, 0, 0.850727, 0, 0, 0.854096, 0, 0.877022, 0.633684, 2.11558, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.984204, 1, 0, 0, 1.68922, 0, 0, 0.896323, 0, 0, 0.780045, 0, 0.862644, 0, 1.83528, 0, 0, 0, 0, 1, 0, 0
4, 0.1, 0.984371, 1, 0, 0, 1.65258, 0, 0, 0.912258, 0, 0, 0.849007, 0, 0.866546, 0, 2.09478, 0, 0, 0, 0, 1, 0, 0
5, 0.133333, 0.984401, 1, 0, 0, 1.53926, 0, 0, 0.874293, 0, 0, 0.84509, 0, 0.873374, 0, 2.0859, 0, 0, 0, 0, 1, 0, 0
6, 0.166667, 0.984403, 1, 0, 0, 1.55151, 0, 0, 0.929974, 0, 0, 0.819637, 0, 0.846541, 0, 2.00922, 0, 0, 0, 0, 1, 0, 0
7, 0.2, 0.984463, 1, 0, 0, 1.56432, 0, 0, 0.910229, 0, 0, 0.759893, 0, 0.839821, 0, 2.22734, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.984009, 1, 0, 0, 1.54836, 0, 0, 0.9952, 0, 0, 0.549536, 0.562, 0.905049, 0, 2.68924, 0, 0, 0, 0, 1, 0, 0
9, 0.266667, 0.985038, 1, 0, 0, 1.60188, 0, 0, 1.00981, 0, 0, 0.650265, 0, 0.84676, 0, 2.28156, 0, 0, 0, 0, 1, 0, 0
10, 0.3, 0.985622, 1, 0, 0, 1.23101, 0, 0, 0.722039, 0, 0, 0.526026, 0, 0.812641, 0.683944, 2.49765, 0, 0, 0, 0, 1, 0, 0
11, 0.333333, 0.985541, 1, 0, 0, 1.36622, 0, 0, 1.0973, 0, 0, 0.647699, 0, 0.78157, 0.568958, 1.992, 0, 0, 0, 0, 1, 0, 0
12, 0.366667, 0.98576, 1, 0, 0, 1.57579, 0, 0, 1.01074, 0, 0, 0.54607, 0, 0.820185, 0, 2.46492, 0, 0, 0, 0, 1, 0, 0
13, 0.4, 0.986035, 1, 0, 0, 1.49963, 0, 0, 0.675479, 0, 0, 0.618048, 0, 0.817826, 0.537267, 2.2264, 0, 0, 0, 0, 1, 0, 0
14, 0.433333, 0.986397, 1, 0, 0, 1.36048, 0, 0, 0.891838, 0, 0, 0.656048, 0.511609, 0.826766, 0, 2.25033, 0, 0, 0, 0, 1, 0, 0
