frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.961354, 1, 0.913539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14288, 0, 0, 0, 0, 0, 0, 0
2, 0.0333333, 0.975448, 1, 1.09715, 0.815115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.66426, 0, 0, 0, 1, 0, 0, 1
3, 0.0666667, 0.974382, 1, 0.970811, 0.598783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.1, 0.974586, 1, 0.99825, 0.743601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.133333, 0.975534, 1, 1.01962, 0.630051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.166667, 0.944673, 1, 0.869023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.624997, 0, 0, 0, 0, 0, 0, 0
7, 0.2, 0.981321, 1, 1.45262, 0.728076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.875231, 0, 1, 0, 0, 0, 0, 1
8, 0.233333, 0.981852, 1, 1.46557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
9, 0.266667, 0.980842, 1, 1.21483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
10, 0.3, 0.978933, 1, 1.50122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.677445, 0, 1, 0, 0, 0, 0, 1
11, 0.333333, 0.953162, 1, 1.09594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
12, 0.366667, 0.947995, 1, 1.36221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.547689, 0, 0, 1, 0, 0, 0, 0, 1
13, 0.4, 0.977218, 1, 1.11095, 0, 0, 0, 0, 0, 0, 0, 0, 0.808361, 0, 0, 0.807396, 0, 1, 0, 1, 0, 0, 1
14, 0.433333, 0.978264, 1, 0.7656, 0, 0, 0, 0, 0, 0, 0, 0, 0.859704, 0, 0, 0.875977, 0, 1, 0, 1, 0, 0, 1
15, 0.466667, 0.982934, 1, 0.704285, 0, 0, 0, 0, 0, 0, 0, 0, 1.02405, 0, 0.609835, 1.22774, 0, 1, 0, 1, 0, 0, 1
16, 0.5, 0.981919, 1, 0.51601, 0.572248, 0, 0, 0, 0, 0, 0, 0, 0.712519, 0, 0, 1.24511, 0, 1, 0, 1, 1, 0, 0
17, 0.533333, 0.981586, 1, 0.582409, 0.509653, 0, 0, 0, 0, 0, 0, 0, 0.689642, 0, 0, 1.36215, 0, 1, 0, 1, 1, 0, 0
18, 0.566667, 0.97698, 1, 0.594316, 0, 0, 0, 0, 0, 0, 0, 0, 0.725991, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
19, 0.6, 0.974626, 1, 0.659011, 0, 0, 0, 0, 0, 0, 0, 0, 0.663318, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
20, 0.633333, 0.975245, 1, 0.581702, 0, 0, 0, 0, 0, 0, 0, 0, 0.502373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.666667, 0.977516, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.7, 0.978703, 1, 0, 0, 0.519165, 0, 0, 0, 0, 0, 0, 0.624753, 0, 0.602052, 0.590183, 0, 1, 0, 1, 0, 0, 0
