frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.947758, 1, 65.7331, 5.7649, 585.738, 0.325242, -0.0930305, -0.0688569
2, 0.0333333, 0.952028, 1, 65.1303, 5.24609, 579.557, 0.383612, -0.0901925, -0.0731352
3, 0.0666667, 0.953028, 1, 64.6763, 4.91896, 575.161, 0.414179, -0.0862406, -0.0763447
4, 0.1, 0.954343, 1, 64.4535, 4.72808, 573.311, 0.42717, -0.0861325, -0.0766865
5, 0.133333, 0.954496, 1, 64.3411, 4.64963, 572.395, 0.431974, -0.0870457, -0.0762963
6, 0.166667, 0.954477, 1, 64.2828, 4.59376, 571.944, 0.436121, -0.0870126, -0.0759702
7, 0.2, 0.954144, 1, 64.2499, 4.57178, 571.694, 0.437037, -0.0874826, -0.0752898
8, 0.233333, 0.954221, 1, 64.236, 4.56519, 571.633, 0.437448, -0.087707, -0.0750233
9, 0.266667, 0.94541, 1, 64.0651, 3.95054, 570.88, 0.417759, -0.093699, -0.0740346
10, 0.3, 0.946975, 1, 64.1734, 4.06293, 571.033, 0.41911, -0.0923642, -0.0723847
11, 0.333333, 0.945567, 1, 63.9821, 3.95094, 571.813, 0.431361, -0.0933497, -0.0685956
12, 0.366667, 0.952105, 1, 64.474, 4.1001, 572.071, 0.436406, -0.0887234, -0.07314
13, 0.4, 0.95442, 1, 64.3453, 4.30669, 572.675, 0.442182, -0.0904903, -0.069597
14, 0.433333, 0.95712, 1, 64.4709, 4.29676, 573.401, 0.446276, -0.0916872, -0.0689787
15, 0.466667, 0.960317, 1, 64.1877, 3.69307, 573.645, 0.440204, -0.0918642, -0.0726683
16, 0.5, 0.960327, 1, 64.3789, 3.95488, 573.973, 0.4438, -0.0892943, -0.072707
17, 0.533333, 0.959094, 1, 64.2442, 3.55522, 574.595, 0.447699, -0.0926032, -0.070853
18, 0.566667, 0.959576, 1, 64.5532, 3.54014, 574.263, 0.450726, -0.0954365, -0.070311
19, 0.6, 0.960231, 1, 64.5712, 3.58517, 574.188, 0.449476, -0.0958534, -0.0708739
20, 0.633333, 0.958349, 1, 64.7143, 3.87659, 575.044, 0.451641, -0.0962742, -0.0702144
21, 0.666667, 0.95462, 1, 64.7937, 3.69542, 575.437, 0.45379, -0.0982647, -0.071094
22, 0.7, 0.954012, 1, 64.9502, 3.66934, 575.374, 0.453717, -0.101591, -0.0688086
23, 0.733333, 0.952152, 1, 65.0688, 3.7104, 574.252, 0.448758, -0.101021, -0.0705073
24, 0.766667, 0.956779, 1, 65.1882, 3.77128, 574.396, 0.454946, -0.10329, -0.0685101
25, 0.8, 0.958843, 1, 65.1011, 3.92182, 573.722, 0.45507, -0.104539, -0.0677534
