frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.970318, 1, 66.4837, -52.3694, 605.741, 0.273408, 0.0648792, 0.0892254
2, 0.0333333, 0.969034, 1, 66.1859, -52.4146, 603.645, 0.284893, 0.0616947, 0.0953895
3, 0.0666667, 0.968866, 1, 66.0076, -52.4544, 602.129, 0.298037, 0.0598787, 0.0990232
4, 0.1, 0.96763, 1, 65.8643, -52.4968, 601.012, 0.308414, 0.0593899, 0.10072
5, 0.133333, 0.967287, 1, 65.7411, -52.5388, 599.959, 0.318693, 0.060156, 0.101402
6, 0.166667, 0.967078, 1, 65.6765, -52.5825, 599.503, 0.324697, 0.0602332, 0.101551
7, 0.2, 0.966947, 1, 65.6277, -52.5986, 599.016, 0.329063, 0.0609326, 0.10167
8, 0.233333, 0.966915, 1, 65.5867, -52.5993, 598.588, 0.332783, 0.0615883, 0.101911
9, 0.266667, 0.964985, 1, 65.9652, -52.5953, 598.889, 0.335114, 0.0534476, 0.10064
10, 0.3, 0.961474, 1, 66.106, -52.985, 600.346, 0.334098, 0.0530295, 0.101833
11, 0.333333, 0.957303, 1, 66.0368, -53.4597, 601.568, 0.335129, 0.0515471, 0.104267
12, 0.366667, 0.955973, 1, 65.9499, -54.1735, 603.317, 0.338934, 0.0520047, 0.106453
13, 0.4, 0.950224, 1, 65.7557, -54.3037, 602.887, 0.336781, 0.052422, 0.10782
14, 0.433333, 0.94697, 1, 65.9232, -54.4867, 603.638, 0.338382, 0.0472344, 0.108172
15, 0.466667, 0.946629, 1, 66.0534, -54.8497, 604.472, 0.34405, 0.0435329, 0.109855
16, 0.5, 0.949025, 1, 66.2388, -55.2732, 605.115, 0.344187, 0.0416886, 0.110785
17, 0.533333, 0.947383, 1, 66.3632, -55.7933, 604.927, 0.345597, 0.0368231, 0.110776
18, 0.566667, 0.946385, 1, 66.5716, -55.8937, 605.046, 0.349129, 0.0331609, 0.109344
19, 0.6, 0.936967, 1, 66.6296, -55.7408, 604.975, 0.354491, 0.0340888, 0.107573
20, 0.633333, 0.923881, 1, 66.6551, -55.5181, 604.264, 0.365025, 0.0337111, 0.105572
