frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.968697, 1, 55.1348, -8.68939, 456.325, 0.0801674, 0.00772281, -0.0361171
2, 0.0333333, 0.970422, 1, 55.0568, -8.94875, 455.124, 0.0990114, 0.00982592, -0.0463612
3, 0.0666667, 0.970226, 1, 55.1223, -9.0721, 455.522, 0.109106, 0.0095852, -0.0498929
4, 0.1, 0.970149, 1, 55.0864, -9.13891, 455.145, 0.114197, 0.0106837, -0.0513386
5, 0.133333, 0.970162, 1, 55.0928, -9.14985, 455.243, 0.115188, 0.0102102, -0.0516723
6, 0.166667, 0.969695, 1, 55.2113, -8.98299, 455.147, 0.118792, 0.00949226, -0.0511888
7, 0.2, 0.970586, 1, 55.2035, -9.08868, 454.897, 0.119135, 0.00829477, -0.0516757
8, 0.233333, 0.969153, 1, 55.3325, -9.26436, 454.922, 0.116337, 0.00826163, -0.0527768
9, 0.266667, 0.970198, 1, 55.3053, -9.59341, 455.009, 0.111591, 0.00887716, -0.0540792
10, 0.3, 0.970533, 1, 55.2837, -9.77731, 455.363, 0.107491, 0.0102302, -0.0545885
11, 0.333333, 0.970571, 1, 55.1723, -9.87902, 455.211, 0.106712, 0.0137399, -0.0552587
12, 0.366667, 0.969792, 1, 55.1367, -9.79668, 455.103, 0.104847, 0.0130433, -0.0544841
13, 0.4, 0.968931, 1, 55.1555, -9.72159, 454.7, 0.105503, 0.0133859, -0.0536244
14, 0.433333, 0.97125, 1, 55.2895, -9.52922, 455.469, 0.108059, 0.011523, -0.0537628
15, 0.466667, 0.970545, 1, 55.3427, -9.38386, 455.293, 0.115386, 0.00886625, -0.0517252
16, 0.5, 0.97332, 1, 55.7544, -9.19237, 458.12, 0.12035, 0.00999562, -0.0513798
17, 0.533333, 0.973384, 1, 56.6894, -8.94641, 461.695, 0.113475, 0.00967693, -0.0454727
18, 0.566667, 0.972742, 1, 56.8604, -9.07217, 463.961, 0.115912, 0.0107547, -0.0471018
19, 0.6, 0.973792, 1, 56.4356, -9.36115, 461.72, 0.116302, 0.0100774, -0.0498014
20, 0.633333, 0.972773, 1, 56.0715, -9.54813, 459.804, 0.11241, 0.00925052, -0.0501508
21, 0.666667, 0.97167, 1, 55.8469, -9.81388, 458.584, 0.10743, 0.0107303, -0.0510393
22, 0.7, 0.972222, 1, 55.7169, -9.94381, 458.284, 0.104556, 0.0106624, -0.0515404
23, 0.733333, 0.973205, 1, 55.7498, -10.0072, 458.369, 0.102677, 0.0114102, -0.0507867
24, 0.766667, 0.972017, 1, 55.7132, -9.92494, 458.166, 0.104173, 0.0118803, -0.0508143
25, 0.8, 0.972302, 1, 56.0244, -9.77522, 458.428, 0.106249, 0.0104878, -0.0504337
26, 0.833333, 0.973164, 1, 57.0305, -9.78767, 462.319, 0.10125, 0.0100467, -0.0436161
27, 0.866667, 0.972359, 1, 57.7221, -9.65151, 463.466, 0.0959572, 0.00672138, -0.0359734
28, 0.9, 0.972653, 1, 57.8741, -9.68159, 462.984, 0.0960468, 0.00553537, -0.0340586
29, 0.933333, 0.970175, 1, 57.9534, -9.6675, 462.305, 0.0951637, 0.00214962, -0.0336344
30, 0.966667, 0.971472, 1, 58.0256, -9.86266, 462.325, 0.0930137, 0.00252397, -0.033161
31, 1, 0.971796, 1, 58.1024, -9.95952, 462.1, 0.0894243, 0.000829809, -0.03299
32, 1.03333, 0.973307, 1, 58.1631, -10.1582, 462.33, 0.0872907, 0.00165313, -0.0342514
33, 1.06667, 0.972861, 1, 58.1335, -10.2065, 461.375, 0.0850503, 0.00164355, -0.0331416
34, 1.1, 0.973421, 1, 59.2888, -10.5525, 467.328, 0.116034, 0.0244475, -0.0356681
35, 1.13333, 0.936288, 1, 61.1315, -11.2804, 476.139, 0.158371, 0.0650092, -0.0343538
36, 1.16667, 0.835496, 1, 60.6179, -11.5703, 459.317, 0.15641, 0.0205582, -0.0227793
37, 1.2, 0.822837, 1, 59.0021, -12.0198, 449.192, 0.148819, 0.0168138, -0.00985898
38, 1.23333, 0.162243, 0, 61.7296, -13.057, 472.974, 0.118714, 0.00476314, -0.0372131
39, 1.26667, 0.690113, 0, 57.4335, -11.7851, 466.272, -0.0192013, 0.102092, 0.0272212
40, 1.3, 0.815106, 1, 58.823, -10.75, 458.666, 0.115214, -0.0144874, -0.0047764
41, 1.33333, 0.866121, 1, 59.5185, -11.3823, 470.771, 0.145114, -0.0546265, 0.0145679
42, 1.36667, 0.897857, 1, 59.2373, -10.8126, 465.285, 0.113689, -0.0498697, 0.00731344
43, 1.4, 0.923405, 1, 58.7129, -10.432, 458.561, 0.0849698, -0.0317065, -0.000413647
44, 1.43333, 0.936754, 1, 58.3907, -10.1182, 453.34, 0.0710847, -0.0235, -0.00518708
45, 1.46667, 0.937528, 1, 57.982, -10.0094, 448.393, 0.0590711, -0.0115783, -0.0114459
46, 1.5, 0.941103, 1, 57.8889, -9.81683, 446.236, 0.0487468, -0.00456865, -0.015055
47, 1.53333, 0.937823, 1, 57.8487, -9.89113, 444.989, 0.0473013, -0.00614467, -0.0178614
48, 1.56667, 0.935325, 1, 57.8241, -9.89059, 444.216, 0.0473579, -0.0078729, -0.0179489
