frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.965204, 1, 0.0371988, 0.363456, -0.930868, -0.09785, 0.404331, -0.909363, -0.0114495, 0.413595, -0.910389, -0.145527, 0.452003, -0.880065
2, 0.0333333, 0.965809, 1, 0.0338292, 0.367535, -0.929394, -0.106233, 0.407045, -0.90721, -0.0138005, 0.419328, -0.90773, -0.153037, 0.455786, -0.876834
3, 0.0666667, 0.966487, 1, 0.0309559, 0.370917, -0.92815, -0.108265, 0.407434, -0.906794, -0.0159743, 0.425238, -0.904941, -0.154449, 0.458544, -0.875147
4, 0.1, 0.966554, 1, 0.0311639, 0.371073, -0.92808, -0.10703, 0.407127, -0.907079, -0.0157585, 0.425572, -0.904787, -0.153241, 0.458377, -0.875447
5, 0.133333, 0.966727, 1, 0.0291992, 0.371295, -0.928056, -0.108384, 0.407546, -0.90673, -0.0174562, 0.426747, -0.904203, -0.15434, 0.459661, -0.87458
6, 0.166667, 0.966453, 1, 0.0304481, 0.371876, -0.927783, -0.10673, 0.407393, -0.906995, -0.0159752, 0.427678, -0.90379, -0.15247, 0.459909, -0.874778
7, 0.2, 0.965439, 1, 0.0326765, 0.368316, -0.929126, -0.116917, 0.419586, -0.900155, -0.0172011, 0.426964, -0.904105, -0.165803, 0.474032, -0.864756
8, 0.233333, 0.966264, 1, 0.0569425, 0.358475, -0.931801, -0.129785, 0.406051, -0.904587, 0.00922304, 0.420881, -0.907069, -0.176642, 0.463553, -0.868283
9, 0.266667, 0.966349, 1, 0.0532164, 0.359799, -0.931511, -0.120277, 0.398777, -0.909126, 0.00385011, 0.420736, -0.907175, -0.168806, 0.455563, -0.874052
10, 0.3, 0.959513, 1, 0.0640777, 0.343163, -0.937088, -0.13693, 0.386598, -0.912026, 0.0125996, 0.405288, -0.914102, -0.187426, 0.44377, -0.876321
11, 0.333333, 0.961072, 1, 0.0774777, 0.34368, -0.935885, -0.146772, 0.388691, -0.909603, 0.0233706, 0.405469, -0.91381, -0.199796, 0.444749, -0.873086
12, 0.366667, 0.958552, 1, 0.081903, 0.337599, -0.93772, -0.146253, 0.389275, -0.909437, 0.0296306, 0.401904, -0.915202, -0.197527, 0.447474, -0.87221
13, 0.4, 0.958843, 1, 0.0752136, 0.351142, -0.933296, -0.151901, 0.390362, -0.908044, 0.024318, 0.41667, -0.908733, -0.201861, 0.449834, -0.870001
14, 0.433333, 0.95838, 1, 0.0543126, 0.351027, -0.934789, -0.16068, 0.376874, -0.912221, 0.00589094, 0.417401, -0.908703, -0.208196, 0.43765, -0.874709
15, 0.466667, 0.958727, 1, 0.143119, 0.360406, -0.921751, -0.17697, 0.384832, -0.905862, 0.0926709, 0.42574, -0.900088, -0.226592, 0.443169, -0.867328
16, 0.5, 0.954656, 1, 0.137893, 0.366504, -0.920142, -0.159173, 0.363249, -0.917995, 0.0825298, 0.434668, -0.896801, -0.213905, 0.425942, -0.879101
17, 0.533333, 0.956173, 1, 0.0634707, 0.352778, -0.933552, -0.155517, 0.380932, -0.91143, 0.0177274, 0.422557, -0.906163, -0.200467, 0.445155, -0.872725
18, 0.566667, 0.96067, 1, 0.0867294, 0.355841, -0.930513, -0.146362, 0.384526, -0.911437, 0.0390848, 0.424091, -0.904776, -0.193262, 0.447315, -0.873246
19, 0.6, 0.956487, 1, 0.0614539, 0.376636, -0.924321, -0.156221, 0.403935, -0.90135, 0.0135668, 0.446097, -0.894882, -0.203155, 0.467933, -0.860097
20, 0.633333, 0.953547, 1, 0.0563171, 0.377061, -0.924475, -0.133857, 0.408326, -0.902969, 0.00835964, 0.445666, -0.89516, -0.181021, 0.472019, -0.862803
21, 0.666667, 0.950498, 1, 0.0298697, 0.377622, -0.925478, -0.15608, 0.414125, -0.896738, -0.0167244, 0.449572, -0.893088, -0.201683, 0.480515, -0.853481
22, 0.7, 0.954726, 1, 0.0444118, 0.371748, -0.927271, -0.157358, 0.40789, -0.899369, 9.78524e-007, 0.443973, -0.89604, -0.200831, 0.474592, -0.856988
23, 0.733333, 0.953552, 1, 0.0294455, 0.371474, -0.927976, -0.141151, 0.409195, -0.901463, -0.0167608, 0.446144, -0.894804, -0.18643, 0.478922, -0.857833
24, 0.766667, 0.953685, 1, 0.0315371, 0.374508, -0.926687, -0.146286, 0.416303, -0.897381, -0.0123442, 0.448391, -0.893752, -0.189269, 0.48489, -0.853849
25, 0.8, 0.954114, 1, 0.0376124, 0.373879, -0.926715, -0.129817, 0.421596, -0.897443, -0.0059611, 0.451529, -0.892236, -0.172558, 0.494018, -0.852156
26, 0.833333, 0.952862, 1, 0.0354359, 0.380519, -0.924094, -0.141491, 0.418897, -0.896942, -0.00375911, 0.454535, -0.890721, -0.179991, 0.487939, -0.854119
27, 0.866667, 0.947339, 1, 0.0426472, 0.38512, -0.921881, -0.141353, 0.421516, -0.895736, 0.00527426, 0.461386, -0.887184, -0.17807, 0.492848, -0.851699
28, 0.9, 0.947139, 1, 0.0325087, 0.380013, -0.92441, -0.145212, 0.41446, -0.898408, -0.00396304, 0.451103, -0.892463, -0.181079, 0.480831, -0.857912
29, 0.933333, 0.946929, 1, 0.0333254, 0.396441, -0.917455, -0.109238, 0.422261, -0.899868, -0.00503887, 0.471281, -0.881969, -0.147142, 0.493505, -0.857206
30, 0.966667, 0.952344, 1, 0.0395553, 0.382757, -0.923002, -0.12616, 0.416554, -0.900315, 0.000209904, 0.455056, -0.890463, -0.164875, 0.484667, -0.859019
31, 1, 0.952695, 1, 0.0390585, 0.382331, -0.9232, -0.124351, 0.418074, -0.899862, 0.00052171, 0.455689, -0.890139, -0.162285, 0.487183, -0.858089
32, 1.03333, 0.953162, 1, 0.0515512, 0.381249, -0.923034, -0.129256, 0.428739, -0.894134, 0.0114077, 0.452626, -0.891628, -0.16862, 0.495273, -0.852216
33, 1.06667, 0.952521, 1, 0.0483632, 0.384819, -0.921724, -0.12031, 0.425298, -0.897021, 0.00784655, 0.457147, -0.889357, -0.160108, 0.493329, -0.854981
34, 1.1, 0.956748, 1, 0.0516725, 0.38549, -0.921264, -0.120387, 0.421655, -0.898729, 0.0062747, 0.456019, -0.889948, -0.164928, 0.488089, -0.857069
35, 1.13333, 0.95168, 1, 0.0593483, 0.373986, -0.925533, -0.128576, 0.418263, -0.89918, 0.0144689, 0.444606, -0.89561, -0.172467, 0.484424, -0.857665
36, 1.16667, 0.95205, 1, 0.0493021, 0.387799, -0.920425, -0.150619, 0.416877, -0.896397, 0.00298157, 0.458027, -0.888933, -0.195883, 0.482551, -0.853683
37, 1.2, 0.95351, 1, 0.0456816, 0.376719, -0.925201, -0.152487, 0.429315, -0.890189, -0.000189508, 0.446531, -0.894768, -0.197074, 0.493657, -0.847033
38, 1.23333, 0.952326, 1, 0.0561658, 0.378117, -0.924052, -0.126085, 0.41522, -0.900941, 0.0100604, 0.452826, -0.891542, -0.171296, 0.485452, -0.857318
39, 1.26667, 0.954971, 1, 0.0660406, 0.378283, -0.923331, -0.136251, 0.420511, -0.896999, 0.0201376, 0.452077, -0.891751, -0.181152, 0.489308, -0.853089
40, 1.3, 0.957154, 1, 0.053656, 0.381398, -0.922853, -0.120494, 0.424775, -0.897244, 0.00701975, 0.453767, -0.891093, -0.166251, 0.4924, -0.854344
41, 1.33333, 0.957192, 1, 0.0340899, 0.377816, -0.925253, -0.133373, 0.419738, -0.897793, -0.0128316, 0.445459, -0.89521, -0.179322, 0.482759, -0.857197
42, 1.36667, 0.955263, 1, 0.0318, 0.388054, -0.921088, -0.141074, 0.424445, -0.894396, -0.0115376, 0.456715, -0.889538, -0.18356, 0.488383, -0.853104
43, 1.4, 0.954795, 1, 0.034344, 0.388756, -0.920701, -0.136501, 0.425323, -0.894689, -0.00888212, 0.456104, -0.889882, -0.178906, 0.488104, -0.854252
44, 1.43333, 0.957386, 1, 0.0366219, 0.38962, -0.920247, -0.14428, 0.435419, -0.888591, -0.00680736, 0.453977, -0.890988, -0.18674, 0.494764, -0.848727
45, 1.46667, 0.953586, 1, 0.0327362, 0.388846, -0.920721, -0.165642, 0.416248, -0.894036, -0.00620186, 0.45093, -0.892538, -0.203759, 0.473603, -0.856845
46, 1.5, 0.955335, 1, 0.0637057, 0.378466, -0.92342, -0.153038, 0.410338, -0.899001, 0.0197101, 0.430971, -0.90215, -0.196065, 0.458752, -0.866663
