frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.946192, 1, 0, 0, 0, 0, 0, 0.6057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
2, 0.0333333, 0.933866, 1, 0, 0.530156, 0, 0, 0, 1.27466, 0, 0, 0.514056, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
3, 0.0666667, 0.929957, 1, 0, 0, 0, 0, 0, 1.04129, 0, 0, 0.78456, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
4, 0.1, 0.93019, 1, 0, 0, 0, 0, 0, 1.10035, 0, 0, 0.777832, 0.559975, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
5, 0.133333, 0.92905, 1, 0, 0, 0, 0, 0, 1.06614, 0, 0, 0.804952, 0.554321, 0, 0.55629, 0, 0, 1, 0, 0, 1, 0, 0
6, 0.166667, 0.928952, 1, 0, 0, 0, 0, 0, 1.12805, 0, 0, 0.800506, 0.568822, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
7, 0.2, 0.935996, 1, 0, 0, 0, 0, 0, 0.613812, 0, 0, 0.64004, 0.50441, 0, 0.687329, 0, 0, 0, 0, 0, 1, 0, 0
8, 0.233333, 0.935386, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.56457, 0.766214, 0, 0.850146, 0, 0, 1, 0, 0, 1, 0, 1
9, 0.266667, 0.952203, 1, 0.535041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.892918, 1.01653, 0, 0, 0, 0, 1, 0, 1
10, 0.3, 0.959177, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18034, 1.23521, 0, 0, 0, 0, 1, 0, 1
11, 0.333333, 0.96235, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20098, 0.774887, 0, 0, 0, 0, 0, 0, 1
12, 0.366667, 0.96237, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12879, 0, 0, 0, 0, 0, 0, 0, 1
13, 0.4, 0.964142, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27357, 0, 0, 0, 0, 0, 1, 0, 1
14, 0.433333, 0.937931, 1, 0, 0, 0, 0, 0, 0.839567, 0, 0, 0, 0.576574, 0, 0, 0.734753, 0, 0, 0, 0, 1, 0, 0
15, 0.466667, 0.931225, 1, 0, 0, 0, 0, 0, 1.20997, 0, 0, 0, 0.608086, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
16, 0.5, 0.926024, 1, 0, 0, 0, 0, 0, 1.00112, 0, 0, 0, 0.706836, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
17, 0.533333, 0.932706, 1, 0, 0, 0, 0, 0, 1.04613, 0, 0, 0.5141, 0.603089, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
18, 0.566667, 0.935071, 1, 0, 0, 0, 0, 0, 0.800737, 0, 0, 0, 0.745733, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
19, 0.6, 0.938398, 1, 0, 0, 0, 0, 0, 0.790211, 0, 0, 0.588558, 0.749228, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
20, 0.633333, 0.937457, 1, 0, 0, 0, 0, 0, 1.07191, 0, 0, 0.522348, 0.956205, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
