frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.994171, 1, 0.314525, 0.232594, -0.920312, 0.124487, 0.279491, -0.952044, 0.260551, 0.234613, -0.93652, 0.0743295, 0.301268, -0.950638
2, 0.0333333, 0.994236, 1, 0.317804, 0.232496, -0.919209, 0.131638, 0.274276, -0.952599, 0.258746, 0.216284, -0.94142, 0.0757208, 0.277557, -0.957721
3, 0.0666667, 0.994202, 1, 0.309301, 0.239299, -0.920364, 0.133232, 0.271586, -0.953148, 0.245318, 0.213983, -0.945532, 0.0713599, 0.264948, -0.961618
4, 0.1, 0.994194, 1, 0.308003, 0.241568, -0.920206, 0.13368, 0.27066, -0.953348, 0.241995, 0.208283, -0.947659, 0.0694096, 0.255974, -0.964189
5, 0.133333, 0.994187, 1, 0.307148, 0.242985, -0.920119, 0.136069, 0.269237, -0.953413, 0.239946, 0.204565, -0.948988, 0.0702619, 0.249132, -0.965917
6, 0.166667, 0.994298, 1, 0.295647, 0.221989, -0.929147, 0.134562, 0.272041, -0.952831, 0.22352, 0.196132, -0.954762, 0.0675214, 0.264137, -0.962119
7, 0.2, 0.99403, 1, 0.30241, 0.202206, -0.931483, 0.131553, 0.266595, -0.954788, 0.227768, 0.183804, -0.95621, 0.0642761, 0.268222, -0.96121
8, 0.233333, 0.994492, 1, 0.315885, 0.170051, -0.933434, 0.137301, 0.252094, -0.957913, 0.238753, 0.157532, -0.958217, 0.0699485, 0.261005, -0.9628
9, 0.266667, 0.994725, 1, 0.322636, 0.173381, -0.930508, 0.137455, 0.252465, -0.957793, 0.246604, 0.163801, -0.955173, 0.0710273, 0.265904, -0.961379
10, 0.3, 0.994759, 1, 0.319261, 0.170614, -0.932182, 0.134603, 0.260725, -0.955984, 0.241997, 0.157199, -0.957458, 0.0687577, 0.270183, -0.960351
11, 0.333333, 0.99453, 1, 0.321563, 0.17241, -0.931059, 0.121674, 0.255613, -0.959092, 0.246503, 0.149707, -0.957509, 0.0567111, 0.257375, -0.964646
12, 0.366667, 0.994224, 1, 0.337812, 0.174278, -0.924938, 0.161042, 0.251366, -0.954401, 0.26286, 0.134771, -0.955375, 0.0945422, 0.23259, -0.967969
13, 0.4, 0.994158, 1, 0.319072, 0.143004, -0.936879, 0.151923, 0.244345, -0.957713, 0.235945, 0.087568, -0.967813, 0.080302, 0.207431, -0.974948
14, 0.433333, 0.994095, 1, 0.306995, 0.155534, -0.938916, 0.158475, 0.249414, -0.955342, 0.218165, 0.0764161, -0.972916, 0.0799001, 0.185884, -0.979318
15, 0.466667, 0.994186, 1, 0.294544, 0.157403, -0.942586, 0.142699, 0.241885, -0.959755, 0.199245, 0.0660903, -0.977718, 0.0561868, 0.165973, -0.984528
16, 0.5, 0.993669, 1, 0.305792, 0.169385, -0.93691, 0.154198, 0.233977, -0.959936, 0.205289, 0.0697782, -0.976211, 0.0596483, 0.149506, -0.98696
17, 0.533333, 0.993692, 1, 0.30995, 0.166521, -0.936056, 0.158755, 0.247333, -0.955836, 0.204766, 0.0694469, -0.976344, 0.0617756, 0.165744, -0.984232
18, 0.566667, 0.993585, 1, 0.287384, 0.154596, -0.945257, 0.147279, 0.255243, -0.955594, 0.179726, 0.0701723, -0.981211, 0.0512012, 0.185702, -0.981271
19, 0.6, 0.99405, 1, 0.284309, 0.158087, -0.945609, 0.144255, 0.244058, -0.958972, 0.179143, 0.0835663, -0.980268, 0.0488384, 0.18458, -0.981603
20, 0.633333, 0.994182, 1, 0.287982, 0.165403, -0.943244, 0.150891, 0.248745, -0.956743, 0.18306, 0.0994394, -0.97806, 0.0554448, 0.197603, -0.978713
21, 0.666667, 0.994011, 1, 0.303861, 0.154971, -0.940028, 0.161156, 0.242727, -0.956615, 0.208571, 0.0928368, -0.973591, 0.0755472, 0.195933, -0.977703
22, 0.7, 0.99433, 1, 0.30174, 0.166108, -0.938808, 0.14769, 0.25503, -0.955587, 0.210835, 0.104412, -0.971929, 0.0667523, 0.209996, -0.975421
23, 0.733333, 0.994298, 1, 0.310105, 0.1568, -0.937683, 0.151062, 0.25867, -0.954081, 0.215147, 0.0918465, -0.972253, 0.0674285, 0.210637, -0.975236
24, 0.766667, 0.99429, 1, 0.291545, 0.178527, -0.93975, 0.151918, 0.244548, -0.957662, 0.199278, 0.113532, -0.973344, 0.066508, 0.194271, -0.978691
