frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.985527, 1, 89.9389, 14.5371, 533.576, 0.117428, -0.00603785, -0.042944
2, 0.0333333, 0.986107, 1, 89.9374, 14.5913, 533.384, 0.113932, -0.00416935, -0.0430722
3, 0.0666667, 0.985968, 1, 89.9627, 14.6269, 533.562, 0.112844, -0.00350653, -0.0426856
4, 0.1, 0.985974, 1, 89.9689, 14.6481, 533.63, 0.11095, -0.00394423, -0.042213
5, 0.133333, 0.985964, 1, 89.9654, 14.6559, 533.606, 0.110482, -0.00388931, -0.042247
6, 0.166667, 0.985947, 1, 89.9954, 14.6601, 533.847, 0.110566, -0.00386933, -0.0421922
7, 0.2, 0.986155, 1, 90.4207, 14.5841, 534.144, 0.110469, -0.00346913, -0.0440338
8, 0.233333, 0.986055, 1, 90.713, 14.4174, 533.59, 0.112082, -0.00498444, -0.0422411
9, 0.266667, 0.985918, 1, 91.1643, 14.461, 533.293, 0.110795, -0.00728496, -0.040923
10, 0.3, 0.986006, 1, 91.4975, 14.3978, 532.803, 0.112937, -0.00878074, -0.0426296
11, 0.333333, 0.986283, 1, 91.9099, 14.673, 533.059, 0.115507, -0.0109738, -0.0417515
12, 0.366667, 0.986095, 1, 92.3397, 14.8021, 532.948, 0.11583, -0.0126765, -0.0403555
13, 0.4, 0.986096, 1, 92.7503, 14.9984, 532.74, 0.119158, -0.0150641, -0.0401378
14, 0.433333, 0.985869, 1, 93.5678, 15.0333, 534.694, 0.12172, -0.0178597, -0.0415305
15, 0.466667, 0.98492, 1, 94.1005, 14.9881, 534.881, 0.123992, -0.0227615, -0.0386094
16, 0.5, 0.986381, 1, 94.5505, 14.953, 534.983, 0.126852, -0.0247277, -0.0391777
17, 0.533333, 0.986374, 1, 94.5513, 14.9721, 534.832, 0.126192, -0.0236927, -0.0395647
18, 0.566667, 0.986203, 1, 94.9748, 14.9837, 535.548, 0.126515, -0.0268269, -0.0385085
19, 0.6, 0.986323, 1, 95.4468, 15.041, 535.981, 0.129873, -0.0310401, -0.0386892
20, 0.633333, 0.985576, 1, 95.694, 15.1309, 536.966, 0.132946, -0.0317654, -0.0392187
21, 0.666667, 0.98614, 1, 96.008, 15.1916, 537.97, 0.135413, -0.0366878, -0.0380015
22, 0.7, 0.986282, 1, 95.8835, 15.2535, 537.752, 0.141266, -0.0390291, -0.0375011
23, 0.733333, 0.986176, 1, 95.6388, 15.2355, 537.871, 0.14115, -0.0391854, -0.0382336
24, 0.766667, 0.984985, 1, 95.301, 15.2604, 537.342, 0.144469, -0.0395425, -0.0382211
25, 0.8, 0.985658, 1, 95.0506, 15.5601, 538.226, 0.14492, -0.0372441, -0.0354543
