frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.981367, 1, 0.054494, 0.185269, -0.981176, -0.0486086, 0.114094, -0.99228, -0.0363379, 0.361668, -0.931598, -0.14332, 0.296731, -0.944145
2, 0.0333333, 0.981969, 1, 0.0455842, 0.183453, -0.981971, -0.0582359, 0.117765, -0.991332, -0.0465054, 0.380076, -0.923785, -0.153782, 0.320462, -0.934695
3, 0.0666667, 0.982656, 1, 0.0441454, 0.188587, -0.981064, -0.0560725, 0.127346, -0.990272, -0.0449481, 0.399102, -0.915804, -0.148303, 0.343739, -0.927281
4, 0.1, 0.982907, 1, 0.0439767, 0.192628, -0.980286, -0.0574826, 0.131396, -0.989662, -0.0412449, 0.420203, -0.906492, -0.145575, 0.364766, -0.919649
5, 0.133333, 0.982266, 1, 0.0417667, 0.197938, -0.979324, -0.0598909, 0.132946, -0.989312, -0.0409836, 0.4432, -0.895486, -0.145421, 0.384154, -0.911745
6, 0.166667, 0.980779, 1, 0.0544219, 0.194167, -0.979458, -0.0730191, 0.13266, -0.988468, -0.0248681, 0.44611, -0.894633, -0.154616, 0.390399, -0.907569
7, 0.2, 0.980929, 1, 0.0523178, 0.194515, -0.979503, -0.075636, 0.131931, -0.988369, -0.027388, 0.448062, -0.893583, -0.1576, 0.391146, -0.906734
8, 0.233333, 0.980239, 1, 0.077385, 0.201265, -0.976475, -0.0784684, 0.109587, -0.990875, -0.00334101, 0.45417, -0.890909, -0.162767, 0.370874, -0.914308
9, 0.266667, 0.981321, 1, 0.112748, 0.213612, -0.970391, -0.0797799, 0.122366, -0.989273, 0.0379068, 0.464365, -0.884832, -0.158352, 0.383141, -0.910015
10, 0.3, 0.981539, 1, 0.111413, 0.212591, -0.970769, -0.0684173, 0.123561, -0.989976, 0.0382522, 0.464153, -0.884929, -0.14528, 0.385091, -0.911372
11, 0.333333, 0.98134, 1, 0.0998, 0.211534, -0.972262, -0.0678577, 0.114033, -0.991157, 0.0281804, 0.459631, -0.887663, -0.143299, 0.371893, -0.917148
12, 0.366667, 0.982506, 1, 0.0901343, 0.219619, -0.971413, -0.0696348, 0.125466, -0.989651, 0.0212674, 0.465334, -0.88488, -0.142088, 0.380471, -0.913812
13, 0.4, 0.982823, 1, 0.0989174, 0.221484, -0.970134, -0.0675191, 0.118568, -0.990648, 0.0307842, 0.467602, -0.883403, -0.139959, 0.375489, -0.916199
14, 0.433333, 0.981777, 1, 0.0909019, 0.217317, -0.971859, -0.0594704, 0.128501, -0.989925, 0.0258176, 0.467078, -0.883839, -0.128459, 0.388323, -0.912526
15, 0.466667, 0.981599, 1, 0.0928052, 0.229726, -0.96882, -0.0817731, 0.117864, -0.989657, 0.0285487, 0.475037, -0.879503, -0.150807, 0.374948, -0.914697
16, 0.5, 0.981372, 1, 0.0988701, 0.213343, -0.971962, -0.0543371, 0.121819, -0.991064, 0.0368368, 0.459032, -0.887655, -0.120326, 0.377841, -0.918019
17, 0.533333, 0.981139, 1, 0.0875338, 0.19905, -0.976072, -0.0608106, 0.128119, -0.989893, 0.0297475, 0.44535, -0.894862, -0.1214, 0.382584, -0.91591
18, 0.566667, 0.981868, 1, 0.0895293, 0.216311, -0.972211, -0.0736733, 0.113943, -0.990752, 0.0343175, 0.46136, -0.886549, -0.13306, 0.369935, -0.91948
19, 0.6, 0.98189, 1, 0.0899255, 0.217697, -0.971865, -0.0739171, 0.112374, -0.990913, 0.0348976, 0.462708, -0.885823, -0.133249, 0.368585, -0.919995
20, 0.633333, 0.982886, 1, 0.0986028, 0.231799, -0.967753, -0.065196, 0.152736, -0.986114, 0.0448827, 0.474303, -0.879217, -0.122251, 0.405256, -0.905993
21, 0.666667, 0.98393, 1, 0.0828162, 0.229244, -0.96984, -0.0672745, 0.169286, -0.983268, 0.0322615, 0.476206, -0.878742, -0.120267, 0.42437, -0.897466
22, 0.7, 0.981978, 1, 0.0982557, 0.238198, -0.966234, -0.0800148, 0.179881, -0.980429, 0.0510385, 0.483987, -0.873585, -0.129534, 0.434384, -0.891365
23, 0.733333, 0.981622, 1, 0.0873999, 0.236182, -0.96777, -0.0720474, 0.173932, -0.982119, 0.0416827, 0.47919, -0.876721, -0.120184, 0.425404, -0.896988
24, 0.766667, 0.98321, 1, 0.0886823, 0.240368, -0.966622, -0.061822, 0.171323, -0.983273, 0.0400444, 0.477992, -0.877451, -0.113058, 0.417413, -0.901656
25, 0.8, 0.983085, 1, 0.0867633, 0.255385, -0.962939, -0.0632136, 0.182435, -0.981184, 0.045207, 0.48885, -0.871196, -0.107434, 0.424936, -0.898825
26, 0.833333, 0.982711, 1, 0.0770023, 0.243388, -0.966868, -0.0690267, 0.165031, -0.98387, 0.0395238, 0.471271, -0.881103, -0.10895, 0.401242, -0.90947
27, 0.866667, 0.980744, 1, 0.0961899, 0.245437, -0.964629, -0.0785488, 0.219144, -0.972526, 0.063781, 0.46791, -0.881472, -0.111671, 0.446385, -0.887846
28, 0.9, 0.979923, 1, 0.087387, 0.257789, -0.962241, -0.0659316, 0.17183, -0.982918, 0.054292, 0.475641, -0.877962, -0.10141, 0.398492, -0.911548
29, 0.933333, 0.979891, 1, 0.0872939, 0.251175, -0.963997, -0.071755, 0.195198, -0.978135, 0.0561253, 0.465658, -0.883183, -0.104316, 0.41587, -0.903421
30, 0.966667, 0.977759, 1, 0.0923213, 0.257496, -0.961859, -0.071388, 0.185422, -0.980062, 0.0697636, 0.47217, -0.878743, -0.0954919, 0.407709, -0.908105
31, 1, 0.977823, 1, 0.0908788, 0.256741, -0.962198, -0.0731506, 0.197338, -0.977602, 0.0703909, 0.467297, -0.881294, -0.0947127, 0.414048, -0.905314
32, 1.03333, 0.978548, 1, 0.0554033, 0.248631, -0.967012, -0.0717209, 0.179912, -0.981065, 0.0360199, 0.459391, -0.887503, -0.0921114, 0.396253, -0.913509
33, 1.06667, 0.977586, 1, 0.0432618, 0.253295, -0.966421, -0.0876162, 0.162058, -0.982884, 0.0259199, 0.462854, -0.886056, -0.105948, 0.377993, -0.919726
34, 1.1, 0.978038, 1, 0.0523013, 0.232894, -0.971095, -0.0793505, 0.191773, -0.978226, 0.0375841, 0.441668, -0.896391, -0.0945198, 0.403747, -0.909975
35, 1.13333, 0.977301, 1, 0.0501083, 0.252484, -0.966303, -0.108233, 0.199602, -0.973881, 0.0374847, 0.462436, -0.88586, -0.121422, 0.413435, -0.902401
36, 1.16667, 0.977185, 1, 0.0550867, 0.269352, -0.961465, -0.0852306, 0.207187, -0.974582, 0.044151, 0.474846, -0.878961, -0.0969511, 0.418046, -0.903237
37, 1.2, 0.978447, 1, 0.0756245, 0.270511, -0.959742, -0.086077, 0.216432, -0.972496, 0.0709137, 0.474177, -0.877569, -0.0913102, 0.425248, -0.900459
38, 1.23333, 0.977933, 1, 0.0746881, 0.254508, -0.964182, -0.0994729, 0.226388, -0.968945, 0.0732813, 0.450834, -0.889594, -0.101053, 0.425214, -0.899434
39, 1.26667, 0.977246, 1, 0.0769581, 0.266423, -0.960779, -0.0794036, 0.205754, -0.975377, 0.080664, 0.454982, -0.88684, -0.0759142, 0.399259, -0.91369
40, 1.3, 0.973901, 1, 0.0548276, 0.363868, -0.929836, -0.162155, 0.295447, -0.941497, 0.0629425, 0.521425, -0.850972, -0.154143, 0.45703, -0.875993
41, 1.33333, 0.969424, 1, 0.206075, 0.41275, -0.887226, -0.222004, 0.416845, -0.88145, 0.208629, 0.555176, -0.805142, -0.219437, 0.559954, -0.798936
42, 1.36667, 0.971658, 1, 0.171303, 0.423124, -0.889731, -0.215088, 0.419761, -0.881781, 0.174539, 0.562155, -0.808405, -0.211873, 0.559584, -0.801234
43, 1.4, 0.971711, 1, 0.173156, 0.42357, -0.88916, -0.213073, 0.421887, -0.881256, 0.176176, 0.5633, -0.807252, -0.210062, 0.562514, -0.799657
44, 1.43333, 0.973426, 1, 0.0282439, 0.265477, -0.963704, -0.241072, 0.386547, -0.890205, 0.0338553, 0.418609, -0.907535, -0.235006, 0.527925, -0.81613
45, 1.46667, 0.978187, 1, 0.0108683, 0.195283, -0.980687, -0.174907, 0.193222, -0.965439, 0.0196522, 0.351514, -0.935976, -0.166243, 0.34846, -0.922463
46, 1.5, 0.977773, 1, -0.0210656, 0.149376, -0.988556, -0.125548, 0.15059, -0.980592, -0.0107963, 0.305599, -0.952099, -0.115341, 0.306252, -0.944937
47, 1.53333, 0.980542, 1, -0.0179998, 0.141084, -0.989834, -0.119367, 0.130937, -0.984178, -0.00516496, 0.295629, -0.955289, -0.106657, 0.285556, -0.952408
48, 1.56667, 0.980101, 1, -0.0224176, 0.139413, -0.989981, -0.118559, 0.138142, -0.983291, -0.008918, 0.299141, -0.954167, -0.105143, 0.297416, -0.948941
49, 1.6, 0.979406, 1, -0.032513, 0.15509, -0.987365, -0.13517, 0.142513, -0.98052, -0.0195137, 0.321098, -0.946845, -0.122327, 0.30842, -0.943352
50, 1.63333, 0.980091, 1, -0.0310467, 0.155453, -0.987355, -0.114973, 0.142721, -0.983063, -0.0169094, 0.330677, -0.943592, -0.100974, 0.318172, -0.94264
51, 1.66667, 0.979854, 1, -0.0296316, 0.14736, -0.988639, -0.114417, 0.135116, -0.984201, -0.0151558, 0.325591, -0.945389, -0.100105, 0.313741, -0.944217
52, 1.7, 0.980223, 1, 7.69458e-005, 0.17895, -0.983858, -0.117444, 0.128433, -0.984739, 0.00637865, 0.354401, -0.935072, -0.111701, 0.306286, -0.945363
53, 1.73333, 0.97855, 1, 0.0639286, 0.256913, -0.964318, -0.0898705, 0.229955, -0.969043, 0.0654126, 0.416559, -0.906752, -0.0886677, 0.392363, -0.915527
54, 1.76667, 0.97964, 1, 0.0547832, 0.271515, -0.960874, -0.0821663, 0.211253, -0.973972, 0.0534704, 0.425065, -0.903582, -0.0841717, 0.369121, -0.925562
