frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.936534, 1, -0.057107, 0.22955, -0.97162, -0.160111, 0.108174, -0.981154, -0.0557922, 0.124974, -0.99059, -0.152457, -0.00184696, -0.988308
2, 0.0333333, 0.929806, 1, -0.0640377, 0.206782, -0.976289, -0.156885, 0.109349, -0.981545, -0.0967438, 0.137183, -0.98581, -0.184617, 0.0351697, -0.982181
3, 0.0666667, 0.9312, 1, -0.0769748, 0.204151, -0.975908, -0.176822, 0.112045, -0.977845, -0.193358, 0.178991, -0.964663, -0.288247, 0.0823514, -0.954008
4, 0.1, 0.929017, 1, -0.0737204, 0.205266, -0.975926, -0.177544, 0.125223, -0.976113, -0.193307, 0.218195, -0.956569, -0.292494, 0.133011, -0.946972
5, 0.133333, 0.92302, 1, -0.0741959, 0.208877, -0.975123, -0.177746, 0.134211, -0.974881, -0.188287, 0.257603, -0.947728, -0.287327, 0.177309, -0.941278
6, 0.166667, 0.919555, 1, -0.0826233, 0.232618, -0.969052, -0.172512, 0.168933, -0.970413, -0.195182, 0.307659, -0.931263, -0.281444, 0.239158, -0.929297
7, 0.2, 0.914768, 1, -0.0290463, 0.226515, -0.973575, -0.168324, 0.157864, -0.973009, -0.138366, 0.322943, -0.936249, -0.273568, 0.246863, -0.929634
8, 0.233333, 0.9169, 1, -0.0638105, 0.207709, -0.976107, -0.162347, 0.164154, -0.972983, -0.172258, 0.341166, -0.924085, -0.268241, 0.292538, -0.917861
9, 0.266667, 0.915547, 1, -0.0829489, 0.208116, -0.974581, -0.149643, 0.162308, -0.975327, -0.182451, 0.382813, -0.90563, -0.247301, 0.334568, -0.909344
10, 0.3, 0.932377, 1, -0.0711501, 0.243194, -0.967365, -0.168047, 0.219422, -0.961049, -0.166548, 0.438664, -0.883083, -0.261566, 0.408856, -0.874311
11, 0.333333, 0.937175, 1, -0.0653571, 0.251852, -0.965556, -0.182608, 0.239202, -0.953644, -0.169903, 0.462956, -0.869945, -0.284844, 0.440955, -0.85113
12, 0.366667, 0.942584, 1, -0.0429381, 0.22597, -0.973187, -0.205558, 0.273659, -0.939605, -0.145436, 0.451033, -0.880578, -0.305737, 0.479295, -0.822679
13, 0.4, 0.943326, 1, -0.00876031, 0.219854, -0.975493, -0.193386, 0.239526, -0.951435, -0.120904, 0.454241, -0.882637, -0.302544, 0.455459, -0.837272
14, 0.433333, 0.938651, 1, -0.0286349, 0.222882, -0.974425, -0.209705, 0.250959, -0.94501, -0.136816, 0.455811, -0.879498, -0.314928, 0.463908, -0.828016
15, 0.466667, 0.91819, 1, -0.0715092, 0.219957, -0.972885, -0.151309, 0.184058, -0.971199, -0.167563, 0.446953, -0.878724, -0.245413, 0.406981, -0.879852
16, 0.5, 0.914141, 1, -0.04941, 0.227498, -0.972524, -0.162078, 0.180502, -0.970129, -0.142789, 0.45686, -0.878003, -0.252969, 0.404248, -0.878971
17, 0.533333, 0.905463, 1, 0.0127682, 0.155253, -0.987792, -0.0984454, 0.153095, -0.983296, -0.0795779, 0.389946, -0.917393, -0.189785, 0.379736, -0.905418
