frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.933393, 1, -86.152, -25.9273, 643.92, 0.328485, 0.0176124, -0.0271395
2, 0.0333333, 0.928541, 1, -85.8219, -25.9079, 641.84, 0.350517, 0.0132249, -0.0279178
3, 0.0666667, 0.92704, 1, -85.7337, -26.029, 641.113, 0.357341, 0.011768, -0.0274118
4, 0.1, 0.926442, 1, -85.6828, -26.116, 640.598, 0.363737, 0.0101564, -0.0264642
5, 0.133333, 0.926653, 1, -85.5914, -26.1783, 639.726, 0.369309, 0.00778271, -0.0244575
6, 0.166667, 0.926902, 1, -85.574, -26.1875, 639.579, 0.371025, 0.00804037, -0.0242059
7, 0.2, 0.919601, 1, -85.4439, -26.3533, 640.156, 0.367825, 0.00366047, -0.0243303
8, 0.233333, 0.912534, 1, -85.6559, -26.3911, 641.042, 0.37332, 0.00487343, -0.0237591
9, 0.266667, 0.919658, 1, -85.5886, -26.3918, 640.455, 0.372589, 0.00305713, -0.0219006
10, 0.3, 0.918453, 1, -85.5619, -26.5177, 641.246, 0.36985, 0.00136267, -0.0225375
11, 0.333333, 0.915208, 1, -85.4991, -26.3735, 640.832, 0.37266, 0.00499773, -0.0219575
12, 0.366667, 0.9134, 1, -85.4438, -26.5369, 640.664, 0.375833, 0.00862705, -0.0218112
13, 0.4, 0.916119, 1, -85.5759, -26.4108, 640.785, 0.37892, 0.0082342, -0.0221289
14, 0.433333, 0.908605, 1, -85.4704, -26.3808, 639.582, 0.37847, 0.00964505, -0.0219203
15, 0.466667, 0.906752, 1, -85.4711, -26.4026, 639.679, 0.374434, 0.00626111, -0.0193355
16, 0.5, 0.908393, 1, -85.3563, -26.2143, 641.141, 0.373361, 0.000699786, -0.0231628
17, 0.533333, 0.908042, 1, -85.3906, -26.2264, 641.277, 0.37457, 0.000681978, -0.0234086
18, 0.566667, 0.909169, 1, -85.5514, -26.3339, 641.896, 0.376086, 0.00452942, -0.022503
19, 0.6, 0.89959, 1, -85.2615, -26.1259, 640.836, 0.3813, 0.00300311, -0.0188053
20, 0.633333, 0.914937, 1, -84.774, -26.2644, 641.766, 0.377285, -0.00405247, -0.0159276
21, 0.666667, 0.902333, 1, -83.2351, -26.3928, 640.606, 0.369302, -0.0201626, -0.0145785
22, 0.7, 0.906362, 1, -81.5725, -26.4126, 640.904, 0.364236, -0.0352642, -0.0133497
23, 0.733333, 0.917312, 1, -79.8685, -26.5082, 641.352, 0.351683, -0.0580924, -0.0114864
24, 0.766667, 0.914693, 1, -78.3075, -26.3336, 640.468, 0.346915, -0.0764803, -0.00649815
25, 0.8, 0.927389, 1, -77.9284, -26.3451, 637.914, 0.334467, -0.0756307, -0.00509331
26, 0.833333, 0.918447, 1, -78.5893, -26.3199, 640.974, 0.337268, -0.0718624, -0.00439179
27, 0.866667, 0.918309, 1, -78.8186, -26.2616, 641.226, 0.334536, -0.0683891, -0.00298331
28, 0.9, 0.906947, 1, -79.2024, -26.2145, 640.955, 0.332888, -0.0625419, -0.00227578
29, 0.933333, 0.908955, 1, -79.155, -26.2174, 640.7, 0.33345, -0.0622245, -0.00229211
30, 0.966667, 0.919992, 1, -79.611, -26.2118, 641.176, 0.331789, -0.0567584, -0.0031468
31, 1, 0.917267, 1, -80.0603, -26.4257, 641.396, 0.332119, -0.0540896, -0.00297979
32, 1.03333, 0.919077, 1, -80.8375, -26.5351, 643.219, 0.323909, -0.0467012, -0.00668207
33, 1.06667, 0.916704, 1, -81.5086, -26.6508, 643.598, 0.328036, -0.0424379, -0.00814592
34, 1.1, 0.913961, 1, -81.8415, -26.8561, 643.455, 0.32987, -0.0391756, -0.00816003
35, 1.13333, 0.91295, 1, -82.0108, -26.8376, 643.098, 0.333674, -0.0362346, -0.0103903
36, 1.16667, 0.910707, 1, -81.8799, -27.2531, 641.08, 0.320836, -0.0325786, -0.00900136
37, 1.2, 0.91296, 1, -81.443, -27.5243, 638.447, 0.315394, -0.0391896, -0.00877499
38, 1.23333, 0.922896, 1, -81.6366, -27.8379, 640.209, 0.313331, -0.0461045, -0.00939832
39, 1.26667, 0.920914, 1, -81.7038, -28.0414, 640.648, 0.307567, -0.0480435, -0.0102258
40, 1.3, 0.923743, 1, -81.6047, -28.5119, 640.315, 0.307668, -0.0507577, -0.00961103
41, 1.33333, 0.922616, 1, -81.5764, -28.5225, 640.15, 0.314741, -0.052211, -0.00969385
42, 1.36667, 0.918322, 1, -81.6339, -28.6932, 638.169, 0.324177, -0.0436176, -0.00758629
43, 1.4, 0.902063, 1, -81.5599, -28.7375, 639.285, 0.326149, -0.0478736, -0.00979829
44, 1.43333, 0.90405, 1, -81.3884, -28.8837, 639.602, 0.332104, -0.0468007, -0.0118728
45, 1.46667, 0.919888, 1, -80.894, -29.4717, 637.096, 0.32185, -0.0435656, -0.014703
46, 1.5, 0.91663, 1, -80.4283, -30.3264, 635.537, 0.317285, -0.0386352, -0.0154194
47, 1.53333, 0.91925, 1, -80.108, -32.2142, 635.047, 0.307967, -0.0396307, -0.0169635
48, 1.56667, 0.917413, 1, -79.9262, -34.4576, 635.341, 0.276254, -0.0387865, -0.0196214
49, 1.6, 0.916663, 1, -80.2284, -38.1975, 637.855, 0.229909, -0.0369049, -0.020821
50, 1.63333, 0.920136, 1, -80.0551, -41.5778, 637.373, 0.17883, -0.0401335, -0.0239311
51, 1.66667, 0.910657, 1, -81.3989, -45.0706, 649.855, 0.152843, -0.037111, -0.0274418
52, 1.7, 0.91501, 1, -81.4602, -47.7932, 650.112, 0.127841, -0.0318541, -0.0288828
53, 1.73333, 0.913987, 1, -81.6429, -50.1766, 651.244, 0.109349, -0.0305071, -0.0295596
54, 1.76667, 0.915839, 1, -81.4159, -51.983, 650.675, 0.0939248, -0.0330631, -0.0310794
55, 1.8, 0.914082, 1, -81.6314, -53.562, 652.351, 0.0776468, -0.0326138, -0.0326719
56, 1.83333, 0.920119, 1, -81.4303, -54.7567, 651.538, 0.0625887, -0.0344384, -0.0331205
57, 1.86667, 0.915656, 1, -81.5517, -55.8898, 651.407, 0.0530201, -0.0358484, -0.0332514
58, 1.9, 0.911032, 1, -81.8483, -57.7866, 652.852, 0.0353041, -0.0391477, -0.0330745
