frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.989548, 1, 121.485, 30.5509, 468.697, 0.055833, -0.0390019, -0.144506
2, 0.0333333, 0.98983, 1, 121.182, 30.0641, 466.624, 0.0721288, -0.027712, -0.156175
3, 0.0666667, 0.989468, 1, 121.16, 29.8417, 466.426, 0.0865923, -0.0280189, -0.161946
4, 0.1, 0.989406, 1, 121.254, 29.6932, 466.769, 0.100225, -0.029069, -0.165879
5, 0.133333, 0.989234, 1, 121.133, 29.5291, 466.219, 0.10895, -0.0276307, -0.169671
6, 0.166667, 0.989431, 1, 121.269, 29.445, 466.876, 0.119615, -0.0300856, -0.171011
7, 0.2, 0.988454, 1, 121.241, 29.2161, 466.059, 0.127193, -0.0305576, -0.172194
8, 0.233333, 0.988764, 1, 121.738, 29.2701, 467.397, 0.137773, -0.0349681, -0.17192
9, 0.266667, 0.989004, 1, 122.186, 29.3471, 468.571, 0.140733, -0.035336, -0.169878
10, 0.3, 0.988921, 1, 122.227, 29.4839, 468.433, 0.146015, -0.0402408, -0.169805
11, 0.333333, 0.988699, 1, 122.17, 29.5027, 468.043, 0.149486, -0.04273, -0.170871
12, 0.366667, 0.989035, 1, 122.132, 29.5396, 467.256, 0.150414, -0.0399338, -0.171392
13, 0.4, 0.988519, 1, 122.322, 29.5805, 468.311, 0.153903, -0.038499, -0.170444
14, 0.433333, 0.988936, 1, 122.038, 29.5444, 467.614, 0.148813, -0.0369702, -0.173264
15, 0.466667, 0.989359, 1, 121.832, 29.5613, 467.323, 0.152978, -0.0413724, -0.173864
16, 0.5, 0.988035, 1, 121.92, 29.5659, 467.453, 0.154586, -0.0410976, -0.173593
17, 0.533333, 0.987956, 1, 121.937, 29.5899, 467.48, 0.154201, -0.0407447, -0.17405
18, 0.566667, 0.98849, 1, 121.465, 29.7797, 466.189, 0.145631, -0.0365991, -0.176256
19, 0.6, 0.989099, 1, 121.4, 29.9058, 466.613, 0.145684, -0.0351687, -0.176693
20, 0.633333, 0.988898, 1, 121.228, 29.8497, 465.916, 0.14628, -0.0361758, -0.177966
21, 0.666667, 0.988877, 1, 121.332, 30.2606, 466.874, 0.153461, -0.0381492, -0.178935
22, 0.7, 0.988526, 1, 121.299, 30.6702, 466.869, 0.156845, -0.0361997, -0.179746
23, 0.733333, 0.988915, 1, 121.229, 30.8313, 466.888, 0.15233, -0.0380978, -0.181001
24, 0.766667, 0.988628, 1, 121.292, 30.8173, 466.738, 0.151182, -0.0396792, -0.179853
25, 0.8, 0.988603, 1, 121.421, 30.9704, 467.031, 0.158775, -0.0395735, -0.178362
26, 0.833333, 0.98858, 1, 121.338, 30.9841, 466.493, 0.156836, -0.0425555, -0.177886
27, 0.866667, 0.988465, 1, 121.365, 31.0556, 467.074, 0.158603, -0.0406186, -0.177944
28, 0.9, 0.989277, 1, 121.319, 31.1159, 466.841, 0.157879, -0.0446007, -0.177838
29, 0.933333, 0.989283, 1, 121.399, 31.1486, 467.185, 0.158326, -0.0464446, -0.17749
30, 0.966667, 0.98863, 1, 121.704, 31.1853, 467.356, 0.158954, -0.0485691, -0.177008
31, 1, 0.988622, 1, 121.695, 31.0619, 467.104, 0.159898, -0.0463339, -0.178461
32, 1.03333, 0.98927, 1, 121.849, 30.9985, 467.616, 0.156042, -0.0432787, -0.178606
33, 1.06667, 0.988201, 1, 121.812, 30.9335, 467.198, 0.154028, -0.0426017, -0.178592
34, 1.1, 0.988873, 1, 122.537, 30.6551, 467.747, 0.158082, -0.0480492, -0.173029
35, 1.13333, 0.989092, 1, 122.657, 30.5642, 467.546, 0.156552, -0.0515252, -0.172814
36, 1.16667, 0.989481, 1, 122.651, 30.3406, 467.051, 0.154254, -0.0524774, -0.172424
37, 1.2, 0.989994, 1, 123.347, 30.1336, 468.467, 0.155503, -0.0559077, -0.171522
38, 1.23333, 0.989189, 1, 123.499, 29.7972, 467.529, 0.154055, -0.0620957, -0.171315
39, 1.26667, 0.989453, 1, 123.874, 29.6361, 467.417, 0.14876, -0.0637613, -0.171472
40, 1.3, 0.989656, 1, 124.138, 29.431, 467.252, 0.147133, -0.0672881, -0.171571
41, 1.33333, 0.989627, 1, 124.073, 29.4071, 466.916, 0.147333, -0.0668101, -0.17167
42, 1.36667, 0.989653, 1, 124.615, 29.1437, 467.58, 0.148502, -0.0762126, -0.170415
43, 1.4, 0.989256, 1, 125.18, 29.0047, 468.178, 0.144538, -0.0783329, -0.169426
44, 1.43333, 0.98941, 1, 125.565, 28.7603, 467.856, 0.141017, -0.0824933, -0.169191
45, 1.46667, 0.989525, 1, 125.907, 28.644, 467.66, 0.141366, -0.0874153, -0.167753
46, 1.5, 0.98967, 1, 126.34, 28.4483, 467.618, 0.144615, -0.0928489, -0.165128
47, 1.53333, 0.989632, 1, 126.848, 28.3318, 467.588, 0.146929, -0.0968678, -0.163478
48, 1.56667, 0.99006, 1, 127.757, 28.1847, 468.105, 0.143519, -0.100493, -0.162646
49, 1.6, 0.989895, 1, 128.246, 27.9113, 467.893, 0.145765, -0.108827, -0.160498
50, 1.63333, 0.990113, 1, 128.623, 27.1418, 465.863, 0.139315, -0.114098, -0.157814
51, 1.66667, 0.99024, 1, 129.44, 26.9077, 466.878, 0.136177, -0.116435, -0.158531
