frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
2, 0.0333333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
3, 0.0666667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
4, 0.1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
5, 0.133333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
6, 0.166667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
7, 0.2, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
8, 0.233333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
9, 0.266667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
10, 0.3, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
11, 0.333333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
12, 0.366667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
13, 0.4, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
14, 0.433333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
15, 0.466667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
16, 0.5, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
17, 0.533333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
18, 0.566667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
19, 0.6, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
20, 0.633333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
21, 0.666667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
22, 0.7, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23, 0.733333, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
24, 0.766667, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
25, 0.8, 0.969064, 1, -0.064812, 0.227048, -0.971725, -0.201235, 0.244266, -0.948598, -0.0809529, 0.405873, -0.910337, -0.217141, 0.41703, -0.882573
26, 0.833333, 0.969227, 1, -0.074538, 0.220275, -0.972586, -0.194167, 0.249057, -0.948825, -0.0946929, 0.411228, -0.906601, -0.214003, 0.433474, -0.875387
27, 0.866667, 0.967517, 1, -0.0772212, 0.226354, -0.970979, -0.195789, 0.246847, -0.94907, -0.095493, 0.432192, -0.896711, -0.213864, 0.445887, -0.869164
28, 0.9, 0.967207, 1, -0.0711552, 0.237372, -0.968809, -0.19407, 0.255529, -0.947123, -0.0871921, 0.454738, -0.886347, -0.210029, 0.465435, -0.859801
29, 0.933333, 0.967789, 1, -0.0759544, 0.237726, -0.968358, -0.191952, 0.258931, -0.94663, -0.0884992, 0.466521, -0.880071, -0.204655, 0.479541, -0.853321
30, 0.966667, 0.96732, 1, -0.0681875, 0.22561, -0.971828, -0.194142, 0.261178, -0.945566, -0.0792808, 0.460799, -0.883957, -0.205786, 0.48584, -0.849478
31, 1, 0.969494, 1, -0.0744355, 0.232269, -0.969799, -0.193778, 0.255707, -0.947135, -0.0806977, 0.471423, -0.878207, -0.200516, 0.485618, -0.850863
32, 1.03333, 0.967324, 1, -0.0710788, 0.22396, -0.972003, -0.193165, 0.250745, -0.948585, -0.0777498, 0.468716, -0.87992, -0.200423, 0.48552, -0.850941
33, 1.06667, 0.966515, 1, -0.0725449, 0.230627, -0.970334, -0.193053, 0.256352, -0.947108, -0.0819493, 0.478696, -0.874148, -0.203012, 0.494128, -0.845354
34, 1.1, 0.966556, 1, -0.0890989, 0.227442, -0.969707, -0.188267, 0.256044, -0.948155, -0.0981494, 0.474814, -0.874596, -0.197988, 0.493977, -0.846633
35, 1.13333, 0.968823, 1, -0.0835514, 0.229546, -0.969705, -0.18325, 0.267252, -0.946042, -0.0932296, 0.479368, -0.872648, -0.193869, 0.506518, -0.840152
36, 1.16667, 0.965571, 1, -0.0878897, 0.228218, -0.969635, -0.193001, 0.264366, -0.944913, -0.0974275, 0.477824, -0.873036, -0.203464, 0.502968, -0.840015
37, 1.2, 0.96506, 1, -0.0670462, 0.245716, -0.96702, -0.204229, 0.263168, -0.942886, -0.0779808, 0.496476, -0.864541, -0.215494, 0.502887, -0.837058
38, 1.23333, 0.963348, 1, -0.0694126, 0.257127, -0.963882, -0.207763, 0.262411, -0.942324, -0.0835715, 0.507676, -0.857485, -0.221861, 0.502797, -0.835448
39, 1.26667, 0.96465, 1, -0.0728602, 0.261076, -0.962565, -0.205707, 0.273674, -0.939568, -0.0900262, 0.515445, -0.85218, -0.222955, 0.51702, -0.826427
40, 1.3, 0.95956, 1, -0.0735176, 0.257979, -0.963349, -0.206478, 0.282307, -0.93684, -0.089714, 0.51014, -0.855399, -0.223105, 0.52209, -0.823192
