frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
2, 0.0333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
3, 0.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
4, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
5, 0.133333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
6, 0.166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
7, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
8, 0.233333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
9, 0.266667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
10, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
11, 0.333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
12, 0.366667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
13, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
14, 0.433333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
15, 0.466667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
16, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
17, 0.533333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
18, 0.566667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
19, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
20, 0.633333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
21, 0.666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
22, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
23, 0.733333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
24, 0.766667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
25, 0.8, 0.91846, 1, 0.512487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
26, 0.833333, 0.911731, 1, 0.578713, 0.572158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.866667, 0.928518, 1, 0.633131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.9, 0.920768, 1, 0.714742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
29, 0.933333, 0.930923, 1, 0.724993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.966667, 0.940675, 1, 0.82097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 1, 0.945131, 1, 0.782196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
32, 1.03333, 0.958921, 1, 1.67865, 0.593633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.630371, 0, 1, 0, 0, 0, 0, 1
33, 1.06667, 0.956953, 1, 1.66312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
34, 1.1, 0.955084, 1, 1.41485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.628485, 0, 0, 1, 0, 0, 0, 0, 1
35, 1.13333, 0.954541, 1, 1.38081, 0, 0.501192, 0, 0, 0, 0, 0, 0, 0, 0, 0.53006, 0, 0, 1, 0, 0, 0, 0, 1
36, 1.16667, 0.934525, 1, 0.827502, 0, 0, 0.576601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37, 1.2, 0.93568, 1, 0.72124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 1.23333, 0.937344, 1, 0.768526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39, 1.26667, 0.935772, 1, 1.02001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 1.3, 0.935372, 1, 0.969151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 1.33333, 0.925444, 1, 0.979598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 1.36667, 0.930218, 1, 0.774392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 1.4, 0.931871, 1, 0.920713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 1.43333, 0.931549, 1, 1.11894, 0, 0.516805, 0, 0, 0.656871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 1.46667, 0.930304, 1, 1.02191, 0, 0, 0, 0, 0.53381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 1.5, 0.934645, 1, 1.05911, 0, 0.583702, 0, 0, 0.677346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
47, 1.53333, 0.93663, 1, 1.08648, 0, 0.665409, 0, 0, 0.769654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 1.56667, 0.947866, 1, 0.969297, 0.52922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, 1.6, 0.949447, 1, 1.06827, 0, 0, 0, 0, 0.561532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, 1.63333, 0.945984, 1, 1.30678, 0.501015, 0.505154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.653407, 0, 1, 0, 0, 0, 0, 0
51, 1.66667, 0.942257, 1, 1.2648, 0.587418, 0.730927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.529218, 0, 0, 0, 0, 0, 0, 0
52, 1.7, 0.951713, 1, 1.24009, 0.549657, 0.619252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.833839, 0, 0, 0, 0, 0, 0, 0
53, 1.73333, 0.952336, 1, 1.32499, 0, 0.701699, 0, 0, 0.524362, 0, 0, 0, 0, 0, 0, 0.905679, 0, 0, 0, 0, 0, 0, 0
54, 1.76667, 0.952294, 1, 1.3559, 0, 0.806123, 0, 0, 0.703383, 0, 0, 0, 0, 0, 0, 0.663761, 0, 0, 0, 0, 0, 0, 0
55, 1.8, 0.955054, 1, 1.30215, 0.650783, 0.788127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
56, 1.83333, 0.953794, 1, 1.26777, 0.877726, 0.668682, 0, 0, 0.636177, 0, 0, 0, 0, 0, 0, 0.7095, 0, 0, 0, 0, 0, 0, 0
57, 1.86667, 0.951873, 1, 1.16385, 0.684575, 0.718967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04449, 0, 0, 0, 0, 0, 0, 0
58, 1.9, 0.958601, 1, 1.40452, 0.62615, 0.826807, 0, 0, 0.748684, 0, 0, 0, 0, 0, 0, 1.03486, 0, 0, 0, 0, 0, 0, 0
59, 1.93333, 0.9576, 1, 1.44616, 0.612328, 0.887995, 0, 0, 0.727427, 0, 0, 0, 0, 0, 0, 1.13117, 0, 0, 0, 0, 0, 0, 1
60, 1.96667, 0.958013, 1, 1.4596, 0.534124, 0.733201, 0, 0, 0.695114, 0, 0, 0, 0, 0, 0, 0.841751, 0, 0, 0, 0, 0, 0, 0
61, 2, 0.955224, 1, 1.22346, 0, 0.700574, 0, 0, 0.806752, 0, 0, 0, 0, 0, 0.564626, 0.78604, 0, 1, 0, 0, 0, 0, 0
62, 2.03333, 0.956871, 1, 1.16296, 0.586725, 0.579203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.953699, 0, 0, 0, 0, 0, 0, 0
63, 2.06667, 0.950318, 1, 0.874082, 0.505402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.522413, 1.12578, 0, 0, 0, 0, 0, 0, 0
64, 2.1, 0.945814, 1, 0.943386, 0.525269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.915226, 0, 0, 0, 0, 0, 0, 0
65, 2.13333, 0.945449, 1, 0.942505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.718184, 0, 0, 0, 0, 0, 0, 0
66, 2.16667, 0.946973, 1, 0.877783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24265, 0, 0, 0, 0, 0, 0, 0
67, 2.2, 0.941931, 1, 0.816384, 0.546667, 0.524692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22492, 0, 0, 0, 0, 0, 0, 0
68, 2.23333, 0.945833, 1, 0.842418, 0.593969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.759931, 1.50704, 0, 0, 0, 0, 0, 0, 0
69, 2.26667, 0.947173, 1, 0.869021, 0.701787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.378, 0, 0, 0, 1, 0, 0, 1
